cost,SR,IR,rmse,r2,max_value,operation_time
30.0,10.730018780965267,11.271198937851693,4.228231350397588,0.7331806714944585,44.024417711954655,0.0
31.0,-0.7536635266906444,-15.583744735327159,25.96603169499121,-9.062617593182402,55.508100019610566,1.076096773147583
32.0,-0.7536635266906444,63.883616027343216,225.56591812787443,-758.3583345210599,55.508100019610566,1.073411226272583
33.0,-0.7536635266906444,-26.364019519779006,144.80583011163594,-311.94779656665696,55.508100019610566,1.0718882083892822
34.0,-0.7536635266906444,-2871.429747805616,1147.002789345008,-19633.902586600005,55.508100019610566,1.2617168426513672
35.0,-0.7536635266906444,-2.528642944547329,140.12093109573746,-292.0257808521639,55.508100019610566,1.2704980373382568
36.0,-0.7536635266906444,-22010.982310151692,14642.107953527211,-3199682.4272957295,55.508100019610566,1.2828266620635986
37.0,-0.7536635266906444,-655.1343364389559,124.12159845594563,-228.9294087712738,55.508100019610566,1.2812745571136475
38.0,-0.7536635266906444,-6131.000937288188,2719.9227529236446,-110410.15244699964,55.508100019610566,1.2849631309509277
39.0,-0.7536635266906444,-53.836812484373525,21.851808752825235,-6.1264720259016485,55.508100019610566,1.289576768875122
40.0,-0.7536635266906444,32.242703951082134,13.37902699114968,-1.6714611492680933,55.508100019610566,1.2911598682403564
43.0,-0.7536635266906444,-3.491636910759624,21.025005553069196,-5.597388228540097,55.508100019610566,1.2978479862213135
44.0,-0.7536635266906444,32.242704073214625,13.494420703922637,-1.7177424266431527,55.508100019610566,1.4290876388549805
45.0,-0.7536635266906444,-2108.7273038815133,946.1073935525416,-13358.206888682937,55.508100019610566,1.4631500244140625
46.0,-0.7536635266906444,-690.7459142672532,259.32039981936987,-1002.6289216892711,55.508100019610566,1.4670183658599854
47.0,-0.7536635266906444,32.242704073214625,1303.5277330428878,-25358.480561842836,55.508100019610566,1.466468095779419
48.0,-0.7536635266906444,32.242704073214625,13.379028214135424,-1.671461637668192,55.508100019610566,1.4816007614135742
51.0,-0.7536635266906444,-17.80614347953548,26.653184167375855,-9.602249087374195,55.508100019610566,1.4726805686950684
52.0,-0.7536635266906444,-2334.00205057501,775.9987471317385,-8986.14695191294,55.508100019610566,1.4708244800567627
53.0,-0.7536635266906444,-144.53190634561182,53.36283037856663,-41.49888304821425,55.508100019610566,1.4537253379821777
54.0,-0.7536635266906444,32.242704073209296,13.37902699069289,-1.6714611490856734,55.508100019610566,1.4212090969085693
55.0,-0.7536635266906444,31.21254343990944,13.38483709680663,-1.6737819221909862,55.508100019610566,1.3832440376281738
56.0,-0.7536635266906444,26.75585117472268,538.7440604098222,-4330.764054874282,55.508100019610566,1.376462459564209
57.0,-0.7536635266906444,32.24299307576878,249.93733703704754,-931.3137288650958,55.508100019610566,1.3652994632720947
58.0,-0.7536635266906444,32.242704073214625,13.379026990692884,-1.6714611490856717,55.508100019610566,1.3718702793121338
59.0,-0.7536635266906444,-1076.3378344557625,386.73916225380214,-2231.2154367930416,55.508100019610566,1.374399185180664
60.0,-0.7536635266906444,-778.3841052293665,226.84003084744302,-766.9610579586337,55.508100019610566,1.3784730434417725
61.0,-0.7536635266906444,30.780449437959856,19.90674872572639,-4.914260805759908,55.508100019610566,1.3813426494598389
62.0,-0.7536635266906444,32.242695847185416,13.379027023217239,-1.6714611620742916,55.508100019610566,1.3787548542022705
63.0,-0.7536635266906444,-9.606340886525288,6.8012091532832235,0.3096456525073501,55.508100019610566,1.3789527416229248
66.0,-0.7536635266906444,5.943188334534128,14.10677124656443,-1.969990435795761,55.508100019610566,1.3931148052215576
67.0,-0.7536635266906444,-26260.68654031924,11600.895306881095,-2008549.7886139115,55.508100019610566,1.3914012908935547
68.0,-0.7536635266906444,-1328.7094383358672,187.07731521016947,-521.3264999954505,55.508100019610566,1.3857297897338867
69.0,-0.7536635266906444,-139.62235538419753,54.504460869133176,-43.33675451426181,55.508100019610566,1.534898042678833
70.0,-0.7536635266906444,-5839.0539308386515,1863.436868641302,-51822.78997888359,55.508100019610566,1.6248753070831299
71.0,-0.7536635266906444,-155.86398549615393,146.4071384921942,-318.9074159817576,55.508100019610566,1.576782464981079
72.0,-0.7536635266906444,-204.0027599109161,105.33827635982188,-164.60453227398523,55.508100019610566,1.5908527374267578
75.0,-0.7536635266906444,-10.729747651233254,12.403065914283701,-1.2959261061683658,55.508100019610566,1.581226110458374
76.0,-0.7536635266906444,-55512.78616993291,29074.91723877238,-12616437.565077392,55.508100019610566,1.583139419555664
79.0,-0.7536635266906444,1.3228440251393323,6.496776942939351,0.370065034445078,55.508100019610566,1.6101384162902832
80.0,-0.7536635266906444,4.494564368827639,11.904832406951414,-1.1151753406075633,55.508100019610566,1.599137306213379
81.0,-0.7536635266906444,-0.9048800558999801,26.888084226885795,-9.789952247823766,55.508100019610566,1.5919675827026367
82.0,-0.7536635266906444,-7.910608132779231,16.858749588907145,-3.241803271624221,55.508100019610566,1.6555209159851074
83.0,-0.7536635266906444,2.128001070342691,313.1683570904751,-1462.7117218621795,55.508100019610566,1.623077154159546
84.0,-0.7536635266906444,-16686.747900048955,3136.1999457882616,-146792.6566113147,55.508100019610566,1.6509909629821777
87.0,-0.7536635266906444,-3.0376589385365804,7.575276700090703,0.1435602726823989,55.508100019610566,1.6431865692138672
88.0,-0.7536635266906444,-1226.3618979888288,1011.7016625452544,-15274.82696246469,55.508100019610566,1.6890385150909424
89.0,-0.7536635266906444,-4471.686298823079,813.4830765846924,-9875.358542863207,55.508100019610566,1.798264741897583
90.0,-0.7536635266906444,-47.40146815382215,170.07024457253058,-430.67458026523263,55.508100019610566,1.620391845703125
91.0,-0.7536635266906444,-217.61312486137155,68.58374401259128,-69.20081956089307,55.508100019610566,1.638197660446167
92.0,-0.7536635266906444,-73.91767862911783,11.474385249037331,-0.9649823649441884,55.508100019610566,1.6444871425628662
93.0,-0.7672898948985818,-89.53073026810841,26.493860378240385,-9.475874558877921,55.521726387818504,1.701401710510254
94.0,-0.7672898948985818,29.760722392703762,37.00383866986984,-19.435880787713256,55.521726387818504,1.648139238357544
95.0,-0.7672898948985818,-6.190205330888517,14.12722384490147,-1.9786087163394286,55.521726387818504,1.643110990524292
96.0,-0.7672898948985818,-379.7280430423753,223.50534638806923,-744.5480442079837,55.521726387818504,1.6644086837768555
97.0,-0.7672898948985818,23.586195536372287,18.294307106235536,-3.994956765610751,55.521726387818504,1.6644721031188965
98.0,-0.7672898948985818,-7.51775133917188,26.25720448619883,-9.28955932951475,55.521726387818504,1.678147554397583
99.0,-0.7672898948985818,10.913880300876528,6.406460617416767,0.3874576443431308,55.521726387818504,1.6750454902648926
100.0,-0.7672898948985818,-2971.9458884778305,1700.2603793224314,-43144.019765419696,55.521726387818504,1.6892564296722412
101.0,-0.7672898948985818,-4.394373429078243,98.44134065976216,-143.6288197801107,55.521726387818504,1.7157361507415771
102.0,-0.7672898948985818,-21500.805425692637,4107.677351858469,-251820.2931871508,55.521726387818504,1.7172367572784424
103.0,-0.7672898948985818,8.484256219335052,1700.9770001892389,-43180.39670813358,55.521726387818504,1.714123010635376
107.0,-0.7672898948985818,0.3675705277698995,10.917880820555068,-0.7790022664344727,55.521726387818504,1.7386884689331055
108.0,-0.7672898948985818,-1309.303682397973,748.7871859230293,-8366.902479129412,55.521726387818504,1.7005033493041992
111.0,-0.7672898948985818,-23.35291369746986,36.794914487811816,-19.205769703936802,55.521726387818504,1.630145788192749
112.0,-0.7672898948985818,4.261613908834313,9.121973756172627,-0.24187372843914434,55.521726387818504,1.7040700912475586
113.0,-0.7672898948985818,-285.27538055371707,52.10864132878752,-39.52465274588752,55.521726387818504,1.693490982055664
114.0,-0.7672898948985818,-17258.056253837512,4232.161656169903,-267314.5969711112,55.521726387818504,1.6816868782043457
115.0,-0.7672898948985818,-38.93165420217932,24.25362512134342,-7.779163232712504,55.521726387818504,1.6990134716033936
116.0,-0.7672898948985818,-15.075413266518424,22.83334855379623,-6.781064501304291,55.521726387818504,1.718181848526001
119.0,-0.7672898948985818,2.648605532596015,8.106738714747822,0.01917358335276298,55.521726387818504,1.7167468070983887
120.0,-0.7672898948985818,3.302375126305961,22.129967350078594,-6.309057008222896,55.521726387818504,1.7585372924804688
121.0,-0.7672898948985818,-1904.4250662847235,265.1252217516913,-1048.0637790338667,55.521726387818504,1.7653725147247314
122.0,-0.7672898948985818,30.17318443384195,330.2689661120808,-1626.9285386782194,55.521726387818504,1.5744614601135254
125.0,-0.7672898948985818,-2537.195697541271,1102.6387181326022,-18144.38884876106,55.521726387818504,1.5449187755584717
128.0,-0.7672898948985818,-48.766673207198096,48.492070402843275,-34.094677586708116,55.521726387818504,1.5233595371246338
129.0,-0.7672898948985818,-783.018091408081,231.35842929285974,-797.8595975995413,55.521726387818504,1.5104272365570068
130.0,-0.7672898948985818,-4.61420402073891,5.48456366638836,0.5510644809744647,55.521726387818504,1.5329880714416504
131.0,-0.7672898948985818,-13.550114506140943,369.5690112971895,-2037.4069859213332,55.521726387818504,1.514594316482544
132.0,-0.7672898948985818,7.373359870856021,6.552203423360896,0.35927075436969835,55.521726387818504,1.5268571376800537
135.0,-0.7672898948985818,-11.198712391842506,21.61628261127818,-5.973676903216537,55.521726387818504,1.5176424980163574
136.0,-0.7672898948985818,-41.49483395953392,29.117330542194992,-11.65327410459975,55.521726387818504,1.5295462608337402
139.0,-0.7672898948985818,-5.359427835785141,12.5794041808461,-1.3616739850416861,55.521726387818504,1.5779781341552734
140.0,-0.7672898948985818,-966.6542644980145,190.58221077453038,-541.0814224101767,55.521726387818504,1.6741032600402832
141.0,-0.7672898948985818,-403.6575422396428,144.30899964439493,-309.8040255650861,55.521726387818504,1.6883997917175293
142.0,-0.7988677396578581,-2756.810797729172,631.206632623486,-5945.2465210628,55.55330423257778,1.6826069355010986
