cost,SR,data,y,operation_time
30.,3.906716918945314,"[0.4661663863808, 0.612539014779, 0.8685820456594]",40.42015075683594,6.079673767089844e-05
32.,3.906716918945314,"[0.7528771581128, 0.0558404428884, 0.6065624235198]",40.231040954589844,5.507469177246094e-05
33.,3.906716918945314,"[0.0626227082685, 0.8227068604901, 0.3409848306328]",45.370723724365234,5.3882598876953125e-05
34.,3.906716918945314,"[0.7946113459766, 0.4343830505386, 0.3735214127228]",35.933372497558594,5.4836273193359375e-05
36.,3.906716918945314,"[0.1088734976947, 0.7027110969648, 0.5764540154487]",45.816444396972656,5.91278076171875e-05
39.,3.906716918945314,"[0.6726838750765, 0.130371789448, 0.8381150877103]",41.105377197265625,5.2928924560546875e-05
40.,3.906716918945314,"[0.4863514108583, 0.9910801770166, 0.1035738717765]",36.68254089355469,5.316734313964844e-05
41.,3.906716918945314,"[0.5429506171495, 0.5797557579353, 0.1717182742432]",39.32783508300781,5.412101745605469e-05
45.,3.906716918945314,"[0.3526961673051, 0.2841450003907, 0.9061411879957]",45.746070861816406,5.5789947509765625e-05
47.,3.906716918945314,"[0.9282290535048, 0.8524388363585, 0.6362928235903]",30.05417823791504,0.00012493133544921875
49.,3.906716918945314,"[0.2386006908491, 0.0270698005334, 0.4332496374846]",50.69613265991211,9.012222290039062e-05
51.,3.906716918945314,"[0.7021745480597, 0.8123667025939, 0.4919679425657]",34.41878890991211,8.392333984375e-05
52.,2.563596343994142,"[0.0089378320522, 0.2035130729698, 0.1701485558927]",53.03640365600586,0.00014901161193847656
53.,2.4638496398925795,"[0.0255448741792, 0.1682996657936, 0.1043755674521]",53.13615036010742,7.486343383789062e-05
54.,1.436917877197267,"[0.0278831456334, 0.076547888578, 0.1514386796233]",54.163082122802734,0.00011324882507324219
55.,1.436917877197267,"[0.054065289636, 0.0494580477018, 0.095395020271]",53.984806060791016,0.00011420249938964844
56.,1.436917877197267,"[0.0171339313423, 0.1282061894048, 0.0682050848968]",53.75960922241211,9.298324584960938e-05
57.,1.436917877197267,"[0.0549837762379, 0.0635306064977, 0.0411843788131]",53.8025016784668,6.198883056640625e-05
58.,1.436917877197267,"[0.0566683906968, 0.2208181993995, 0.1619188306702]",51.95603942871094,5.626678466796875e-05
59.,1.0690246582031264,"[0.0083941505731, 0.0765563142331, 0.1465950896873]",54.530975341796875,5.507469177246094e-05
60.,0.4144340515136733,"[0.0089607890067, 0.0205296330714, 0.1207613544171]",55.18556594848633,0.0001659393310546875
