cost,SR,max_value,operation_time
50.0,0.6094999999999999,1.3905,0.0
51.0,0.43869999999999987,1.5613000000000001,22.759247541427612
52.0,0.43869999999999987,1.5613000000000001,3.0464768409729004
53.0,0.43869999999999987,1.5613000000000001,3.1364762783050537
54.0,0.43869999999999987,1.5613000000000001,3.7120132446289062
55.0,0.43869999999999987,1.5613000000000001,3.6157705783843994
56.0,0.4273,1.5727,3.8327746391296387
57.0,0.42659999999999987,1.5734000000000001,3.966309070587158
58.0,0.42659999999999987,1.5734000000000001,3.5588431358337402
59.0,0.42659999999999987,1.5734000000000001,3.814330816268921
60.0,0.42659999999999987,1.5734000000000001,3.9258687496185303
61.0,0.42659999999999987,1.5734000000000001,3.472421646118164
62.0,0.42659999999999987,1.5734000000000001,3.70076584815979
63.0,0.42659999999999987,1.5734000000000001,3.592923402786255
64.0,0.42659999999999987,1.5734000000000001,3.711247205734253
65.0,0.42659999999999987,1.5734000000000001,3.7903974056243896
66.0,0.42659999999999987,1.5734000000000001,3.563769578933716
67.0,0.42659999999999987,1.5734000000000001,3.578098773956299
68.0,0.42659999999999987,1.5734000000000001,3.9030821323394775
69.0,0.42659999999999987,1.5734000000000001,3.6618919372558594
70.0,0.42659999999999987,1.5734000000000001,3.796746015548706
71.0,0.42659999999999987,1.5734000000000001,3.4766931533813477
72.0,0.42659999999999987,1.5734000000000001,3.8474817276000977
73.0,0.42659999999999987,1.5734000000000001,3.953340768814087
74.0,0.42510000000000003,1.5749,3.884422779083252
75.0,0.42510000000000003,1.5749,3.849679946899414
76.0,0.42510000000000003,1.5749,3.88458514213562
77.0,0.42510000000000003,1.5749,3.8410565853118896
78.0,0.41869999999999985,1.5813000000000001,3.89711856842041
79.0,0.41869999999999985,1.5813000000000001,3.919069528579712
80.0,0.41869999999999985,1.5813000000000001,3.9207730293273926
81.0,0.41869999999999985,1.5813000000000001,3.941399097442627
82.0,0.41869999999999985,1.5813000000000001,4.012486457824707
83.0,0.41869999999999985,1.5813000000000001,3.8023550510406494
84.0,0.41869999999999985,1.5813000000000001,3.8276917934417725
85.0,0.41869999999999985,1.5813000000000001,3.693716287612915
86.0,0.41869999999999985,1.5813000000000001,3.5682907104492188
87.0,0.41869999999999985,1.5813000000000001,4.038774013519287
88.0,0.41869999999999985,1.5813000000000001,3.97519588470459
89.0,0.41869999999999985,1.5813000000000001,3.8950979709625244
90.0,0.41869999999999985,1.5813000000000001,3.8953702449798584
91.0,0.41869999999999985,1.5813000000000001,3.8721060752868652
92.0,0.41869999999999985,1.5813000000000001,3.7199316024780273
93.0,0.41869999999999985,1.5813000000000001,4.013325452804565
94.0,0.41869999999999985,1.5813000000000001,3.886141777038574
95.0,0.41869999999999985,1.5813000000000001,3.9014480113983154
96.0,0.41869999999999985,1.5813000000000001,4.039324045181274
97.0,0.41869999999999985,1.5813000000000001,3.9566752910614014
98.0,0.41869999999999985,1.5813000000000001,3.676445245742798
99.0,0.41869999999999985,1.5813000000000001,3.6705305576324463
100.0,0.41869999999999985,1.5813000000000001,3.5694143772125244
101.0,0.41869999999999985,1.5813000000000001,3.6126716136932373
102.0,0.41869999999999985,1.5813000000000001,3.988171339035034
103.0,0.41869999999999985,1.5813000000000001,4.016513109207153
104.0,0.41869999999999985,1.5813000000000001,3.6863887310028076
105.0,0.41869999999999985,1.5813000000000001,3.726374626159668
106.0,0.41869999999999985,1.5813000000000001,3.736268997192383
107.0,0.41869999999999985,1.5813000000000001,3.677837610244751
108.0,0.41869999999999985,1.5813000000000001,3.7020630836486816
109.0,0.41869999999999985,1.5813000000000001,3.904951333999634
110.0,0.41869999999999985,1.5813000000000001,4.05015754699707
111.0,0.41869999999999985,1.5813000000000001,3.818037509918213
112.0,0.41869999999999985,1.5813000000000001,4.176733016967773
113.0,0.41869999999999985,1.5813000000000001,3.6599743366241455
114.0,0.41869999999999985,1.5813000000000001,4.0388782024383545
115.0,0.41869999999999985,1.5813000000000001,3.8525807857513428
116.0,0.41869999999999985,1.5813000000000001,4.081784248352051
117.0,0.41869999999999985,1.5813000000000001,3.842052936553955
118.0,0.41869999999999985,1.5813000000000001,4.046122312545776
119.0,0.41869999999999985,1.5813000000000001,4.093642950057983
120.0,0.41869999999999985,1.5813000000000001,3.9686036109924316
121.0,0.41869999999999985,1.5813000000000001,4.072233438491821
122.0,0.41869999999999985,1.5813000000000001,4.141515016555786
123.0,0.41869999999999985,1.5813000000000001,3.8087847232818604
124.0,0.41869999999999985,1.5813000000000001,4.139195203781128
125.0,0.41869999999999985,1.5813000000000001,3.9171438217163086
126.0,0.41869999999999985,1.5813000000000001,4.163759469985962
127.0,0.4169999999999998,1.5830000000000002,4.23394775390625
128.0,0.4169999999999998,1.5830000000000002,4.13039755821228
129.0,0.4169999999999998,1.5830000000000002,3.91249418258667
130.0,0.4169999999999998,1.5830000000000002,4.072728157043457
131.0,0.4169999999999998,1.5830000000000002,3.878023624420166
132.0,0.4169999999999998,1.5830000000000002,4.139219284057617
133.0,0.4169999999999998,1.5830000000000002,3.7643234729766846
134.0,0.4169999999999998,1.5830000000000002,3.945239305496216
135.0,0.4169999999999998,1.5830000000000002,4.122483491897583
136.0,0.4169999999999998,1.5830000000000002,3.8320260047912598
137.0,0.4169999999999998,1.5830000000000002,4.28989839553833
138.0,0.4169999999999998,1.5830000000000002,4.0428466796875
139.0,0.4169999999999998,1.5830000000000002,4.220792531967163
140.0,0.4169999999999998,1.5830000000000002,3.9992711544036865
141.0,0.4169999999999998,1.5830000000000002,4.1167168617248535
