cost,SR,IR,rmse,r2,max_value,operation_time
94.0,6.568300027023859,3.854205638002611,18.148924077955034,-3.9158833698380393,48.18613646589606,0.0
95.0,6.568300027023859,3.6267474617343254,18.23511205024344,-3.9626846077491598,48.18613646589606,4.716661691665649
97.0,6.568300027023859,3.107471385630731,18.28144104284158,-3.9879335062271926,48.18613646589606,4.578473091125488
105.0,6.568300027023859,1.7934947096941727,19.17580163650572,-4.487908476403554,48.18613646589606,4.8491597175598145
113.0,6.568300027023859,-0.8067683163920236,21.404952120010464,-5.837987842482224,48.18613646589606,4.980271339416504
121.0,6.568300027023859,4.625697923930289,17.000864367308512,-3.31361924437205,48.18613646589606,4.861133337020874
124.0,6.568300027023859,7.693715810418183,15.86757380018246,-2.7576892008923215,48.18613646589606,5.451961278915405
131.0,6.568300027023859,9.292418582728573,14.393030405860445,-2.0917494243740093,48.18613646589606,5.4882566928863525
135.0,6.568300027023859,13.218522697221033,10.989250594792248,-0.8023368276783784,48.18613646589606,7.6546080112457275
140.0,6.568300027023859,6.515820632260187,16.244000342792866,-2.9380913211079323,48.18613646589606,6.639402389526367
142.0,6.568300027023859,6.6263045093546395,16.544237198842083,-3.085011645759158,48.18613646589606,6.565120458602905
148.0,6.568300027023859,12.86193101405783,11.213666748317209,-0.8767010360914707,48.18613646589606,7.07038688659668
155.0,6.568300027023859,7.695984971836907,15.733289815393013,-2.6943572342114415,48.18613646589606,6.984010219573975
