cost,SR,max_value,operation_time
50.0,32.97305759181447,217.02694240818553,0.0
56.0,32.97305759181447,217.02694240818553,99.45746660232544
58.0,32.97305759181447,217.02694240818553,10.189098358154297
60.0,32.97305759181447,217.02694240818553,11.79578185081482
69.0,32.97305759181447,217.02694240818553,18.022846460342407
76.0,32.97305759181447,217.02694240818553,17.496015548706055
83.0,32.97305759181447,217.02694240818553,16.84783959388733
91.0,32.97305759181447,217.02694240818553,17.88236975669861
95.0,32.97305759181447,217.02694240818553,12.956455945968628
102.0,32.97305759181447,217.02694240818553,17.54693078994751
111.0,32.97305759181447,217.02694240818553,18.49918532371521
114.0,32.97305759181447,217.02694240818553,12.331725597381592
119.0,32.97305759181447,217.02694240818553,13.121187686920166
127.0,32.97305759181447,217.02694240818553,17.52809453010559
135.0,32.97305759181447,217.02694240818553,17.97120189666748
141.0,32.97305759181447,217.02694240818553,13.733023643493652
145.0,32.97305759181447,217.02694240818553,13.869516849517822
153.0,32.914595238981946,217.08540476101805,18.301883459091187
