cost,SR,data,y,operation_time
1.0,168.89864349365234,"[0.1120564695448, 5464.643297251314, 74194.60572979413, 1093.3607801422477, 89.3127785820514, 815.1970617473125, 1678.1971388310194, 11545.976416328922, 0.2668785210699]",75.10135650634766,0.0001971721649169922
6.0,168.89864349365234,"[0.0703068952076, 34087.04120796174, 94167.11844136938, 1002.2781028971076, 91.0664917950518, 711.5767299383879, 1303.0893086642027, 10002.477358700708, 0.7775134909898]",34.55748748779297,0.00014400482177734375
9.0,125.42243194580078,"[0.128693319764, 15579.420294240119, 89201.40077295713, 1026.0967759788036, 103.7635348377749, 768.3599967882037, 1206.8986615538597, 10760.714185824618, 0.500870401971]",118.57756805419922,0.00014495849609375
10.0,125.42243194580078,"[0.0891928933561, 48965.04316190258, 108805.43446237221, 1055.4786895215511, 75.7600142880343, 758.4310792759061, 1424.3876722455025, 11474.257462648675, 0.013186677359]",59.47169876098633,0.00011372566223144531
11.0,65.05242919921875,"[0.148253137432, 27752.132506109774, 114338.64482984878, 1077.3279660567641, 79.2745037245564, 785.5404658615589, 1183.637930676341, 10672.47876578942, 0.2460151296109]",178.94757080078125,9.989738464355469e-05
16.0,65.05242919921875,"[0.0838473157026, 11019.956701528281, 81204.24415417016, 1048.5883271321654, 101.0788339020684, 742.6836820691824, 1508.3568655699492, 11044.929985385388, 0.7407818827778]",49.325340270996094,0.000148773193359375
25.0,65.05242919921875,"[0.1172577549703, 42435.10848553851, 99330.21460522898, 1010.5331464111804, 113.5887159847654, 798.6300406977534, 1552.0640632510185, 11942.145990729332, 0.9787896005437]",70.00985717773438,0.0001251697540283203
27.0,65.05242919921875,"[0.0504135759547, 21329.57526817918, 66570.76792586595, 1101.3215638697147, 65.960761950165, 729.581858702004, 1349.9308529496193, 10192.307912372053, 0.4757202779874]",22.367958068847656,0.00011277198791503906
29.0,65.05242919921875,"[0.1329488480464, 39617.25426800549, 77611.53205516748, 994.585536941886, 72.2246478276327, 777.172076664865, 1142.372126802802, 10490.63985882327, 0.4373074360192]",109.31656646728516,9.989738464355469e-05
37.0,65.05242919921875,"[0.0974492740817, 24930.257816705853, 110553.12955373898, 1087.254522666335, 107.2472904088907, 734.6009463444352, 1484.5391913503408, 11213.941038195044, 0.9244742393494]",79.14352416992188,0.00010609626770019531
41.0,65.05242919921875,"[0.1015388288535, 30964.37646215782, 66290.80704293214, 1061.3840383663774, 94.1433234266937, 790.3358161449432, 1580.8665645122528, 11824.47143342346, 0.6702926838771]",65.32865142822266,9.608268737792969e-05
42.0,65.05242919921875,"[0.0682884035632, 8590.350723080337, 98780.56570639834, 1034.5176077261567, 86.1841358401812, 721.4560858160257, 1396.0448986291885, 10288.59157383442, 0.1592018874362]",33.72201156616211,0.00011968612670898438
43.0,65.05242919921875,"[0.1191454261541, 18205.41018815711, 91221.25191618688, 1042.0388203114271, 69.0313375641592, 808.3374777063727, 1627.5030317157507, 11637.85306465812, 0.0834292881191]",73.87867736816406,0.00010204315185546875
46.0,65.05242919921875,"[0.0609896055423, 45562.31624558568, 71389.379193075, 1069.5512949675322, 110.4663284722716, 704.8856082931161, 1270.116902217269, 9897.772856215015, 0.5859779343009]",33.149658203125,9.512901306152344e-05
52.0,54.61749267578125,"[0.1401031631045, 1670.6674734130502, 102543.54948923923, 1109.3064955249429, 97.5368094055913, 761.4280930161476, 1226.2729597091675, 10916.75515118055, 0.8171493569389]",189.38250732421875,9.489059448242188e-05
54.0,54.61749267578125,"[0.0795089844614, 37104.470362793654, 83157.16586835682, 1016.3470337167382, 82.764919696562, 751.7848110944033, 1461.346818804741, 11296.825601449236, 0.3219229029492]",40.46142578125,0.00011205673217773438
56.0,51.798492431640625,"[0.1419435721822, 23103.490346856415, 101911.50811958127, 1052.5058874115348, 112.4430017950945, 707.8324178978801, 1248.7343575805426, 11106.44954547286, 0.3715493315831]",192.20150756835938,0.00010895729064941406
63.0,51.798492431640625,"[0.0774431461468, 38276.44534884021, 69007.97721872106, 1021.8332519754769, 67.9092275219038, 818.9582433179021, 1448.7249036878347, 10461.252133660018, 0.8604260804132]",27.487077713012695,0.00010204315185546875
67.0,51.798492431640625,"[0.123744228296, 6910.048385430127, 113168.10372597538, 999.7740487754344, 80.6353419163264, 754.6694828569889, 1615.034919977188, 10387.42767194286, 0.6072840131819]",75.33312225341797,9.298324584960938e-05
68.0,51.798492431640625,"[0.0569946535863, 29574.75370168686, 80639.47672491893, 1088.628504127264, 98.9192834310234, 772.1038939803839, 1292.4244862794876, 11862.514553200454, 0.0944794565439]",29.589370727539062,9.5367431640625e-05
69.0,51.798492431640625,"[0.1055578074418, 43831.77102198824, 86596.10163633712, 1096.679066978395, 109.0430697266012, 738.9227296039462, 1594.4476523250341, 9927.056162199005, 0.1472952971235]",77.65018463134766,0.0001399517059326172
73.0,51.798492431640625,"[0.0637136280537, 16768.569376133382, 106389.09349773079, 1007.4119698628784, 71.3348873903044, 789.2886691167951, 1374.8118384927511, 11745.440606055781, 0.6520402627066]",23.69333267211914,0.00014734268188476562
80.0,51.798492431640625,"[0.1349906597286, 35324.897150322795, 75337.92251051404, 1043.4770818054676, 83.8221556408331, 725.8331547677517, 1121.0194325447083, 11258.82006735541, 0.8822942636907]",180.17584228515625,0.00013899803161621094
82.0,51.798492431640625,"[0.0955848383717, 380.1252343691886, 94762.3852532357, 1074.6755410730839, 95.7067395417951, 802.3904924839735, 1498.2399028539658, 10817.889837892726, 0.384875304997]",56.26947021484375,0.00010180473327636719
84.0,51.798492431640625,"[0.1132387827151, 32699.133579898626, 105264.32382530533, 1027.529472336173, 101.9964174632914, 730.8628961443901, 1574.5788627117872, 10108.932385621592, 0.4560029907152]",76.33951568603516,0.00010013580322265625
85.0,51.798492431640625,"[0.1352801374371, 3063.9267863338982, 97810.32399604912, 1018.6871868831201, 74.7864074264479, 759.9701725444977, 1581.4320967221654, 10129.020400894306, 0.2770608459747]",94.52739715576172,0.0002181529998779297
86.0,51.798492431640625,"[0.1379429839493, 851.0751142425673, 72705.43953675634, 1014.1390983569752, 69.4460704626265, 754.0356284014757, 1407.83004766198, 10343.152082774353, 0.2052455228051]",113.23898315429688,0.000110626220703125
91.0,51.798492431640625,"[0.1386470912562, 1029.6954029700037, 79515.32121366827, 1040.8403117861933, 100.3048665808596, 750.1571447738318, 1420.6007927670032, 10012.645361275314, 0.770517076359]",122.98677825927734,0.00011181831359863281
94.0,51.798492431640625,"[0.1376981659493, 2982.6920321883586, 83575.35661352014, 1016.4905862995367, 94.5903023192112, 760.1774789600918, 1206.0195626114855, 10846.468651062694, 0.5214061151639]",136.08677673339844,9.703636169433594e-05
95.0,51.798492431640625,"[0.1404484469525, 1459.7509293165765, 88875.86691266224, 1083.1526472239264, 83.2598198225317, 764.3621982139135, 1643.9104369622964, 10413.314518716197, 0.157306924327]",124.27774810791016,9.894371032714844e-05
97.0,51.798492431640625,"[0.1400367451604, 2213.9659498630185, 89016.94427993543, 1098.0651342660587, 88.5426982235431, 735.3920909169152, 1497.1907106406568, 10841.06051248086, 0.3910236074478]",160.541259765625,9.799003601074219e-05
106.0,51.798492431640625,"[0.1408876551223, 548.6734708109657, 100706.74034575903, 1060.4812130596142, 87.085842142598, 753.8635227996735, 1517.6843471708542, 10207.563416276387, 0.9768906939047]",127.78734588623047,0.00010609626770019531
108.0,51.798492431640625,"[0.1371854588775, 1191.3931721810477, 86263.45093618325, 1065.252773062541, 103.090807863244, 751.1928383252422, 1138.6373138131974, 10641.28111435296, 0.3811325915286]",172.201171875,9.608268737792969e-05
109.0,51.798492431640625,"[0.1408076599778, 4852.147130242079, 105093.39214208104, 1004.482158080259, 79.1060696968175, 777.6547097405806, 1205.5291776366594, 11535.536274342594, 0.1465446117933]",133.52017211914062,0.0002009868621826172
118.0,51.798492431640625,"[0.1402241190099, 3328.5518457029866, 109476.84883172374, 1006.8790602770488, 86.7167291973066, 803.8960819433179, 1234.0498905033148, 11566.967904044875, 0.9826157701416]",116.28218841552734,0.00011491775512695312
119.0,51.798492431640625,"[0.1406792303088, 4351.611844853764, 108232.77924087712, 1059.2599319824226, 70.7802999811166, 782.1171543903952, 1228.3770588317602, 11817.483611980848, 0.1327397854375]",163.49514770507812,0.00012063980102539062
120.0,51.798492431640625,"[0.1405297596805, 4581.552963991064, 109972.75362845384, 1050.104765449061, 93.4220266548779, 771.1227477147338, 1212.9447400791096, 11934.730614332715, 0.2140528335587]",168.4852294921875,0.0001068115234375
126.0,51.798492431640625,"[0.1401031631045, 4504.089479155826, 103440.39505320607, 1094.4373853632583, 97.3914504522824, 750.4167459470358, 1226.2729597091675, 10916.75515118055, 0.8337694454312]",187.1147918701172,0.00010418891906738281
134.0,51.798492431640625,"[0.1400510562538, 43404.49409925376, 106808.52665549703, 1031.66064058711, 84.8596000697275, 780.0424727566124, 1185.9565214071238, 11655.204114357102, 0.9239585716415]",150.2167510986328,0.00011396408081054688
143.0,51.798492431640625,"[0.1196690443113, 8814.355249642662, 93699.58282773601, 994.8856155752418, 111.4131769365962, 756.2666220365421, 1379.5530103271828, 11739.309686645607, 0.9664026629217]",90.79582214355469,9.894371032714844e-05
147.0,51.798492431640625,"[0.1275981836593, 47154.46814061766, 112599.58247024528, 1037.6336471644615, 75.0246293231944, 704.7777786027555, 1378.3607049966938, 11323.011106902219, 0.6808550511251]",138.27899169921875,9.584426879882812e-05
149.0,51.798492431640625,"[0.1119461620305, 37047.54684528968, 83081.1656548265, 1043.2998076244828, 105.643836969679, 792.8259248151035, 1640.0231207275842, 12021.640744135582, 0.3034638771412]",71.88666534423828,0.00015020370483398438
154.0,51.798492431640625,"[0.0523853328245, 44508.544399736566, 92403.25372953305, 1106.5611377513587, 85.6199548656212, 759.3804022786769, 1219.2057564205022, 10929.584777550735, 0.753998501715]",26.779335021972656,0.00019407272338867188
160.0,51.798492431640625,"[0.0799286972356, 18787.211121317672, 111139.83618456824, 1107.6067893077873, 115.9362721038234, 757.4197929725586, 1218.5447492931983, 10976.714092006165, 0.8088653230608]",63.11808776855469,0.0001919269561767578
166.0,51.798492431640625,"[0.1300700469604, 5675.832290953064, 100546.46582485746, 1108.836973547773, 103.0012697095304, 758.4497541338566, 1228.1497580757878, 10916.75515118055, 0.7926598937951]",164.2545623779297,0.0001232624053955078
172.0,51.798492431640625,"[0.1043698517334, 3043.2268291656474, 88126.30442241185, 1109.2582081891633, 111.8981827328267, 757.8154016846447, 1127.259218818044, 11026.615678668753, 0.7997068332067]",117.07111358642578,9.965896606445312e-05
178.0,50.200714111328125,"[0.1431370065789, 5032.789981152685, 102543.54948923923, 1107.035208966785, 97.5368094055913, 758.4264408914225, 1225.4061008599147, 10685.325383120593, 0.8146052557689]",193.79928588867188,0.00014901161193847656
184.0,50.200714111328125,"[0.0622776261571, 9333.921827215041, 90519.68316704963, 1109.1050598039062, 68.8164508369684, 753.8029258059001, 1217.1853202671616, 10360.523140822952, 0.8221577616119]",36.74482727050781,0.00014710426330566406
189.0,50.200714111328125,"[0.0562154325052, 33471.507208212846, 99383.22224318882, 1108.5633487513458, 77.297115568086, 760.004171502191, 1226.6129516550022, 10523.43644469587, 0.768688086698]",29.619327545166016,0.00010704994201660156
196.0,50.200714111328125,"[0.0534699923508, 9948.778717791933, 63404.45750780748, 1077.4816642100907, 83.2009305888082, 786.4931369106608, 1637.715890300718, 10806.732488264173, 0.8884028006938]",17.222810745239258,0.00015687942504882812
202.0,50.200714111328125,"[0.1429523332039, 7388.460287650407, 102387.27142043188, 1086.7465212600764, 98.0913407651053, 748.0946269308541, 1222.3414303259704, 10530.446437918517, 0.8050518720865]",185.49278259277344,0.00019884109497070312
210.0,50.200714111328125,"[0.1124821904461, 3662.6067687376617, 93865.32624647202, 997.4348473770534, 64.6396963827717, 715.4733094926263, 1567.8053378775599, 10506.119337580776, 0.9205044489119]",74.5943603515625,0.00014495849609375
216.0,50.200714111328125,"[0.1424824413351, 9973.982705423914, 102039.6858723818, 1082.3619826108534, 100.7556930697404, 743.2836418541867, 1221.92105103735, 10719.338151017706, 0.8054791233561]",187.8590850830078,0.00014400482177734375
222.0,49.77156066894531,"[0.1443259912119, 4641.890654739159, 102543.54948923923, 1101.8452968125548, 97.8338817676795, 757.2945912580785, 1225.4061008599147, 10657.563222745533, 0.8111311574153]",194.2284393310547,0.00011014938354492188
228.0,49.77156066894531,"[0.1498811628036, 5448.087853315659, 102221.75494047429, 1085.3672464468436, 99.0291096303987, 745.2187668890851, 1349.2066651832467, 10286.035704079546, 0.803002935682]",181.3646240234375,0.00015878677368164062
234.0,49.77156066894531,"[0.1479449368259, 4765.534464792107, 76934.87992860844, 1083.289274288134, 100.4669820738869, 747.011761688242, 1324.6266563751471, 10701.796647992714, 0.8106741529274]",185.12144470214844,0.00010704994201660156
236.0,49.77156066894531,"[0.1452972609457, 5229.501849964288, 89315.76932822765, 1080.3454815473149, 98.6654454254081, 754.575444677244, 1244.2539166404194, 10494.286446463511, 0.3341008373495]",180.51918029785156,0.00011682510375976562
244.0,49.77156066894531,"[0.1436706635526, 1802.6975262203096, 96625.83719243965, 1106.7126436854323, 97.8353277361625, 756.0839913580058, 1336.4625742537282, 10639.939517703102, 0.9389501904363]",179.5906982421875,0.00021409988403320312
252.0,49.77156066894531,"[0.1433781115681, 2515.0943542528103, 76537.99032728185, 1106.2958428383793, 97.8037799269089, 756.2282776428957, 1430.2745726731382, 10623.157824494869, 0.9109349499305]",166.64694213867188,0.00015497207641601562
253.0,49.77156066894531,"[0.1413707850671, 21258.665943978853, 84367.93660517198, 1034.1158595724478, 78.7790689091073, 752.25924485037, 1151.5755498490346, 12003.582583067468, 0.0828330376679]",181.60076904296875,0.0001289844512939453
262.0,49.77156066894531,"[0.1436462910725, 21965.407250446082, 88853.55171007276, 1104.676401667668, 97.7554320987719, 756.7031142963056, 1223.5269134194061, 10623.685203421821, 0.9823314326639]",193.7384796142578,0.00012421607971191406
271.0,49.77156066894531,"[0.1455517296721, 11016.1721766801, 99297.36095497073, 1104.110811607354, 97.9122747854968, 755.8413511649173, 1288.4925151132447, 10540.194917855388, 0.957696621376]",187.74398803710938,0.00014901161193847656
277.0,40.96272277832031,"[0.1456603840292, 4979.628481319104, 102543.54948923923, 1105.865488188374, 94.9181047875405, 756.7348541724418, 1200.1082005237336, 10578.480703695408, 0.8076403855301]",203.0372772216797,0.00011706352233886719
283.0,40.96272277832031,"[0.1443259912119, 2411.3724077996303, 103850.06517230021, 1108.570308411294, 95.5352539379496, 756.1922008956444, 1221.5356805222307, 10657.563222745533, 0.8111311574153]",199.34153747558594,0.00014591217041015625
289.0,40.96272277832031,"[0.1432482174226, 2461.77112285229, 107205.44024603971, 1104.8435715223957, 94.7602041858614, 740.3760440999067, 1222.0803151530054, 10601.31712258186, 0.8080140186339]",201.9687042236328,0.00017881393432617188
295.0,26.82470703125,"[0.146746147067, 9026.696661727448, 107205.44024603971, 1104.8435715223957, 94.7602041858614, 729.5472985474396, 1202.3262574322341, 10395.824990682204, 0.8080140186339]",217.17529296875,0.00018715858459472656
301.0,11.525070190429688,"[0.1494513467174, 7644.763943902896, 109301.93282601965, 1105.865488188374, 94.7544920481477, 737.436525689706, 1130.7182559845894, 10286.109959829666, 0.8076403855301]",232.4749298095703,0.00025081634521484375
303.0,11.525070190429688,"[0.1474550699515, 7828.60708409375, 108110.66573901015, 1105.0326550095863, 94.7705333549501, 766.9453428111402, 1201.9703402814405, 10086.77354907553, 0.3058539355946]",191.79086303710938,0.00016689300537109375
305.0,11.525070190429688,"[0.0871448863434, 4723.878707651416, 108750.94286023002, 1034.6682150364184, 114.8772138326169, 798.7280856159151, 1290.1758023143148, 10662.071265291363, 0.3553997434334]",46.380523681640625,0.00014209747314453125
311.0,11.525070190429688,"[0.1446743633465, 2482.957629445298, 106241.20585709118, 1109.9119510829821, 94.5081987884422, 737.5849637824211, 1158.4076547241355, 10134.213226417618, 0.7871969995298]",212.17759704589844,0.00011110305786132812
315.0,11.525070190429688,"[0.1477022676668, 6799.495263405525, 105407.85765825462, 1108.1215266374502, 95.415403769119, 766.0278494962223, 1191.454575513208, 10581.174524373602, 0.6703699759658]",205.97418212890625,0.0001506805419921875
319.0,11.525070190429688,"[0.1487344501534, 2607.526970481754, 107695.38835908892, 1109.6427630003886, 94.9796205402425, 772.3294580968216, 1176.4422046446537, 10476.194909723372, 0.6907811342074]",206.6602020263672,0.00011396408081054688
320.0,11.525070190429688,"[0.1190486825244, 27672.41878969545, 74462.25628349585, 1097.6758499540576, 105.1410468357367, 814.6046650627029, 1663.4076018903613, 10236.152493486079, 0.2009419065381]",77.16311645507812,0.00011801719665527344
322.0,10.055938720703125,"[0.148943729792, 1601.5076974100168, 106947.21442829481, 1104.8435715223957, 94.5049200543063, 729.5472985474396, 1147.2284928977065, 10362.152848755126, 0.4695460713494]",233.94406127929688,0.0001938343048095703
326.0,7.033294677734375,"[0.1497568407863, 2199.9099181363404, 106241.20585709118, 1103.6882781426832, 94.5081987884422, 725.1204603789614, 1146.0306119763068, 10285.742282980782, 0.6738012583508]",236.96670532226562,0.00011587142944335938
331.0,4.10321044921875,"[0.1498455248878, 802.0132175819158, 106565.233145776, 1104.4232714482312, 94.7544920481477, 727.7233067401932, 1135.1122994727361, 10342.86165567221, 0.7376841842512]",239.89678955078125,0.00016999244689941406
336.0,4.10321044921875,"[0.1497093284498, 1870.3578887762783, 106379.02669329294, 1105.0673817563622, 94.6988954603059, 732.9752222549473, 1121.0309539271552, 10233.02019812252, 0.7630038361772]",236.7432403564453,0.0002028942108154297
341.0,4.10321044921875,"[0.1481185030131, 2461.77112285229, 107205.44024603971, 1104.8435715223957, 94.3684226222403, 732.9141443635638, 1167.8411327646015, 10182.726551910651, 0.7164235142104]",221.33432006835938,0.00012111663818359375
343.0,4.10321044921875,"[0.1383161508172, 5894.922705188798, 103273.61183148205, 1099.2056678454658, 80.496991136078, 706.2995125388398, 1629.9629875839166, 10263.374280092416, 0.3835368068674]",147.5176239013672,0.00010704994201660156
344.0,4.10321044921875,"[0.1491303022069, 1394.3756668519386, 77860.28509519904, 1103.0645360234716, 94.5447161165734, 714.4104730344364, 1420.064773912368, 12006.777953025432, 0.1703919659202]",227.52418518066406,0.0002028942108154297
345.0,4.10321044921875,"[0.1371054006279, 36480.1736494203, 76006.87697250803, 1018.277229384305, 73.5119241947983, 787.3871665124851, 1513.7842900511919, 10976.620905085265, 0.1760658263563]",97.73802185058594,0.0001220703125
347.0,4.10321044921875,"[0.1494639242815, 475.6889957053912, 88294.1067967267, 1015.768554640839, 113.0871876563064, 746.8321275397496, 1136.3038433962363, 11869.74862648727, 0.3029461489452]",195.53102111816406,0.0001919269561767578
354.0,4.10321044921875,"[0.1424975550665, 877.8540791874852, 106241.20585709118, 1105.316256782226, 99.4493556302607, 732.4982494221839, 1134.1715648742718, 10353.150724978152, 0.8662737776219]",215.34503173828125,0.0001289844512939453
