cost,incumbents,operation_time
50.0,463.3768310546875,0.0
57.67882148063573,463.37687542726053,31.728769779205322
63.129727981527054,463.37687542726053,66.32704210281372
69.32872694554723,463.37687542726053,98.12478017807007
76.51487470688954,463.37687542726053,130.3107213973999
86.48365121543752,463.37687542726053,169.4763503074646
91.99324604233337,463.37687542726053,208.3435287475586
101.54852225373772,463.37687542726053,244.0575921535492
109.80847547376077,463.37687542726053,281.4054226875305
119.80847547376077,463.37687542726053,321.8269102573395
129.50352697626403,463.37687542726053,371.7738046646118
139.50352697626403,463.37687542726053,421.67166900634766
149.50352697626403,463.37687542726053,472.0694785118103
158.85506594101253,463.37687542726053,521.4150893688202
