cost,SR,data,y,operation_time
1.0,643.489118347168,"[0.2411293908954, -0.7849842365831, -0.576447525993, 0.7226796690375, 0.2668785210699]",81.77088165283203,0.00026607513427734375
10.0,506.1397912597656,"[-0.2807841356844, 0.8190980628133, 0.5326329432428, -0.9928017258644, 0.9547074465081]",219.12020874023438,0.00017380714416503906
14.0,506.1397912597656,"[0.5285570081323, -0.2281678486615, -0.1982405204326, -0.4562737643719, 0.6253140186891]",144.08680725097656,0.00016689300537109375
15.0,506.1397912597656,"[-0.9885919652879, 0.1374191306531, 0.1619771309197, 0.2027523163706, 0.0630040038377]",86.86344909667969,0.00016570091247558594
16.0,506.1397912597656,"[0.9416794907302, 0.678717341274, 0.4748608656228, 0.3353275470436, 0.2108255317435]",4.455104351043701,0.0001690387725830078
19.0,506.1397912597656,"[-0.5441012270749, -0.7051501441747, -0.3841673154384, -0.0740021858364, 0.5226628128439]",201.75906372070312,0.00016832351684570312
25.0,506.1397912597656,"[0.2964599579573, 0.3725264146924, 0.8466424904764, -0.594113657251, 0.8193070720881]",176.05084228515625,0.000164031982421875
27.0,506.1397912597656,"[-0.1943218242377, -0.27382225357, -0.7635077629238, 0.8720415346324, 0.3810353381559]",8.007207870483398,0.00016117095947265625
30.0,506.1397912597656,"[0.7223228774965, 0.4420859161764, -0.2639076057822, -0.7513335682452, 0.4918243223801]",129.66615295410156,0.00015807151794433594
36.0,506.1397912597656,"[-0.7605281490833, -0.4078422710299, 0.3448450379074, 0.5292767044157, 0.8041630648077]",99.24230194091797,0.00016307830810546875
39.0,506.1397912597656,"[0.0082856435329, 0.5144198965281, -0.8852924276143, 0.0531114395708, 0.600318916142]",117.29129791259766,0.000164031982421875
40.0,459.2374475097656,"[-0.4698008298874, -0.6053136922419, 0.9742769636214, -0.2917708195746, 0.1625225367025]",266.0225524902344,0.00016307830810546875
41.0,459.2374475097656,"[0.45412308909, -0.0784966684878, 0.6623092330992, -0.1740558054298, 0.047893345356]",114.40349578857422,0.0001652240753173828
46.0,459.2374475097656,"[-0.055095128715, 0.0521932076663, -0.6963753867894, 0.4205190986395, 0.736193572171]",33.369964599609375,0.00015997886657714844
54.0,459.2374475097656,"[0.8074387200177, -0.9004796072841, 0.033705573529, 0.8799014240503, 0.9063119748607]",204.03231811523438,0.00016307830810546875
56.0,459.2374475097656,"[-0.7067805621773, 0.9990391675383, -0.0758112017065, -0.6500387396663, 0.3445069976151]",115.57122039794922,0.000164031982421875
58.0,459.2374475097656,"[0.8126989547163, -0.4893264528364, 0.7812878191471, 0.1415177527815, 0.3257880965248]",229.6505126953125,0.00015807151794433594
65.0,459.2374475097656,"[-0.6653875187039, 0.3906352892518, -0.8273131754249, -0.3870130777359, 0.8879896886647]",142.73121643066406,0.00015997886657714844
70.0,452.057607421875,"[0.4178493656218, -0.5619192589074, 0.4108818843961, -0.9138995707035, 0.7153384387493]",273.202392578125,0.0001583099365234375
71.0,452.057607421875,"[-0.0650016609579, 0.5883352719247, -0.4488410633057, 0.6830536369234, 0.0276789711788]",-0.6821141242980957,0.00018835067749023438
72.0,452.057607421875,"[0.1119121424854, 0.0954694114625, -0.1328135412186, 0.7847146801651, 0.1359304562211]",-53.68943405151367,0.00017309188842773438
75.0,452.057607421875,"[-0.4023071397096, -0.004707204178, 0.2257175520062, -0.5616879258305, 0.5741236926988]",126.37226867675781,0.00016880035400390625
80.0,452.057607421875,"[0.6497098673135, 0.917680837214, -0.5124190952629, -0.0202157590538, 0.7755568260327]",64.6626968383789,0.00017595291137695312
82.0,354.2264611816406,"[-0.8595083504915, -0.9518119450659, 0.5972492992878, 0.2578899972141, 0.463859077543]",371.0335388183594,0.0001652240753173828
84.0,354.2264611816406,"[0.3334584813565, 0.7680101040751, 0.0942244976759, -0.364935670048, 0.4174316655844]",103.67870330810547,0.00016808509826660156
86.0,155.08940673828124,"[-0.9125345145879, -0.944814708144, 0.4898218305145, -0.8992231153738, 0.3867014167087]",570.1705932617188,0.0002663135528564453
89.0,77.89568115234374,"[-0.9910598767365, -0.9915476561571, 0.4475249423173, -0.9182118507818, 0.5056731571676]",647.3643188476562,0.00019311904907226562
90.0,77.89568115234374,"[-0.9897530564322, -0.9446243759226, 0.4676812296477, -0.8953497202445, 0.0719210093752]",622.2317504882812,0.00017595291137695312
98.0,77.89568115234374,"[-0.990950631645, -0.9710349666536, -0.1315125633418, -0.896265584873, 0.9295314655032]",618.4534301757812,0.00016999244689941406
101.0,77.89568115234374,"[0.5266943497534, -0.9778967058001, 0.4695046695598, -0.9138995707035, 0.4920788624812]",411.63543701171875,0.00017404556274414062
103.0,77.89568115234374,"[0.5705017948364, -0.964677600265, 0.466579711191, -0.8897891759988, 0.4190329093258]",415.1611328125,0.00016999244689941406
106.0,77.89568115234374,"[-0.0918513300782, -0.9673956138398, 0.5116552134685, -0.880703264892, 0.4993090056304]",347.5593566894531,0.00016832351684570312
115.0,77.89568115234374,"[-0.3463582457985, -0.9651538417125, 0.4056141490675, -0.8845978354894, 0.9779234767688]",362.54144287109375,0.00025916099548339844
116.0,77.89568115234374,"[-0.9908674316244, -0.9717914936028, -0.070909536088, -0.8407968968083, 0.1327882776521]",608.2537841796875,0.0002968311309814453
121.0,77.89568115234374,"[-0.9909400567223, -0.9709995127501, -0.2231670013594, -0.4140909704865, 0.7123230906306]",543.2357788085938,0.00018715858459472656
128.0,77.89568115234374,"[-0.990950631645, -0.9710349666536, -0.1529464787023, -0.8602676885653, 0.8767742062797]",613.0406494140625,0.0001742839813232422
131.0,77.89568115234374,"[-0.9955489618513, -0.9709599754737, -0.028073396389, -0.6725033505205, 0.508197436957]",583.3673706054688,0.0001747608184814453
134.0,77.89568115234374,"[-0.9908849970305, 0.6914616442293, -0.2797326880069, 0.9194891622487, 0.5126250830244]",-60.15864181518555,0.00016880035400390625
138.0,77.89568115234374,"[-0.9909851408875, -0.1273560397514, -0.6404804276327, 0.8292766938514, 0.6500086687573]",108.95978546142578,0.0001671314239501953
141.0,77.89568115234374,"[0.4224578681078, 0.8960437481957, -0.4210986644876, 0.5549365491159, 0.5352570732799]",22.884933471679688,0.0001678466796875
142.0,77.89568115234374,"[0.7429675581252, 0.231739487483, -0.4071686518922, -0.3127976347921, 0.0670574908719]",98.71315002441406,0.00017404556274414062
148.0,77.89568115234374,"[0.3542982520864, -0.8482367946123, -0.5517798771223, 0.6659735432436, 0.8413542940804]",112.96247863769531,0.00023293495178222656
156.0,77.89568115234374,"[-0.9946506901406, -0.9631264779462, -0.1315125633418, -0.9424354660825, 0.9191505308778]",625.3775634765625,0.0002770423889160156
163.0,77.89568115234374,"[-0.9910990427775, -0.9755024964035, -0.1984105960089, -0.8655564308158, 0.8938718320404]",617.6724853515625,0.00021600723266601562
171.0,77.89568115234374,"[-0.9992317254969, -0.973450711879, -0.2120835427235, -0.8687383534431, 0.9049211373818]",624.1707763671875,0.0001678466796875
178.0,77.89568115234374,"[-0.9998096895009, -0.9848549265685, -0.7751643004435, 0.3982535169545, 0.886301354408]",486.29705810546875,0.0001671314239501953
186.0,64.59404541015624,"[-0.9968953059737, -0.9994918286896, -0.8977534614275, -0.5977742487248, 0.9059313945837]",660.6659545898438,0.00016379356384277344
193.0,64.59404541015624,"[-0.9980442827418, -0.9709995127501, -0.3761943605999, -0.557943028605, 0.8757897079122]",580.33447265625,0.0001678466796875
200.0,64.59404541015624,"[-0.9935634936936, -0.9798800306729, -0.26312851893, -0.0460664815939, 0.8879111806925]",494.5257568359375,0.00016498565673828125
205.0,64.59404541015624,"[0.7609723059693, -0.6231940319725, 0.8852522400543, -0.6560598678361, 0.7331786504133]",381.7273254394531,0.000202178955078125
213.0,64.59404541015624,"[-0.9912027609129, -0.9988464066243, -0.3840221426912, -0.5741628558583, 0.9389308211062]",591.0762329101562,0.0002810955047607422
215.0,64.59404541015624,"[-0.2230084180372, 0.1035209676813, 0.9205489368546, -0.825369143526, 0.4704590930757]",226.51239013671875,0.00021386146545410156
223.0,64.59404541015624,"[-0.9968953059737, -0.9994918286896, -0.8944892067053, -0.5977742487248, 0.9278548573026]",660.1270751953125,0.0001678466796875
231.0,64.59404541015624,"[-0.991938004052, 0.7527507916418, -0.5201037541972, -0.5655588181906, 0.9056480153454]",119.90594482421875,0.0001652240753173828
239.0,64.59404541015624,"[-0.9935723632506, 0.387538772848, -0.3990951084053, -0.6542432406837, 0.9080629791461]",166.5943145751953,0.00016188621520996094
247.0,64.59404541015624,"[-0.9910990427775, -0.1414630957079, -0.3786183041118, -0.5622727533107, 0.9088704910441]",268.7701110839844,0.0001609325408935547
255.0,64.59404541015624,"[-0.9980442827418, -0.4853234493292, -0.4169174588025, -0.5827755423694, 0.9092386892716]",387.6860046386719,0.00018405914306640625
264.0,64.59404541015624,"[-0.9995965210992, -0.9994918286896, -0.824570547701, -0.4088655434555, 0.9558846426887]",620.9959716796875,0.0002830028533935547
272.0,64.59404541015624,"[-0.9968953059737, -0.9994918286896, -0.7878653689449, -0.3717311038328, 0.9417840201581]",607.5179443359375,0.0001819133758544922
275.0,64.59404541015624,"[-0.706106081258, 0.0363808855816, -0.2922878311462, -0.3195027835379, 0.4931167466379]",114.52740478515625,0.00016617774963378906
283.0,64.59404541015624,"[-0.9955289144196, -0.9995485599889, -0.7882279101544, -0.537199448558, 0.9287569786661]",632.8117065429688,0.0001621246337890625
291.0,64.59404541015624,"[-0.6798739361066, -0.999679687563, -0.6048430920723, -0.694891750498, 0.9372914469207]",451.0883483886719,0.00016379356384277344
300.0,64.59404541015624,"[-0.8092899835444, -0.9995616405127, -0.6045307687293, -0.744649679572, 0.963744925147]",519.6963500976562,0.00016689300537109375
309.0,64.59404541015624,"[-0.9655541489224, -0.9998219748483, -0.6224430818523, -0.57954166187, 0.9903178672672]",594.96728515625,0.00016117095947265625
317.0,64.59404541015624,"[-0.5225309828311, -0.9998830164928, -0.5943930867072, 0.4480678353663, 0.9212861717381]",223.69155883789062,0.00015997886657714844
325.0,7.071767578124991,"[-0.990899367683, -0.9998219748483, -0.877575290576, -0.9922676192052, 0.9286282805825]",718.188232421875,0.0002739429473876953
333.0,7.071767578124991,"[-0.9995965210992, -0.9757701206567, -0.9272659337132, -0.8801354611927, 0.9324420893085]",703.0380249023438,0.0001766681671142578
341.0,7.071767578124991,"[-0.9997157901586, -0.9735271078015, -0.9135087650345, 0.0405147617333, 0.9324994568358]",554.5040283203125,0.0002040863037109375
347.0,7.071767578124991,"[-0.494828484312, -0.4169413345068, 0.4602121535215, 0.4805343518206, 0.8040134232734]",59.7140998840332,0.00017571449279785156
355.0,7.071767578124991,"[-0.9978994508851, -0.9698961152305, -0.9539928702287, -0.480203430854, 0.9312186901961]",638.3905029296875,0.00019097328186035156
363.0,7.071767578124991,"[-0.9968953059737, -0.9819934649435, -0.9306928598352, -0.6059823434171, 0.9210360715228]",659.3364868164062,0.00016689300537109375
371.0,7.071767578124991,"[-0.9991874603294, -0.9994918286896, -0.8935782454911, -0.801495089674, 0.9233565949899]",695.2066650390625,0.00016427040100097656
375.0,7.071767578124991,"[0.7675445677543, -0.3049092182082, -0.1369392781685, -0.7159427695898, 0.6592150212741]",238.67124938964844,0.00016307830810546875
383.0,7.071767578124991,"[-0.990899367683, -0.9998219748483, -0.8655820029623, -0.987661088969, 0.9286282805825]",715.4795532226562,0.00029015541076660156
391.0,7.071767578124991,"[-0.9923565732758, -0.9999902320952, -0.8669148246636, -0.9945778946792, 0.9281741099373]",718.099365234375,0.0001881122589111328
399.0,1.542897949218741,"[-0.9991874603294, -0.9999577512043, -0.8849253406155, -0.9785537655639, 0.9287948175371]",723.7171020507812,0.00018310546875
407.0,1.542897949218741,"[-0.9914918820608, -0.999216917878, -0.8881430928715, -0.9788552333627, 0.9282924794971]",717.8111572265625,0.00018095970153808594
415.0,1.542897949218741,"[-0.9990444468215, -0.9850352096306, -0.8806735918387, -0.9779994462239, 0.9284034153065]",715.690673828125,0.0002200603485107422
417.0,1.542897949218741,"[-0.5945878568729, 0.7302872019411, -0.4192102335304, -0.9281279581233, 0.4496731285834]",166.67906188964844,0.00017213821411132812
425.0,0.6876123046874909,"[-0.9995965210992, -0.9989804786015, -0.8857848023647, -0.9835952621809, 0.9236823048043]",724.5723876953125,0.0001780986785888672
426.0,0.6876123046874909,"[0.020358778237, 0.246475943498, -0.174729907871, -0.4638610126443, 0.0782760232355]",102.10797119140625,0.00016617774963378906
434.0,0.6876123046874909,"[-0.9995965210992, -0.9703037678782, -0.8838943140837, -0.991792492879, 0.9367676165458]",711.9970092773438,0.0004949569702148438
442.0,0.6876123046874909,"[-0.9991874603294, -0.9685207035931, -0.8849253406155, -0.9904122179535, 0.9277488491484]",710.7647705078125,0.00028324127197265625
450.0,0.6876123046874909,"[-0.9991874603294, -0.9675096229171, -0.8855193403602, -0.9903990011558, 0.9273754010327]",710.3817749023438,0.00023221969604492188
455.0,0.6876123046874909,"[-0.9995965210992, -0.9953388807897, -0.8458349276728, -0.9933402255331, 0.7649837154073]",718.1068725585938,0.00023818016052246094
458.0,0.6876123046874909,"[0.9585923461162, -0.2476772823505, 0.9912904971623, 0.1358512262119, 0.5545840214632]",256.9172058105469,0.00019502639770507812
459.0,0.6876123046874909,"[0.8116411611507, -0.2721862984743, -0.4767390166979, 0.3619238503869, 0.1373391959773]",113.29589080810547,0.00017380714416503906
461.0,0.6876123046874909,"[-0.9990444468215, -0.9692462491195, -0.9069520001752, -0.9943536638638, 0.3563550465693]",715.2974853515625,0.00020313262939453125
465.0,0.6876123046874909,"[-0.3807803436707, 0.5894285784087, 0.9074650531804, -0.6169441621857, 0.6249331194854]",192.5604248046875,0.00020265579223632812
467.0,0.6876123046874909,"[-0.1362556641837, 0.2267879577942, 0.1499212263901, -0.54518634017, 0.3295909264723]",111.2483139038086,0.00027489662170410156
475.0,0.6876123046874909,"[-0.9986169181021, -0.9999125201453, -0.8782767340758, -0.9624738151233, 0.9316781294212]",719.4336547851562,0.00026702880859375
483.0,0.6876123046874909,"[-0.9963964337551, -0.9999902320952, -0.8778064710293, -0.9731803461005, 0.9294193478624]",719.4315185546875,0.00018787384033203125
488.0,0.6876123046874909,"[0.8702736155885, 0.4575858710057, 0.2875308602322, 0.3138687869852, 0.7019384686331]",3.7996315956115723,0.00017380714416503906
496.0,0.6876123046874909,"[-0.9972955862955, -0.9999577512043, -0.8798205144836, -0.9618159942209, 0.9296792402059]",718.5360107421875,0.00017571449279785156
497.0,0.6876123046874909,"[0.4547699299954, -0.97888681447, 0.9113146202019, -0.4196556469939, 0.2168313178455]",368.9398498535156,0.00017380714416503906
