cost,incumbents,operation_time
50.0,1.0807141057333447,0.0
59.98831933810132,1.0807141057333447,22.60883378982544
69.50357052460757,1.0807141057333447,45.11386156082153
79.05447290497897,1.0807141057333447,67.20364165306091
88.88493616915058,1.0807141057333447,91.80160403251648
98.61960837182852,1.0807141057333447,115.10842537879944
108.30230447726746,1.0807141057333447,137.8028461933136
116.73396674380417,1.0807141057333447,160.68744945526123
126.11866223785177,1.0807141057333447,185.28077816963196
134.75783027589773,1.0807141057333447,209.4366490840912
144.40381659982546,1.0807141057333447,233.83340096473694
152.98938749584912,1.0807141057333447,255.2880516052246
