cost,SR,max_value,operation_time
50.0,0.47639999999999993,1.5236,0.0
51.0,0.47639999999999993,1.5236,32.81733989715576
53.0,0.47639999999999993,1.5236,6.5353312492370605
62.0,0.47639999999999993,1.5236,7.5500171184539795
63.0,0.47639999999999993,1.5236,6.348172426223755
64.0,0.47639999999999993,1.5236,7.174879550933838
65.0,0.47639999999999993,1.5236,6.3855040073394775
67.0,0.47639999999999993,1.5236,7.463230848312378
70.0,0.47639999999999993,1.5236,6.617685556411743
71.0,0.47639999999999993,1.5236,7.834908485412598
72.0,0.47639999999999993,1.5236,6.498024225234985
76.0,0.47639999999999993,1.5236,8.620177745819092
78.0,0.47639999999999993,1.5236,6.657111406326294
83.0,0.47639999999999993,1.5236,8.46436333656311
88.0,0.47639999999999993,1.5236,6.692601919174194
91.0,0.47639999999999993,1.5236,7.891998767852783
92.0,0.47639999999999993,1.5236,6.442353010177612
93.0,0.47639999999999993,1.5236,17.936140298843384
96.0,0.47639999999999993,1.5236,6.878482103347778
98.0,0.47639999999999993,1.5236,7.656630754470825
100.0,0.47639999999999993,1.5236,6.905739784240723
101.0,0.47639999999999993,1.5236,7.767649173736572
108.0,0.47639999999999993,1.5236,6.945748567581177
116.0,0.47639999999999993,1.5236,8.79223108291626
120.0,0.47639999999999993,1.5236,7.028574228286743
124.0,0.47639999999999993,1.5236,8.615889310836792
126.0,0.47639999999999993,1.5236,6.842869997024536
133.0,0.47639999999999993,1.5236,8.808042764663696
136.0,0.47639999999999993,1.5236,6.845251560211182
137.0,0.47639999999999993,1.5236,8.4215726852417
142.0,0.47639999999999993,1.5236,6.943243026733398
145.0,0.47639999999999993,1.5236,8.625145435333252
148.0,0.47639999999999993,1.5236,7.135185718536377
157.0,0.47639999999999993,1.5236,8.979568004608154
164.0,0.47639999999999993,1.5236,8.46073317527771
167.0,0.47639999999999993,1.5236,7.746483087539673
168.0,0.47639999999999993,1.5236,8.23270034790039
169.0,0.47639999999999993,1.5236,7.4521472454071045
174.0,0.47639999999999993,1.5236,9.126552820205688
175.0,0.47639999999999993,1.5236,7.659000396728516
179.0,0.47639999999999993,1.5236,9.326885223388672
181.0,0.47639999999999993,1.5236,7.153338670730591
190.0,0.47639999999999993,1.5236,9.302074432373047
198.0,0.47639999999999993,1.5236,8.254760265350342
200.0,0.47639999999999993,1.5236,7.835001230239868
202.0,0.47639999999999993,1.5236,8.391985416412354
211.0,0.47639999999999993,1.5236,8.205398797988892
218.0,0.47639999999999993,1.5236,9.558751583099365
225.0,0.47639999999999993,1.5236,7.84783673286438
229.0,0.47639999999999993,1.5236,9.891554117202759
230.0,0.47639999999999993,1.5236,7.845341444015503
232.0,0.47639999999999993,1.5236,8.495743036270142
233.0,0.47639999999999993,1.5236,19.63619065284729
237.0,0.47639999999999993,1.5236,8.175153732299805
244.0,0.47639999999999993,1.5236,9.416170358657837
247.0,0.47639999999999993,1.5236,7.976977825164795
249.0,0.47639999999999993,1.5236,9.650612592697144
255.0,0.47639999999999993,1.5236,8.275957107543945
257.0,0.47639999999999993,1.5236,22.271510362625122
260.0,0.47639999999999993,1.5236,8.275524377822876
261.0,0.47639999999999993,1.5236,8.607311725616455
262.0,0.47639999999999993,1.5236,9.118769645690918
263.0,0.47639999999999993,1.5236,8.102854490280151
264.0,0.47639999999999993,1.5236,9.854541063308716
265.0,0.47639999999999993,1.5236,8.00914454460144
270.0,0.47639999999999993,1.5236,9.337979078292847
274.0,0.47639999999999993,1.5236,8.29144549369812
278.0,0.47639999999999993,1.5236,9.583813905715942
281.0,0.47639999999999993,1.5236,8.529507160186768
284.0,0.47639999999999993,1.5236,9.00388216972351
285.0,0.47639999999999993,1.5236,9.44320559501648
287.0,0.47639999999999993,1.5236,8.608150959014893
291.0,0.47639999999999993,1.5236,10.34899091720581
293.0,0.47639999999999993,1.5236,8.510236978530884
294.0,0.47639999999999993,1.5236,10.003950357437134
295.0,0.47639999999999993,1.5236,8.67907428741455
296.0,0.47639999999999993,1.5236,9.989111423492432
298.0,0.47639999999999993,1.5236,8.938393831253052
300.0,0.47639999999999993,1.5236,9.344476222991943
