cost,SR,max_value,operation_time
50.0,0.5310999999999999,1.4689,0.0
53.0,0.5310999999999999,1.4689,29.997843027114868
55.0,0.5310999999999999,1.4689,6.215439796447754
58.0,0.5310999999999999,1.4689,5.2532312870025635
64.0,0.5310999999999999,1.4689,6.352436780929565
68.0,0.5310999999999999,1.4689,5.711915969848633
70.0,0.5310999999999999,1.4689,5.756855249404907
72.0,0.5310999999999999,1.4689,5.480865478515625
81.0,0.5310999999999999,1.4689,6.377115249633789
82.0,0.5310999999999999,1.4689,5.250807046890259
84.0,0.5310999999999999,1.4689,5.1881935596466064
87.0,0.5310999999999999,1.4689,6.182044744491577
88.0,0.5310999999999999,1.4689,5.130473852157593
91.0,0.5310999999999999,1.4689,6.165642976760864
100.0,0.5310999999999999,1.4689,6.037068605422974
101.0,0.5310999999999999,1.4689,6.365360260009766
102.0,0.5310999999999999,1.4689,5.391035079956055
110.0,0.5310999999999999,1.4689,6.06492805480957
118.0,0.5310999999999999,1.4689,6.346728324890137
124.0,0.5310999999999999,1.4689,6.3107287883758545
125.0,0.5310999999999999,1.4689,5.416552543640137
127.0,0.5310999999999999,1.4689,5.577095985412598
128.0,0.5310999999999999,1.4689,6.266135215759277
129.0,0.5310999999999999,1.4689,5.572607517242432
130.0,0.5310999999999999,1.4689,5.47653865814209
131.0,0.5310999999999999,1.4689,6.466270208358765
133.0,0.5310999999999999,1.4689,5.338900566101074
134.0,0.5310999999999999,1.4689,6.179335594177246
135.0,0.5310999999999999,1.4689,5.90144419670105
136.0,0.5310999999999999,1.4689,5.908156871795654
138.0,0.5310999999999999,1.4689,5.59959077835083
140.0,0.5310999999999999,1.4689,7.135111093521118
144.0,0.5310999999999999,1.4689,6.158275127410889
145.0,0.5310999999999999,1.4689,5.77299165725708
147.0,0.5310999999999999,1.4689,5.857397794723511
150.0,0.5225,1.4775,6.085621118545532
152.0,0.5225,1.4775,5.892956733703613
157.0,0.5225,1.4775,6.2414209842681885
162.0,0.5225,1.4775,6.025019884109497
165.0,0.5225,1.4775,5.54468297958374
166.0,0.5225,1.4775,5.51938796043396
167.0,0.5225,1.4775,14.815670490264893
169.0,0.5225,1.4775,5.974501848220825
171.0,0.5225,1.4775,5.607300043106079
172.0,0.5225,1.4775,5.5532307624816895
173.0,0.5225,1.4775,5.815464973449707
177.0,0.5225,1.4775,6.310937881469727
178.0,0.5225,1.4775,5.827024936676025
179.0,0.5225,1.4775,5.676192283630371
180.0,0.5225,1.4775,5.812941551208496
181.0,0.5225,1.4775,5.823976039886475
188.0,0.5062,1.4938,5.977970361709595
189.0,0.5062,1.4938,5.997828960418701
190.0,0.5062,1.4938,6.265186309814453
192.0,0.5062,1.4938,5.884482383728027
193.0,0.5062,1.4938,6.252387285232544
194.0,0.5062,1.4938,6.165028095245361
196.0,0.5062,1.4938,16.4910569190979
198.0,0.5062,1.4938,5.984264612197876
199.0,0.5062,1.4938,5.786616563796997
200.0,0.5062,1.4938,5.859441518783569
201.0,0.5062,1.4938,6.148189306259155
204.0,0.5062,1.4938,5.614696741104126
205.0,0.5062,1.4938,6.754917621612549
209.0,0.5062,1.4938,5.672696828842163
210.0,0.5062,1.4938,6.598293304443359
213.0,0.5062,1.4938,5.883634090423584
220.0,0.5062,1.4938,6.691462755203247
221.0,0.5062,1.4938,5.997136831283569
223.0,0.5062,1.4938,6.186326742172241
224.0,0.5062,1.4938,12.15818452835083
225.0,0.5062,1.4938,6.153024435043335
227.0,0.5062,1.4938,6.030227184295654
229.0,0.5062,1.4938,5.964797258377075
230.0,0.5062,1.4938,6.894501209259033
232.0,0.5062,1.4938,5.836159944534302
233.0,0.5062,1.4938,16.970502614974976
234.0,0.5062,1.4938,6.086191892623901
236.0,0.5062,1.4938,5.799639940261841
239.0,0.5062,1.4938,6.707443475723267
241.0,0.5062,1.4938,6.028569936752319
247.0,0.5062,1.4938,6.895725727081299
249.0,0.5062,1.4938,18.240092515945435
250.0,0.5062,1.4938,5.74394679069519
251.0,0.5062,1.4938,6.583341598510742
253.0,0.5062,1.4938,5.919623613357544
254.0,0.5062,1.4938,6.241278409957886
255.0,0.5062,1.4938,6.01153826713562
256.0,0.5062,1.4938,6.263941287994385
263.0,0.5062,1.4938,6.998807430267334
267.0,0.5062,1.4938,6.221642017364502
269.0,0.5062,1.4938,6.700552701950073
271.0,0.5062,1.4938,6.1179986000061035
274.0,0.5062,1.4938,6.554452896118164
275.0,0.5062,1.4938,7.190662145614624
277.0,0.5062,1.4938,6.141141653060913
280.0,0.5062,1.4938,6.994982957839966
282.0,0.5062,1.4938,6.124516248703003
283.0,0.5062,1.4938,6.552361965179443
284.0,0.5062,1.4938,6.741158962249756
287.0,0.5062,1.4938,6.299023389816284
289.0,0.5062,1.4938,7.2240190505981445
291.0,0.5062,1.4938,6.265766620635986
294.0,0.5062,1.4938,7.0182273387908936
296.0,0.5062,1.4938,13.079452991485596
297.0,0.5062,1.4938,6.908780574798584
298.0,0.5062,1.4938,6.24068808555603
302.0,0.5062,1.4938,6.751640796661377
