cost,incumbents,operation_time
50.0,1.512,0.0
52.53552903747351,1.512,118.65746641159058
59.66532125483259,1.512,215.50013399124146
69.31340373916873,1.512,334.2931914329529
78.73148396545712,1.512,436.4648311138153
87.5947709925782,1.512,542.3198275566101
97.50679768603501,1.512,666.5425987243652
106.07951030378058,1.512,773.1740407943726
113.12121146428144,1.512,952.9471406936646
122.55595832037967,1.512,1141.7136211395264
130.96277266413034,1.512,1279.9942321777344
140.05583435636473,1.512,1493.492317199707
149.64865319648632,1.512,1659.9883241653442
159.56577129398718,1.512,1803.1601994037628
168.5837171592145,1.512,2048.2368705272675
178.20310246782307,1.512,2206.497064590454
186.8321919486918,1.512,2355.1357414722443
196.73653471395542,1.512,2625.5492391586304
204.97469747643447,1.512,2775.7896213531494
213.95672776837705,1.512,3047.1491293907166
223.34449952341419,1.512,3367.400234937668
231.780008795059,1.512,3601.0977082252502
241.3856696349301,1.512,3996.2443380355835
250.02634314236403,1.512,4257.906042337418
259.88057622520546,1.512,4605.636574745178
269.46855521161405,1.512,4882.689600944519
279.2343005594108,1.512,5232.843603134155
288.7841567299744,1.512,5528.697251796722
298.766395984066,1.512,5897.87450671196
307.80048565114566,1.512,6361.41001033783
