cost,SR,data,y,operation_time
tensor(1.),0.5033750645816326,"[0.9308470431715, 0.2668785210699]",-0.46997809410095215,4.982948303222656e-05
tensor(5.),0.5033750645816326,"[0.3194977585226, 0.6341031137854]",-1.0612024068832397,4.00543212890625e-05
tensor(12.),0.2105177603662014,"[1.2037812829949, 0.8783407658339]",-0.17712078988552094,3.981590270996094e-05
tensor(13.),0.2105177603662014,"[0.5927184582688, 0.0267984084785]",-0.4320346713066101,3.695487976074219e-05
tensor(14.),0.037869828287512064,"[1.395078335423, 0.2437662715092]",-0.004472857806831598,3.814697265625e-05
tensor(21.),0.037869828287512064,"[0.4119333964773, 0.8452418493107]",-0.6423661112785339,3.695487976074219e-05
tensor(25.),0.037869828287512064,"[1.111649505794, 0.6052189609036]",-0.03280412033200264,3.600120544433594e-05
tensor(28.),0.037869828287512064,"[0.1282417103648, 0.4879314480349]",-0.008517209440469742,3.4809112548828125e-05
tensor(30.),0.037869828287512064,"[1.2804647572339, 0.4273283528164]",-0.06423571705818176,3.695487976074219e-05
tensor(33.),0.037869828287512064,"[0.67277758196, 0.5444921487942]",-0.64447420835495,3.6716461181640625e-05
tensor(39.),0.037869828287512064,"[0.8036278788932, 0.7887832103297]",-0.5807271599769592,3.4809112548828125e-05
tensor(40.),0.037869828287512064,"[0.1962271635421, 0.1871795793995]",-1.160323977470398,3.62396240234375e-05
tensor(41.),0.03487851039972156,"[0.9976257481612, 0.0910676661879]",-0.0014815399190410972,3.62396240234375e-05
tensor(49.),0.03487851039972156,"[0.0122835435905, 0.9427265878767]",-0.12942321598529816,3.504753112792969e-05
tensor(54.),0.0028766877949237823,"[1.4644258003682, 0.7025282196701]",0.030520282685756683,3.4809112548828125e-05
tensor(56.),0.0028766877949237823,"[0.478820739314, 0.3354235738516]",-0.24092616140842438,3.409385681152344e-05
tensor(58.),0.0028766877949237823,"[1.4063910003752, 0.3660388812423]",-0.003938986454159021,3.504753112792969e-05
tensor(63.),0.0028766877949237823,"[0.517740285024, 0.7331854738295]",-0.16671277582645416,3.409385681152344e-05
tensor(72.),0.0028766877949237823,"[0.9589572572149, 0.9735784064978]",-0.33520475029945374,3.504753112792969e-05
tensor(73.),0.0028766877949237823,"[0.070020081941, 0.1219919491559]",-1.2967464923858643,3.409385681152344e-05
tensor(74.),0.0028766877949237823,"[0.9437426930172, 0.0235674064095]",-0.4589841961860657,9.894371032714844e-05
tensor(75.),0.0028766877949237823,"[0.7508736551749, 0.0114660163706]",-0.00031981978099793196,4.267692565917969e-05
tensor(76.),0.0028766877949237823,"[0.952591198051, 0.0201627450389]",-0.3983389735221863,3.886222839355469e-05
tensor(77.),0.0028766877949237823,"[0.9062491876742, 0.0181338579778]",-0.2539713978767395,3.814697265625e-05
tensor(78.),0.0028766877949237823,"[0.74126441798, 0.0096066056185]",-0.031919531524181366,3.790855407714844e-05
tensor(79.),0.0028766877949237823,"[0.9649107713442, 0.0261542452372]",-0.2677362263202667,3.62396240234375e-05
tensor(80.),0.0028766877949237823,"[0.831752586947, 0.0236802411083]",-0.45640531182289124,3.504753112792969e-05
tensor(81.),0.0028766877949237823,"[0.8656920231523, 0.0090491715059]",-0.029474550858139992,3.5762786865234375e-05
tensor(82.),0.0028766877949237823,"[0.8299676735264, 0.0235889192567]",-0.47869423031806946,9.179115295410156e-05
tensor(83.),0.0028766877949237823,"[0.8311585339316, 0.0246921942795]",-0.46396586298942566,4.601478576660156e-05
tensor(84.),0.0028766877949237823,"[0.8253314627107, 0.0243558927096]",-0.5297325253486633,4.8160552978515625e-05
tensor(85.),0.0028766877949237823,"[0.8461747768033, 0.0236384291645]",-0.24948722124099731,4.100799560546875e-05
tensor(86.),0.0028766877949237823,"[0.8382822747732, 0.024454613194]",-0.3661161959171295,3.790855407714844e-05
tensor(87.),0.0028766877949237823,"[0.8364181217222, 0.0243672176651]",-0.3929741382598877,3.6716461181640625e-05
tensor(89.),0.0028766877949237823,"[0.1252466628213, 0.3692563237617]",-4.953460302203894e-05,3.5762786865234375e-05
tensor(92.),0.0028766877949237823,"[0.2097202749772, 0.5860606325965]",-0.8663071393966675,3.5762786865234375e-05
tensor(95.),0.0028766877949237823,"[0.4542222274443, 0.5601941613663]",-0.800178050994873,0.00010275840759277344
tensor(96.),0.0028766877949237823,"[0.825651688046, 0.0235893562811]",-0.5265660881996155,0.00010275840759277344
tensor(97.),0.0028766877949237823,"[0.8234631568197, 0.0235889192567]",-0.547024667263031,4.792213439941406e-05
