cost,incumbents,operation_time
50.0,47.966677074695404,0.0
58.54317442308826,47.966677074695404,29.99891448020935
65.85130270032737,47.966677074695404,49.732043504714966
74.0235041065139,47.966677074695404,67.7826726436615
82.99385105916558,47.966677074695404,88.1638252735138
92.02632971640551,47.966677074695404,108.57154870033264
99.33442047994136,47.966677074695404,129.5845069885254
105.71416011772554,47.966677074695404,151.01899766921997
113.61871584507593,47.966677074695404,174.34312844276428
120.78448350643231,47.966677074695404,197.09215021133423
128.02452143226836,47.966677074695404,219.4665253162384
135.03721580730817,47.966677074695404,239.06639456748962
143.1479796807126,47.966677074695404,258.8889012336731
150.87742519773457,47.966677074695404,277.1572072505951
