cost,SR,max_value,operation_time
50.0,0.5306,1.4694,0.0
51.0,0.46309999999999985,1.5369000000000002,27.68140149116516
52.0,0.46309999999999985,1.5369000000000002,4.20571231842041
53.0,0.46309999999999985,1.5369000000000002,3.917536735534668
54.0,0.43869999999999987,1.5613000000000001,6.17470121383667
55.0,0.43869999999999987,1.5613000000000001,4.365125417709351
56.0,0.43869999999999987,1.5613000000000001,6.01448655128479
57.0,0.43869999999999987,1.5613000000000001,4.7898850440979
58.0,0.43869999999999987,1.5613000000000001,4.839006662368774
59.0,0.43869999999999987,1.5613000000000001,5.144062519073486
60.0,0.4376,1.5624,4.768422603607178
61.0,0.4376,1.5624,6.307014465332031
62.0,0.4376,1.5624,4.679294109344482
63.0,0.4376,1.5624,5.523765325546265
64.0,0.4376,1.5624,4.691086053848267
65.0,0.4376,1.5624,4.86095929145813
66.0,0.4376,1.5624,4.9064717292785645
67.0,0.4376,1.5624,5.470451593399048
68.0,0.4376,1.5624,4.596485376358032
69.0,0.4376,1.5624,4.901621580123901
70.0,0.43599999999999994,1.564,6.657583236694336
71.0,0.43599999999999994,1.564,4.953935623168945
72.0,0.43599999999999994,1.564,5.097829818725586
73.0,0.43599999999999994,1.564,5.3129072189331055
74.0,0.43599999999999994,1.564,5.163031339645386
75.0,0.43599999999999994,1.564,5.190622329711914
76.0,0.43599999999999994,1.564,5.736392259597778
77.0,0.43599999999999994,1.564,4.755045175552368
78.0,0.4330999999999998,1.5669000000000002,4.91687798500061
79.0,0.4330999999999998,1.5669000000000002,6.6724114418029785
80.0,0.4330999999999998,1.5669000000000002,4.944704532623291
81.0,0.4330999999999998,1.5669000000000002,5.521795034408569
82.0,0.4330999999999998,1.5669000000000002,4.997619867324829
83.0,0.4330999999999998,1.5669000000000002,4.800269365310669
84.0,0.4330999999999998,1.5669000000000002,5.391892194747925
85.0,0.4330999999999998,1.5669000000000002,5.052857398986816
86.0,0.4330999999999998,1.5669000000000002,4.835693597793579
87.0,0.4330999999999998,1.5669000000000002,4.837479829788208
88.0,0.4330999999999998,1.5669000000000002,6.434999227523804
89.0,0.4330999999999998,1.5669000000000002,4.65863299369812
90.0,0.4330999999999998,1.5669000000000002,5.229706525802612
91.0,0.4330999999999998,1.5669000000000002,6.60134220123291
92.0,0.4330999999999998,1.5669000000000002,4.985597133636475
93.0,0.42989999999999995,1.5701,5.126707553863525
94.0,0.42989999999999995,1.5701,5.996683597564697
95.0,0.42989999999999995,1.5701,4.766946077346802
96.0,0.42989999999999995,1.5701,4.726494073867798
97.0,0.42989999999999995,1.5701,6.633951425552368
98.0,0.42989999999999995,1.5701,4.868176698684692
99.0,0.42989999999999995,1.5701,5.06066107749939
100.0,0.42989999999999995,1.5701,6.199643850326538
101.0,0.42989999999999995,1.5701,4.852117538452148
102.0,0.42989999999999995,1.5701,4.874734401702881
103.0,0.42989999999999995,1.5701,5.686510801315308
104.0,0.42989999999999995,1.5701,4.847802400588989
105.0,0.42989999999999995,1.5701,5.568329334259033
106.0,0.42989999999999995,1.5701,5.549863338470459
107.0,0.42989999999999995,1.5701,4.911713123321533
108.0,0.42989999999999995,1.5701,4.950907230377197
109.0,0.4195,1.5805,5.265479803085327
112.0,0.4195,1.5805,5.307353258132935
113.0,0.4195,1.5805,5.203070878982544
114.0,0.4195,1.5805,4.97725510597229
115.0,0.4195,1.5805,5.997382879257202
116.0,0.4195,1.5805,4.782861948013306
117.0,0.4195,1.5805,4.935023069381714
118.0,0.4195,1.5805,4.710066795349121
119.0,0.4195,1.5805,5.148369550704956
120.0,0.4195,1.5805,5.248586177825928
121.0,0.4195,1.5805,5.078153371810913
122.0,0.4195,1.5805,5.529333114624023
123.0,0.4195,1.5805,4.92566180229187
124.0,0.4195,1.5805,4.789121150970459
125.0,0.4195,1.5805,5.216195821762085
126.0,0.4195,1.5805,5.148314476013184
127.0,0.4195,1.5805,4.918296575546265
128.0,0.4195,1.5805,5.095329284667969
129.0,0.4195,1.5805,5.197730302810669
130.0,0.4195,1.5805,4.78408670425415
131.0,0.4195,1.5805,5.493812322616577
132.0,0.4195,1.5805,5.0242908000946045
133.0,0.4195,1.5805,5.0918190479278564
134.0,0.4195,1.5805,5.138549327850342
135.0,0.4195,1.5805,4.781151056289673
136.0,0.4195,1.5805,5.255060434341431
137.0,0.4195,1.5805,19.40503454208374
138.0,0.4195,1.5805,5.721337080001831
139.0,0.4195,1.5805,4.988571643829346
140.0,0.4195,1.5805,5.928438186645508
141.0,0.4195,1.5805,17.935050010681152
142.0,0.4195,1.5805,5.266160488128662
143.0,0.4195,1.5805,6.051541805267334
144.0,0.4195,1.5805,5.148212432861328
145.0,0.4195,1.5805,6.209086894989014
146.0,0.4195,1.5805,5.52076530456543
147.0,0.4195,1.5805,6.19028639793396
148.0,0.4195,1.5805,5.133291482925415
149.0,0.4195,1.5805,6.142745018005371
150.0,0.4195,1.5805,5.192384958267212
