cost,SR,max_value,operation_time
50.0,0.6094999999999999,1.3905,0.0
51.0,0.4356,1.5644,28.720344305038452
52.0,0.42969999999999997,1.5703,6.043524265289307
53.0,0.42969999999999997,1.5703,5.934757471084595
54.0,0.42969999999999997,1.5703,14.816532373428345
55.0,0.42969999999999997,1.5703,6.835229396820068
56.0,0.42969999999999997,1.5703,6.842138290405273
57.0,0.42969999999999997,1.5703,6.764946699142456
58.0,0.42969999999999997,1.5703,6.569020748138428
59.0,0.42969999999999997,1.5703,6.4744157791137695
60.0,0.42969999999999997,1.5703,6.806727409362793
61.0,0.42969999999999997,1.5703,6.471533536911011
62.0,0.42969999999999997,1.5703,6.342822313308716
63.0,0.42969999999999997,1.5703,6.652919054031372
64.0,0.42969999999999997,1.5703,6.56878662109375
65.0,0.42969999999999997,1.5703,6.838139533996582
66.0,0.42969999999999997,1.5703,6.424661159515381
67.0,0.42969999999999997,1.5703,6.64550256729126
68.0,0.41869999999999985,1.5813000000000001,6.6744065284729
69.0,0.41869999999999985,1.5813000000000001,6.954291582107544
70.0,0.41869999999999985,1.5813000000000001,6.736115455627441
71.0,0.41869999999999985,1.5813000000000001,6.49906849861145
72.0,0.41869999999999985,1.5813000000000001,6.7936201095581055
73.0,0.41869999999999985,1.5813000000000001,6.479842185974121
74.0,0.41869999999999985,1.5813000000000001,6.980993032455444
75.0,0.41869999999999985,1.5813000000000001,6.912236452102661
76.0,0.41869999999999985,1.5813000000000001,7.593441963195801
77.0,0.41869999999999985,1.5813000000000001,6.688518524169922
78.0,0.41869999999999985,1.5813000000000001,8.584759950637817
79.0,0.41869999999999985,1.5813000000000001,6.627802133560181
80.0,0.41869999999999985,1.5813000000000001,8.14503288269043
81.0,0.41869999999999985,1.5813000000000001,6.696131706237793
82.0,0.41869999999999985,1.5813000000000001,8.31790018081665
83.0,0.41869999999999985,1.5813000000000001,6.951198101043701
84.0,0.41869999999999985,1.5813000000000001,8.549213409423828
85.0,0.41869999999999985,1.5813000000000001,6.826726675033569
86.0,0.41869999999999985,1.5813000000000001,7.8834381103515625
87.0,0.41869999999999985,1.5813000000000001,7.049807548522949
88.0,0.41869999999999985,1.5813000000000001,7.962006092071533
89.0,0.41869999999999985,1.5813000000000001,16.723616123199463
90.0,0.41869999999999985,1.5813000000000001,8.847229957580566
91.0,0.41869999999999985,1.5813000000000001,6.7436723709106445
92.0,0.41869999999999985,1.5813000000000001,7.343633651733398
93.0,0.41869999999999985,1.5813000000000001,6.700003385543823
94.0,0.4180999999999999,1.5819,7.241320371627808
95.0,0.4180999999999999,1.5819,7.849070072174072
96.0,0.4180999999999999,1.5819,6.737905979156494
97.0,0.4180999999999999,1.5819,8.79362940788269
98.0,0.4180999999999999,1.5819,6.788964748382568
99.0,0.4180999999999999,1.5819,8.205554962158203
100.0,0.4180999999999999,1.5819,7.202805519104004
101.0,0.4180999999999999,1.5819,8.146002769470215
102.0,0.4180999999999999,1.5819,7.893040180206299
103.0,0.4180999999999999,1.5819,8.67830777168274
104.0,0.4180999999999999,1.5819,8.623586654663086
105.0,0.4180999999999999,1.5819,7.484321117401123
106.0,0.4180999999999999,1.5819,9.000152349472046
107.0,0.4180999999999999,1.5819,7.1148903369903564
108.0,0.4180999999999999,1.5819,8.341809749603271
109.0,0.4180999999999999,1.5819,7.404853105545044
110.0,0.4180999999999999,1.5819,8.617797374725342
111.0,0.4180999999999999,1.5819,7.831341981887817
112.0,0.4180999999999999,1.5819,8.140116691589355
113.0,0.4180999999999999,1.5819,9.747429132461548
114.0,0.4180999999999999,1.5819,7.783777713775635
115.0,0.4180999999999999,1.5819,8.799795866012573
116.0,0.4180999999999999,1.5819,8.038621425628662
117.0,0.4180999999999999,1.5819,8.558542251586914
118.0,0.4180999999999999,1.5819,9.218096256256104
119.0,0.4180999999999999,1.5819,8.252604246139526
120.0,0.4180999999999999,1.5819,9.528246879577637
121.0,0.4180999999999999,1.5819,7.955420255661011
122.0,0.4180999999999999,1.5819,9.903560876846313
123.0,0.4180999999999999,1.5819,8.08832836151123
124.0,0.4180999999999999,1.5819,8.981053352355957
125.0,0.4180999999999999,1.5819,8.798770904541016
126.0,0.4180999999999999,1.5819,8.591129779815674
127.0,0.4180999999999999,1.5819,10.035893440246582
128.0,0.4180999999999999,1.5819,8.499794483184814
129.0,0.4180999999999999,1.5819,9.12870192527771
130.0,0.4180999999999999,1.5819,9.439398527145386
131.0,0.4180999999999999,1.5819,8.695873737335205
132.0,0.4180999999999999,1.5819,10.260624885559082
133.0,0.4180999999999999,1.5819,8.357367277145386
134.0,0.4180999999999999,1.5819,9.245622396469116
135.0,0.4180999999999999,1.5819,9.875810146331787
136.0,0.4180999999999999,1.5819,8.626613140106201
137.0,0.4180999999999999,1.5819,10.272720336914062
138.0,0.4180999999999999,1.5819,8.596686840057373
139.0,0.4180999999999999,1.5819,9.907450675964355
140.0,0.4180999999999999,1.5819,10.809333801269531
141.0,0.4180999999999999,1.5819,9.17647671699524
142.0,0.4180999999999999,1.5819,10.032399415969849
143.0,0.4180999999999999,1.5819,10.492185831069946
144.0,0.4180999999999999,1.5819,9.301868677139282
145.0,0.4180999999999999,1.5819,10.71382188796997
146.0,0.4180999999999999,1.5819,8.953729629516602
147.0,0.4180999999999999,1.5819,9.554077386856079
148.0,0.4180999999999999,1.5819,10.804717779159546
149.0,0.4180999999999999,1.5819,9.23693060874939
150.0,0.4180999999999999,1.5819,10.304666519165039
