cost,SR,max_value,operation_time
50.0,0.5310999999999999,1.4689,0.0
53.0,0.5310999999999999,1.4689,28.81703233718872
55.0,0.5310999999999999,1.4689,3.1898908615112305
56.0,0.5310999999999999,1.4689,3.6414077281951904
57.0,0.5310999999999999,1.4689,4.977758407592773
63.0,0.5310999999999999,1.4689,3.6198058128356934
64.0,0.5310999999999999,1.4689,3.8327293395996094
66.0,0.5310999999999999,1.4689,4.907358884811401
67.0,0.5310999999999999,1.4689,3.5296695232391357
68.0,0.5310999999999999,1.4689,3.3828563690185547
70.0,0.5310999999999999,1.4689,5.638002157211304
73.0,0.5310999999999999,1.4689,3.540914535522461
74.0,0.5310999999999999,1.4689,3.3015153408050537
77.0,0.5310999999999999,1.4689,4.859643220901489
78.0,0.5310999999999999,1.4689,3.930727005004883
79.0,0.5310999999999999,1.4689,3.5033082962036133
80.0,0.5310999999999999,1.4689,4.206201791763306
81.0,0.5310999999999999,1.4689,4.469302415847778
82.0,0.5310999999999999,1.4689,3.4236228466033936
84.0,0.5310999999999999,1.4689,4.082165241241455
85.0,0.5310999999999999,1.4689,4.899405479431152
87.0,0.5310999999999999,1.4689,3.7192444801330566
88.0,0.5310999999999999,1.4689,3.330134868621826
89.0,0.5310999999999999,1.4689,5.413784503936768
90.0,0.5310999999999999,1.4689,3.5043177604675293
91.0,0.5310999999999999,1.4689,3.3885343074798584
93.0,0.5310999999999999,1.4689,5.1834471225738525
94.0,0.5310999999999999,1.4689,3.8387112617492676
95.0,0.5310999999999999,1.4689,3.509108066558838
96.0,0.5310999999999999,1.4689,3.9825949668884277
97.0,0.5310999999999999,1.4689,4.654609203338623
99.0,0.5310999999999999,1.4689,3.5800936222076416
103.0,0.5310999999999999,1.4689,3.6465792655944824
104.0,0.5310999999999999,1.4689,5.172060251235962
105.0,0.5310999999999999,1.4689,3.3902838230133057
108.0,0.5225,1.4775,3.6434485912323
110.0,0.5225,1.4775,5.638304948806763
115.0,0.5225,1.4775,3.6615235805511475
120.0,0.5225,1.4775,3.5986931324005127
123.0,0.5225,1.4775,5.193238735198975
124.0,0.5225,1.4775,3.588793992996216
125.0,0.5225,1.4775,13.628066778182983
127.0,0.5225,1.4775,3.621368646621704
129.0,0.5225,1.4775,5.34838080406189
130.0,0.5225,1.4775,3.5874249935150146
131.0,0.5225,1.4775,3.3230018615722656
135.0,0.5225,1.4775,5.438016891479492
136.0,0.5225,1.4775,3.995720148086548
137.0,0.5225,1.4775,3.4893386363983154
138.0,0.5225,1.4775,3.9558193683624268
139.0,0.5225,1.4775,4.826247215270996
145.0,0.5225,1.4775,3.644070863723755
146.0,0.5225,1.4775,3.49662184715271
147.0,0.5225,1.4775,5.276859998703003
148.0,0.5225,1.4775,3.686598539352417
149.0,0.5225,1.4775,3.565890312194824
150.0,0.5225,1.4775,5.301340579986572
