cost,incumbents,operation_time
16.339850002884624,72.47613525390625,0.0
17.906464542667187,72.47613926232795,20.33496403694153
19.45604522434472,72.47613926232795,41.78406381607056
21.037552533061167,72.47613926232795,61.57996082305908
22.61303620029099,72.47613926232795,81.29810905456543
24.146304580943017,72.47613926232795,103.46698117256165
25.729386401807893,72.47613926232795,126.80989623069763
27.310966179934017,72.47613926232795,148.82196426391602
28.895848937709026,72.47613926232795,174.5057487487793
30.476251423338287,72.47613926232795,200.54982352256775
32.027217112529215,72.47613926232795,226.35283184051514
33.59656777003466,72.47613926232795,253.02820229530334
35.1582839687669,72.47613926232795,281.7753164768219
36.71186679356057,72.47613926232795,311.620728969574
38.28717754932907,72.47613926232795,341.9555251598358
39.866773381034726,72.47613926232795,371.89222288131714
41.42668001787401,72.47613926232795,402.3748068809509
42.972498512808265,72.47613926232795,433.04405641555786
44.535271744989736,72.47613926232795,463.8468728065491
46.0955541014541,72.47613926232795,500.61241269111633
47.643810238448886,72.47613926232795,537.7061865329742
49.18479132850811,72.47613926232795,575.1228866577148
50.74924393183118,72.47613926232795,610.9935421943665
52.32052299525901,72.47613926232795,646.6244912147522
53.880728103904,72.47613926232795,682.4218468666077
55.42803884839515,72.47613926232795,718.6099598407745
56.96862602941077,72.47613926232795,754.5055978298187
58.48788081787736,72.47613926232795,791.2292196750641
60.0137125608437,72.47613926232795,827.6820375919342
61.526447263660636,72.47613926232795,863.9242265224457
63.099917996725914,72.47613926232795,900.8489408493042
64.61499380284417,72.47613926232795,939.6930091381073
66.126610853432,72.47613926232795,977.8115961551666
67.6688283719306,72.47613926232795,1015.7143726348877
69.18964656250097,72.47613926232795,1053.9267065525055
70.74598868287374,72.47613926232795,1092.6342923641205
72.28881074646146,72.47613926232795,1131.2188618183136
73.7788375881651,72.47613926232795,1170.550642490387
75.29359647104053,72.47613926232795,1210.3336889743805
76.87694167258125,72.47613926232795,1250.0869770050049
78.37459187252509,72.47613926232795,1290.115217924118
79.90224170750187,72.47613926232795,1330.2169139385223
81.37298332961117,72.47613926232795,1371.142656803131
82.88084070535275,72.47613926232795,1411.673124074936
84.3825736527526,72.47613926232795,1453.4503831863403
85.94114224343306,72.47613926232795,1494.9786438941956
87.4311714310521,72.47613926232795,1536.0454885959625
89.00610903481608,72.47613926232795,1577.5465743541718
90.52380880461237,72.47613926232795,1619.504623889923
92.02003269071767,72.47613926232795,1661.0889990329742
93.54839051197202,72.47613926232795,1702.5369727611542
95.06406230351394,72.47613926232795,1744.4668397903442
96.58392514671263,72.47613926232795,1786.2866735458374
98.14218444368174,72.47613926232795,1828.6507873535156
99.66786146081692,72.47613926232795,1871.210785150528
101.17539775269256,72.47613926232795,1915.2316768169403
102.70419702312823,72.47613926232795,1959.2574496269226
104.20727901360378,72.47613926232795,2003.634813785553
105.70579937495738,72.47613926232795,2048.2452545166016
107.24742432914866,72.47613926232795,2092.495986700058
108.77460532464617,72.47613926232795,2138.342650413513
110.35380704312897,72.47613926232795,2183.409986257553
111.89175132130525,72.47613926232795,2228.300017118454
113.41976986760233,72.47613926232795,2273.532747030258
114.90704791285627,72.47613926232795,2319.893208503723
116.3784972950368,72.47613926232795,2366.1778168678284
117.92668856722398,72.47613926232795,2412.3981053829193
119.45638259414008,72.47613926232795,2459.250459432602
120.94766686880504,72.47613926232795,2506.5722675323486
122.46786354661259,72.47613926232795,2560.2404520511627
123.93076457792294,72.47613926232795,2623.688233613968
125.43801887356928,72.47613926232795,2686.713532447815
126.9527242053593,72.47613926232795,2750.480375766754
128.46325699485436,72.47613926232795,2814.557377099991
130.02951374990823,72.47613926232795,2878.6401641368866
131.58138744793146,72.47613926232795,2942.839741706848
133.1452799962402,72.47613926232795,3008.0063264369965
134.6883361592974,72.47613926232795,3073.8788607120514
136.171101528757,72.47613926232795,3140.496140241623
137.6919975396051,72.47613926232795,3207.2918417453766
139.265986949925,72.47613926232795,3275.7237458229065
140.73745294910194,72.47613926232795,3344.7071709632874
142.26612041613754,72.47613926232795,3414.560521364212
143.78493570186026,72.47613926232795,3483.3226387500763
145.30850725236124,72.47613926232795,3553.205729484558
146.83588567613805,72.47613926232795,3624.060961961746
148.3457819905938,72.47613926232795,3693.6901354789734
149.9133418924322,72.47613926232795,3747.970083475113
151.4765950559161,72.47613926232795,3800.9207561016083
