cost,incumbents,operation_time
30.0,12.275854826730068,0.0
34.0,12.275854826730068,24.382851123809814
39.0,12.275854826730068,44.505202531814575
44.0,12.275854826730068,64.29469776153564
49.0,12.275854826730068,86.12051486968994
53.0,12.275854826730068,107.93724370002747
57.0,12.275854826730068,130.19179677963257
60.0,12.275854826730068,152.57722973823547
63.0,12.275854826730068,176.76915001869202
68.0,12.275854826730068,201.08380961418152
71.0,12.275854826730068,225.45776772499084
74.0,12.275854826730068,250.3925268650055
77.0,12.275854826730068,274.99247884750366
80.0,12.275854826730068,300.0040853023529
84.0,12.275854826730068,324.93267273902893
87.0,12.275854826730068,350.1210105419159
90.0,12.275854826730068,375.44205236434937
94.0,12.275854826730068,400.7739043235779
97.0,12.275854826730068,426.6376166343689
100.0,12.275854826730068,457.0995583534241
104.0,12.275854826730068,487.52831649780273
106.0,12.275854826730068,518.2154765129089
110.0,12.275854826730068,548.4351284503937
114.0,12.275854826730068,577.0438604354858
115.0,12.275854826730068,606.1280515193939
118.0,12.275854826730068,634.2188990116119
122.0,12.275854826730068,662.9458250999451
126.0,12.275854826730068,691.4537160396576
129.0,12.275854826730068,720.8335065841675
133.0,12.275854826730068,751.3640999794006
137.0,12.275854826730068,781.6910855770111
141.0,12.275854826730068,812.9597353935242
145.0,12.275854826730068,844.1838047504425
149.0,12.275854826730068,875.4591951370239
153.0,12.275854826730068,906.9476442337036
