cost,incumbents,operation_time
50.0,210.44891357421875,0.0
59.7353115635799,210.44889228618666,33.23261904716492
69.66211344863858,210.44889228618666,63.956228256225586
79.27361424973027,210.44889228618666,94.9555652141571
87.49817411143688,210.44889228618666,128.25285696983337
96.29854387432081,210.44889228618666,162.2088360786438
103.96692609725935,210.44889228618666,195.99096298217773
111.46402162647406,210.44889228618666,230.72903084754944
120.15597518615142,210.44889228618666,266.2312388420105
128.9607352585228,210.44889228618666,301.21264815330505
138.92825145759923,210.44889228618666,335.3415787220001
145.65718842686465,210.44889228618666,370.285462141037
153.99873762350867,210.44889228618666,406.6455452442169
161.47667393422418,210.44889228618666,443.945095539093
168.02598072548648,210.44889228618666,481.93099784851074
176.41901047430204,210.44889228618666,518.496025800705
184.15619918356305,210.44889228618666,554.6118910312653
189.63008840471215,210.44889228618666,592.1816003322601
196.3012210610318,210.44889228618666,629.8948769569397
203.3712868816643,210.44889228618666,672.7293708324432
209.8830563393006,230.26574039606774,714.096179485321
214.28169293321835,230.26574039606774,758.0918979644775
220.19314750435572,230.26574039606774,801.4850552082062
226.1899688358207,230.26574039606774,843.6624410152435
233.66444309633155,230.26574039606774,886.2088196277618
240.03788895469012,230.26574039606774,928.0617475509644
246.1244761339633,230.26574039606774,971.1355969905853
253.55887494558166,230.26574039606774,1012.1117284297943
259.7346799362146,230.26574039606774,1054.5512115955353
267.88349741397286,230.26574039606774,1096.2329020500183
272.0088504593742,230.26574039606774,1139.0727016925812
279.2812536843716,230.26574039606774,1181.8718304634094
285.229386656207,230.26574039606774,1224.6650471687317
291.04370414890707,230.26574039606774,1268.9322576522827
298.3204270339058,230.26574039606774,1313.1245822906494
305.3653180932014,230.26574039606774,1358.4759123325348
