cost,SR,max_value,operation_time
50.0,37.40403504268269,212.5959649573173,0.0
51.0,37.40403504268269,212.5959649573173,95.67698526382446
53.0,37.40403504268269,212.5959649573173,8.550331115722656
54.0,37.17723637761398,212.82276362238602,8.661627054214478
55.0,37.17723637761398,212.82276362238602,9.141329288482666
56.0,37.17723637761398,212.82276362238602,9.045481443405151
57.0,31.071238839273775,218.92876116072622,9.222112894058228
58.0,31.071238839273775,218.92876116072622,9.145988941192627
59.0,31.071238839273775,218.92876116072622,8.934696912765503
60.0,31.071238839273775,218.92876116072622,9.239910364151001
61.0,31.071238839273775,218.92876116072622,9.062779188156128
62.0,31.071238839273775,218.92876116072622,8.815851211547852
63.0,31.071238839273775,218.92876116072622,8.92700481414795
64.0,31.071238839273775,218.92876116072622,8.94438886642456
65.0,31.071238839273775,218.92876116072622,9.164003849029541
66.0,31.071238839273775,218.92876116072622,9.295198440551758
67.0,31.071238839273775,218.92876116072622,9.285913228988647
68.0,30.278970004351635,219.72102999564837,9.007021427154541
69.0,30.278970004351635,219.72102999564837,8.998889446258545
70.0,30.278970004351635,219.72102999564837,9.248743295669556
71.0,30.278970004351635,219.72102999564837,9.416988134384155
72.0,30.278970004351635,219.72102999564837,8.998056411743164
73.0,30.278970004351635,219.72102999564837,9.093600273132324
74.0,30.278970004351635,219.72102999564837,9.252193927764893
75.0,30.278970004351635,219.72102999564837,9.210823059082031
76.0,30.278970004351635,219.72102999564837,9.347632884979248
77.0,30.278970004351635,219.72102999564837,8.912366151809692
78.0,30.278970004351635,219.72102999564837,9.84461498260498
79.0,30.278970004351635,219.72102999564837,9.575068473815918
84.0,30.278970004351635,219.72102999564837,11.165193557739258
85.0,30.278970004351635,219.72102999564837,9.122571229934692
86.0,30.278970004351635,219.72102999564837,9.36781096458435
87.0,30.278970004351635,219.72102999564837,9.504947185516357
88.0,30.278970004351635,219.72102999564837,9.581185579299927
95.0,30.278970004351635,219.72102999564837,13.025952577590942
96.0,30.278970004351635,219.72102999564837,9.024370193481445
97.0,30.278970004351635,219.72102999564837,9.549318313598633
98.0,30.278970004351635,219.72102999564837,9.482384204864502
99.0,30.278970004351635,219.72102999564837,9.551450729370117
100.0,30.278970004351635,219.72102999564837,9.65032410621643
103.0,30.278970004351635,219.72102999564837,10.03020191192627
104.0,30.278970004351635,219.72102999564837,9.229544401168823
109.0,30.278970004351635,219.72102999564837,11.366642951965332
116.0,30.278970004351635,219.72102999564837,12.837911128997803
117.0,30.278970004351635,219.72102999564837,9.1452317237854
123.0,30.278970004351635,219.72102999564837,11.998179912567139
124.0,30.278970004351635,219.72102999564837,9.233387231826782
125.0,30.278970004351635,219.72102999564837,8.983489513397217
126.0,30.278970004351635,219.72102999564837,9.536129713058472
127.0,30.278970004351635,219.72102999564837,9.455431461334229
128.0,30.278970004351635,219.72102999564837,9.435364961624146
129.0,30.278970004351635,219.72102999564837,9.549513578414917
130.0,30.278970004351635,219.72102999564837,9.268387079238892
131.0,30.278970004351635,219.72102999564837,9.190124034881592
132.0,30.278970004351635,219.72102999564837,9.23140025138855
133.0,30.278970004351635,219.72102999564837,9.2527437210083
134.0,30.278970004351635,219.72102999564837,9.39749002456665
137.0,30.278970004351635,219.72102999564837,10.061529636383057
138.0,30.278970004351635,219.72102999564837,9.384839057922363
139.0,30.278970004351635,219.72102999564837,9.327386617660522
140.0,30.278970004351635,219.72102999564837,9.597347497940063
145.0,30.278970004351635,219.72102999564837,10.576176643371582
146.0,30.278970004351635,219.72102999564837,9.27727460861206
147.0,30.278970004351635,219.72102999564837,9.685816049575806
151.0,30.278970004351635,219.72102999564837,11.119051456451416
152.0,30.278970004351635,219.72102999564837,9.47324013710022
153.0,30.278970004351635,219.72102999564837,9.278191566467285
156.0,30.278970004351635,219.72102999564837,10.022439956665039
157.0,30.278970004351635,219.72102999564837,9.635347843170166
158.0,30.278970004351635,219.72102999564837,9.351326942443848
159.0,30.278970004351635,219.72102999564837,9.397664546966553
161.0,30.278970004351635,219.72102999564837,9.621991395950317
168.0,30.278970004351635,219.72102999564837,13.254501342773438
169.0,30.278970004351635,219.72102999564837,9.481910943984985
170.0,30.278970004351635,219.72102999564837,9.401092767715454
176.0,30.278970004351635,219.72102999564837,12.403962135314941
177.0,30.278970004351635,219.72102999564837,9.57237696647644
184.0,30.278970004351635,219.72102999564837,13.14133596420288
185.0,30.278970004351635,219.72102999564837,9.738372087478638
186.0,30.278970004351635,219.72102999564837,9.602597951889038
193.0,30.278970004351635,219.72102999564837,13.2395179271698
200.0,30.278970004351635,219.72102999564837,13.061206579208374
203.0,30.278970004351635,219.72102999564837,10.04832148551941
204.0,30.278970004351635,219.72102999564837,9.723011255264282
211.0,30.278970004351635,219.72102999564837,13.189581155776978
212.0,30.278970004351635,219.72102999564837,9.468406200408936
213.0,30.278970004351635,219.72102999564837,9.495952844619751
214.0,30.278970004351635,219.72102999564837,9.529792785644531
215.0,30.278970004351635,219.72102999564837,9.529297113418579
216.0,30.278970004351635,219.72102999564837,9.612186670303345
223.0,30.278970004351635,219.72102999564837,13.031773328781128
224.0,30.278970004351635,219.72102999564837,9.494788885116577
229.0,30.278970004351635,219.72102999564837,11.460410356521606
230.0,30.278970004351635,219.72102999564837,9.42068362236023
232.0,30.278970004351635,219.72102999564837,10.22956657409668
233.0,30.278970004351635,219.72102999564837,9.563654661178589
239.0,30.278970004351635,219.72102999564837,12.340956211090088
240.0,30.278970004351635,219.72102999564837,9.676065683364868
248.0,30.278970004351635,219.72102999564837,13.455058813095093
