cost,incumbents,operation_time
50.0,201.97782991088508,0.0
53.23124340283532,208.70426710104627,302.0022647380829
61.777507208428844,208.70426710104627,492.1154339313507
70.13314576856476,208.70426710104627,696.1550087928772
79.80589689268767,218.08653191135718,935.5324716567993
89.75691083759989,218.08653191135718,1186.216464996338
99.75691083759989,218.08653191135718,1440.0758881568909
109.75691083759989,218.08653191135718,1716.6603620052338
119.63661608343006,218.08653191135718,2088.347929954529
129.43521102359045,218.08653191135718,2466.1002626419067
138.26955472353447,218.08653191135718,2798.982810974121
148.26955472353447,218.08653191135718,3132.96346950531
157.5666124870769,218.08653191135718,3583.9982249736786
167.49895447816806,218.08653191135718,4052.673380613327
177.4044232673646,218.08653191135718,4470.893218040466
187.4044232673646,218.08653191135718,4858.253251791
197.4044232673646,218.08653191135718,5170.0800721645355
207.4044232673646,218.08653191135718,5497.54380607605
216.155895631997,218.08653191135718,5833.424082040787
225.8115093541867,218.08653191135718,6314.946313858032
234.96049759117645,218.08653191135718,6817.30979347229
242.06633974028475,218.08653191135718,7333.614352464676
252.06633974028475,218.08653191135718,7890.571873426437
261.3311446258081,218.08653191135718,8520.689980983734
268.4865048713221,218.08653191135718,9149.356963396072
278.22989657554103,218.08653191135718,9754.304347991943
287.102294566919,218.08653191135718,10368.720283985138
295.6285988700186,218.08653191135718,11038.301856994629
304.18249170075507,218.08653191135718,11659.621497154236
