cost,SR,max_value,operation_time
50.0,38.951440492040206,211.0485595079598,0.0
51.0,38.951440492040206,211.0485595079598,134.50933361053467
52.0,38.951440492040206,211.0485595079598,12.11740255355835
58.0,38.41137266689333,211.58862733310667,16.374578952789307
62.0,38.41137266689333,211.58862733310667,13.821255445480347
70.0,32.914595238981946,217.08540476101805,19.413885593414307
72.0,32.914595238981946,217.08540476101805,13.17787480354309
73.0,32.914595238981946,217.08540476101805,11.971683263778687
75.0,32.914595238981946,217.08540476101805,11.761022567749023
80.0,32.914595238981946,217.08540476101805,15.141379356384277
82.0,32.914595238981946,217.08540476101805,13.755269527435303
83.0,32.914595238981946,217.08540476101805,13.03614616394043
84.0,32.914595238981946,217.08540476101805,12.698675632476807
85.0,32.914595238981946,217.08540476101805,12.583919286727905
87.0,32.914595238981946,217.08540476101805,12.56894850730896
90.0,32.914595238981946,217.08540476101805,13.318522453308105
97.0,32.914595238981946,217.08540476101805,17.86995506286621
98.0,32.914595238981946,217.08540476101805,12.056928157806396
99.0,32.914595238981946,217.08540476101805,11.240606784820557
103.0,32.914595238981946,217.08540476101805,11.041795492172241
105.0,32.914595238981946,217.08540476101805,10.51669716835022
113.0,32.914595238981946,217.08540476101805,16.993008852005005
119.0,32.914595238981946,217.08540476101805,14.272011995315552
124.0,32.914595238981946,217.08540476101805,12.431215524673462
128.0,32.914595238981946,217.08540476101805,12.855688333511353
134.0,32.914595238981946,217.08540476101805,15.401228427886963
137.0,32.914595238981946,217.08540476101805,12.15078353881836
141.0,32.914595238981946,217.08540476101805,13.033733606338501
142.0,32.914595238981946,217.08540476101805,11.682120561599731
144.0,32.914595238981946,217.08540476101805,12.161943912506104
148.0,32.914595238981946,217.08540476101805,12.684030294418335
156.0,32.914595238981946,217.08540476101805,16.886715173721313
157.0,32.914595238981946,217.08540476101805,11.416998147964478
161.0,32.914595238981946,217.08540476101805,13.156294584274292
162.0,32.914595238981946,217.08540476101805,11.55896520614624
168.0,32.914595238981946,217.08540476101805,15.489362716674805
171.0,32.914595238981946,217.08540476101805,13.125152349472046
172.0,32.914595238981946,217.08540476101805,11.4939866065979
173.0,32.914595238981946,217.08540476101805,11.992311000823975
176.0,32.914595238981946,217.08540476101805,11.977519989013672
177.0,32.914595238981946,217.08540476101805,11.639556169509888
185.0,32.914595238981946,217.08540476101805,16.334688186645508
192.0,32.914595238981946,217.08540476101805,16.160789728164673
195.0,32.914595238981946,217.08540476101805,12.610278367996216
197.0,32.914595238981946,217.08540476101805,12.378240585327148
198.0,32.914595238981946,217.08540476101805,11.770163536071777
203.0,32.914595238981946,217.08540476101805,13.777379512786865
204.0,32.914595238981946,217.08540476101805,12.23860216140747
208.0,32.914595238981946,217.08540476101805,12.635935068130493
209.0,32.914595238981946,217.08540476101805,11.642400741577148
212.0,32.914595238981946,217.08540476101805,12.458079099655151
217.0,32.914595238981946,217.08540476101805,14.221808433532715
219.0,32.914595238981946,217.08540476101805,12.04353952407837
222.0,32.914595238981946,217.08540476101805,12.80147647857666
223.0,32.914595238981946,217.08540476101805,11.840216875076294
224.0,32.914595238981946,217.08540476101805,12.120736598968506
226.0,32.914595238981946,217.08540476101805,12.178055763244629
228.0,32.914595238981946,217.08540476101805,12.363882541656494
230.0,32.914595238981946,217.08540476101805,12.320750951766968
232.0,32.914595238981946,217.08540476101805,12.418374061584473
233.0,32.914595238981946,217.08540476101805,12.122386932373047
234.0,32.914595238981946,217.08540476101805,12.835159540176392
241.0,32.914595238981946,217.08540476101805,16.658617973327637
244.0,32.914595238981946,217.08540476101805,12.829492092132568
250.0,32.914595238981946,217.08540476101805,15.927319288253784
257.0,32.914595238981946,217.08540476101805,16.631035804748535
259.0,32.914595238981946,217.08540476101805,12.682382106781006
262.0,32.914595238981946,217.08540476101805,13.293195962905884
268.0,32.914595238981946,217.08540476101805,15.973582029342651
269.0,32.914595238981946,217.08540476101805,12.71624231338501
277.0,32.914595238981946,217.08540476101805,18.369680166244507
278.0,32.914595238981946,217.08540476101805,13.248661041259766
280.0,32.914595238981946,217.08540476101805,12.76545262336731
289.0,32.914595238981946,217.08540476101805,18.4200279712677
296.0,32.914595238981946,217.08540476101805,17.52393126487732
301.0,32.914595238981946,217.08540476101805,15.283437490463257
