cost,incumbents,operation_time
30.0,1.2644160588739362,0.0
34.0,1.2644160588739362,29.58592391014099
38.0,1.2644160588739362,58.2646267414093
42.0,1.2644160588739362,82.38559746742249
46.0,1.2644160588739362,108.63822388648987
50.0,1.2644160588739362,134.52322673797607
54.0,1.2644160588739362,158.96754145622253
58.0,1.2644160588739362,182.7630476951599
62.0,1.2644160588739362,207.63027954101562
65.0,1.2644160588739362,233.51784133911133
68.0,1.2644160588739362,258.99772787094116
72.0,1.2644160588739362,284.71613907814026
76.0,1.2644160588739362,309.91289949417114
80.0,1.2644160588739362,335.50065326690674
84.0,1.2644160588739362,361.2267310619354
88.0,1.2644160588739362,385.1581964492798
92.0,1.2644160588739362,409.291419506073
96.0,1.2644160588739362,433.6097857952118
100.0,1.2644160588739362,458.9455108642578
103.0,1.2644160588739362,487.9645366668701
107.0,1.2644160588739362,517.6921739578247
110.0,1.2644160588739362,548.0405337810516
113.0,1.2644160588739362,578.7074930667877
117.0,1.2644160588739362,609.7699975967407
121.0,1.2644160588739362,640.7620079517365
125.0,1.2644160588739362,671.8066122531891
129.0,1.2644160588739362,702.7102453708649
133.0,1.2644160588739362,734.129075050354
137.0,1.2644160588739362,766.1061446666718
141.0,1.2644160588739362,798.1837785243988
145.0,1.2644160588739362,831.1473073959351
149.0,1.2644160588739362,864.2861714363098
153.0,1.2644160588739362,897.248616695404
