cost,incumbents,operation_time
50.0,12.898782849237184,0.0
59.91196388311256,12.898782849237184,28.36356019973755
69.87807524732378,12.898782849237184,51.79976201057434
79.61926455796086,12.898782849237184,78.13125133514404
87.90347145421381,12.898782849237184,110.00111389160156
96.86785986932644,12.898782849237184,147.6467583179474
105.80937880095401,12.898782849237184,182.1661422252655
113.66505633080904,12.898782849237184,216.94309067726135
123.60905039065469,12.898782849237184,252.50286412239075
132.05107477710695,12.898782849237184,287.0956094264984
139.70442689035917,12.898782849237184,323.845183134079
147.2324364954311,12.898782849237184,358.9280343055725
153.37737673481485,12.898782849237184,393.094886302948
162.41351227115942,12.898782849237184,428.7992432117462
168.83747615470716,12.898782849237184,464.74800300598145
175.74375211408284,12.898782849237184,498.2840733528137
183.28596145750996,12.898782849237184,531.8034753799438
189.70198025993733,12.898782849237184,566.5046918392181
195.4596939592565,12.898782849237184,602.4893007278442
202.53680832361835,12.898782849237184,639.4769718647003
207.4487852748406,12.898782849237184,677.3994035720825
214.63734303522912,12.898782849237184,716.942432641983
220.43713933253844,12.898782849237184,753.8691916465759
225.07163534042144,12.898782849237184,793.8540735244751
230.1140576338491,12.898782849237184,836.6716351509094
233.85417466828736,12.898782849237184,875.7545244693756
240.59479958318948,12.898782849237184,908.343652009964
244.41007988445077,12.898782849237184,937.6469135284424
250.61107983225287,12.898782849237184,967.130206823349
255.67973643508464,12.898782849237184,995.5596101284027
260.5171911523644,12.898782849237184,1023.010879278183
266.7284350000084,12.898782849237184,1050.3674852848053
272.27061736414896,12.898782849237184,1078.451452255249
278.11254548785394,12.898782849237184,1106.0965459346771
280.9294307917852,12.898782849237184,1135.7720909118652
290.8117614844624,12.898782849237184,1170.2573761940002
300.58248467313956,12.898782849237184,1201.7992973327637
