cost,SR,operation_time,time
0.0,50.0,9.09727954864502,9.09727954864502
1.0,40.93475151062012,0.0005891323089599609,0.0005927085876464844
9.0,40.93475151062012,0.0005600452423095703,0.0003943443298339844
13.0,40.93475151062012,0.0005695819854736328,0.00043129920959472656
15.0,40.93475151062012,0.0006084442138671875,0.00047206878662109375
18.0,40.93475151062012,0.0006175041198730469,0.0005199909210205078
21.0,40.93475151062012,0.001623392105102539,0.0006589889526367188
27.0,40.93475151062012,0.0007312297821044922,0.0006120204925537109
28.0,40.93475151062012,0.0004162788391113281,0.0006151199340820312
29.0,31.025209426879883,0.0005564689636230469,0.0007185935974121094
35.0,31.025209426879883,0.0009007453918457031,0.0007443428039550781
38.0,31.025209426879883,0.00046133995056152344,0.0008065700531005859
40.0,31.025209426879883,0.0004131793975830078,0.0008463859558105469
41.0,31.025209426879883,0.0004363059997558594,0.0010044574737548828
45.0,31.025209426879883,0.0005965232849121094,0.0009949207305908203
53.0,31.025209426879883,0.0005357265472412109,0.0009686946868896484
54.0,31.025209426879883,0.00045943260192871094,0.0009949207305908203
55.0,31.025209426879883,0.00046896934509277344,0.0011777877807617188
62.0,31.025209426879883,0.0005013942718505859,0.0018527507781982422
66.0,31.025209426879883,0.0006930828094482422,0.0019354820251464844
67.0,31.025209426879883,0.0006282329559326172,0.002122640609741211
68.0,7.6537322998046875,0.0003216266632080078,0.0013091564178466797
69.0,7.6537322998046875,0.0003345012664794922,0.0012845993041992188
70.0,7.6537322998046875,0.00048279762268066406,0.0013604164123535156
71.0,3.4483070373535156,0.0003457069396972656,0.0013284683227539062
72.0,3.4483070373535156,0.00047206878662109375,0.00142669677734375
73.0,1.7797126770019531,0.00045609474182128906,0.0014567375183105469
74.0,1.7797126770019531,0.00037479400634765625,0.0014481544494628906
75.0,1.7797126770019531,0.0003998279571533203,0.00191497802734375
76.0,1.639373779296875,0.0005176067352294922,0.0029420852661132812
77.0,1.639373779296875,0.0008068084716796875,0.0019948482513427734
78.0,1.639373779296875,0.0004742145538330078,0.0016748905181884766
79.0,1.639373779296875,0.0004858970642089844,0.0017173290252685547
80.0,1.639373779296875,0.0004544258117675781,0.0017516613006591797
81.0,1.639373779296875,0.0004513263702392578,0.0017883777618408203
88.0,1.639373779296875,0.0004520416259765625,0.0018050670623779297
89.0,1.6156692504882812,0.0005688667297363281,0.0021152496337890625
90.0,1.6156692504882812,0.0003864765167236328,0.0025243759155273438
95.0,1.6156692504882812,0.00040268898010253906,0.0019125938415527344
97.0,1.6156692504882812,0.0003819465637207031,0.001972198486328125
101.0,1.6156692504882812,0.0004761219024658203,0.0019276142120361328
102.0,1.6156692504882812,0.00041985511779785156,0.0019829273223876953
103.0,1.6156692504882812,0.0003821849822998047,0.0020139217376708984
105.0,1.6156692504882812,0.00048089027404785156,0.0020694732666015625
106.0,1.6156692504882812,0.0008356571197509766,0.00312042236328125
110.0,1.6156692504882812,0.00030493736267089844,0.0037200450897216797
111.0,1.569549560546875,0.0003712177276611328,0.0022792816162109375
112.0,1.4714393615722656,0.00032401084899902344,0.0023560523986816406
113.0,1.4714393615722656,0.00035762786865234375,0.002414226531982422
114.0,1.4714393615722656,0.0003325939178466797,0.00257110595703125
115.0,1.4714393615722656,0.0003192424774169922,0.004308223724365234
116.0,1.4714393615722656,0.0005676746368408203,0.002725839614868164
121.0,1.4714393615722656,0.00033402442932128906,0.0025980472564697266
127.0,1.4714393615722656,0.0005075931549072266,0.0025835037231445312
134.0,1.4714393615722656,0.0007975101470947266,0.0030629634857177734
140.0,1.4714393615722656,0.0006053447723388672,0.0025718212127685547
145.0,1.4714393615722656,0.0009286403656005859,0.0048525333404541016
153.0,1.4714393615722656,0.0004363059997558594,0.003841400146484375
157.0,1.4714393615722656,0.0007112026214599609,0.004480123519897461
162.0,1.4714393615722656,0.00045680999755859375,0.0028717517852783203
169.0,1.4714393615722656,0.0005893707275390625,0.004132986068725586
172.0,1.4714393615722656,0.000438690185546875,0.0028600692749023438
173.0,1.4714393615722656,0.0007748603820800781,0.0028934478759765625
178.0,1.4714393615722656,0.0004947185516357422,0.005774974822998047
186.0,1.4714393615722656,0.0005748271942138672,0.004670619964599609
192.0,1.463623046875,0.0004124641418457031,0.004812955856323242
199.0,1.4608345031738281,0.0005261898040771484,0.0051882266998291016
203.0,1.4608345031738281,0.0006530284881591797,0.006531715393066406
211.0,1.4608345031738281,0.0005993843078613281,0.005047321319580078
219.0,1.4608345031738281,0.0003981590270996094,0.006284475326538086
227.0,1.4608345031738281,0.0004241466522216797,0.004345417022705078
235.0,1.4608345031738281,0.0004019737243652344,0.0045413970947265625
243.0,1.4608345031738281,0.0004124641418457031,0.0057337284088134766
251.0,1.4608345031738281,0.00042128562927246094,0.006333351135253906
259.0,1.4608345031738281,0.0005502700805664062,0.005558967590332031
267.0,1.4608345031738281,0.0003974437713623047,0.005728244781494141
275.0,1.4608345031738281,0.0005347728729248047,0.007346153259277344
