cost,SR,IR,rmse,r2,max_value,operation_time
50.0,29.754124294326054,35.280983461717526,15.193537903604266,-0.3994191701864416,18.695453037216915,0.0
51.0,29.754124294326054,39.009462361374176,15.231145447021916,-0.40635552058754043,18.695453037216915,0.719994068145752
53.0,29.754124294326054,23.040986793787297,18.23321037856642,-1.0153769053129422,18.695453037216915,0.7463433742523193
57.0,29.754124294326054,25.53949784751044,15.533182362451294,-0.46268522188747374,18.695453037216915,0.672327995300293
59.0,0.5452673044149492,44.020397249724006,14.314996564156957,-0.24225996113773007,47.90431002712802,0.7104158401489258
61.0,0.5452673044149492,15.611810075130613,15.784451454760193,-0.5103895742606008,47.90431002712802,0.6863641738891602
65.0,0.5452673044149492,11.057643575703239,8.09413038581456,0.6028355357433441,47.90431002712802,0.6571645736694336
71.0,0.5452673044149492,6.182942352308352,7.628487427264242,0.647217639995411,47.90431002712802,0.6830415725708008
76.0,0.5452673044149492,7.411260613184744,10.713881963376984,0.3041370620453564,47.90431002712802,0.6945278644561768
78.0,0.5452673044149492,10.09572134364128,9.298150894838152,0.47588912483416745,47.90431002712802,0.6711955070495605
79.0,0.5452673044149492,2.353940783875011,11.392355995752332,0.21321316060549644,47.90431002712802,0.677793025970459
80.0,0.5452673044149492,16.088179454461667,11.948761054684079,0.1344827170610634,47.90431002712802,0.6814005374908447
84.0,0.5452673044149492,3.6277259128627577,8.543614543277618,0.5574999905620872,47.90431002712802,0.6895623207092285
91.0,0.5452673044149492,2.440627567470152,15.850942503515082,-0.5231412253726186,47.90431002712802,0.7043025493621826
94.0,0.5452673044149492,7.969001384716485,8.258925178465281,0.5864985327616099,47.90431002712802,0.7238290309906006
97.0,0.5452673044149492,6.588300003981594,11.914760552702903,0.13940141162161268,47.90431002712802,0.7038581371307373
101.0,0.5452673044149492,4.106032280248485,13.878712303064594,-0.1676920892903362,47.90431002712802,0.7479684352874756
103.0,0.5452673044149492,10.779465028537729,8.452007320163867,0.56693835559976,47.90431002712802,0.7380897998809814
106.0,0.5452673044149492,4.64452339817101,10.831432567025225,0.28878355142222933,47.90431002712802,0.7054646015167236
108.0,0.5452673044149492,4.544279645873402,22.06495318440003,-1.9514539550151278,47.90431002712802,0.7066688537597656
116.0,0.5452673044149492,8.317617567627757,6.805639281656385,0.7192189171099388,47.90431002712802,0.7213196754455566
122.0,0.5452673044149492,11.283329759485852,11.7132784677582,0.1682612641343082,47.90431002712802,0.7285659313201904
125.0,0.5452673044149492,20.451270032358345,9.605238924593737,0.440698046892975,47.90431002712802,0.711376428604126
127.0,0.5452673044149492,13.399096093689948,15.721505294247715,-0.49836715389819575,47.90431002712802,0.7230870723724365
128.0,0.5452673044149492,3.763991392976436,15.749246696976485,-0.5036597107182599,47.90431002712802,0.7433192729949951
130.0,0.5452673044149492,22.29475793303658,26.16435153941767,-3.150017640840339,47.90431002712802,0.7303094863891602
134.0,0.5452673044149492,1.1901875553679488,24.549431013946496,-2.6535314767909552,47.90431002712802,0.756422758102417
135.0,0.5452673044149492,4.993011121501468,19.238499854086506,-1.243739328402648,47.90431002712802,0.748793363571167
136.0,0.5452673044149492,5.304010212557159,18.203072635398495,-1.0087199631168913,47.90431002712802,0.748725414276123
143.0,0.5452673044149492,4.1487397204419665,11.267690023408647,0.2303384810964797,47.90431002712802,0.7466435432434082
151.0,0.5452673044149492,2.9421200220022996,8.335881327020827,0.5787566692788324,47.90431002712802,0.747098445892334
155.0,0.5452673044149492,8.634937507215902,6.721786073026683,0.7260953755607019,47.90431002712802,0.7360234260559082
156.0,0.5452673044149492,7.82931628657677,14.293654490126581,-0.23855857840834305,47.90431002712802,0.7774584293365479
157.0,0.5452673044149492,9.41138585466588,13.260401581625478,-0.06596598049940483,47.90431002712802,0.7552688121795654
164.0,0.5452673044149492,5.695424766268204,16.308537330899362,-0.6123525758605481,47.90431002712802,0.749549388885498
165.0,0.5452673044149492,7.7162720009783925,7.593170296418397,0.6504765874491425,47.90431002712802,0.7700488567352295
166.0,0.5452673044149492,7.0816390895883075,18.423466435462032,-1.0576556003289563,47.90431002712802,0.7843782901763916
168.0,0.5452673044149492,7.649184328453629,8.536291358878577,0.5582582458282372,47.90431002712802,0.7736892700195312
169.0,0.5452673044149492,-3.742492470180281,19.4448031052784,-1.2921186320351206,47.90431002712802,0.7811791896820068
170.0,0.5452673044149492,-3.651123973290254,13.817153935577828,-0.15735657626629518,47.90431002712802,0.7784173488616943
172.0,0.5452673044149492,1.6841066069573927,21.16092642712808,-1.714559379599828,47.90431002712802,0.7865335941314697
174.0,0.5452673044149492,7.967999315700425,20.650554856765048,-1.5851958012952512,47.90431002712802,0.8057413101196289
175.0,0.5452673044149492,13.479513865492123,13.47466776560721,-0.10069279455029045,47.90431002712802,0.8063387870788574
176.0,0.5452673044149492,5.840463438890772,20.02638159667216,-1.431279936105331,47.90431002712802,0.8038547039031982
177.0,0.5452673044149492,-8.345383816289576,18.830357941302683,-1.1495479757523053,47.90431002712802,0.8087830543518066
180.0,0.5452673044149492,-2.082601972594169,21.531607396047864,-1.8104955133530058,47.90431002712802,0.8168356418609619
183.0,0.5452673044149492,2.1061157542551996,7.575206616411558,0.6521284138898669,47.90431002712802,0.8012430667877197
