cost,SR,operation_time,time
0.0,14.0,14.555148124694824,14.555148124694824
8.0,7.0564398765563965,0.0009989738464355469,0.0011153221130371094
9.0,7.0564398765563965,0.0013263225555419922,0.0008654594421386719
10.0,3.5007858276367188,0.0009629726409912109,0.0009331703186035156
13.0,3.5007858276367188,0.00091552734375,0.0009410381317138672
18.0,3.5007858276367188,0.0009350776672363281,0.0010483264923095703
21.0,3.5007858276367188,0.0009551048278808594,0.0011801719665527344
22.0,3.5007858276367188,0.0010232925415039062,0.0013377666473388672
29.0,0.6170339584350586,0.000993967056274414,0.0013985633850097656
34.0,0.6170339584350586,0.001016378402709961,0.0013132095336914062
35.0,0.6170339584350586,0.0018033981323242188,0.0028219223022460938
37.0,0.6170339584350586,0.0010685920715332031,0.001773834228515625
41.0,0.6170339584350586,0.0024940967559814453,0.0015850067138671875
44.0,0.6170339584350586,0.0009927749633789062,0.0010874271392822266
46.0,0.6170339584350586,0.0012068748474121094,0.0017659664154052734
47.0,0.6170339584350586,0.001032114028930664,0.0012645721435546875
55.0,0.6170339584350586,0.001001119613647461,0.0012497901916503906
64.0,0.6170339584350586,0.0011539459228515625,0.001256704330444336
65.0,0.6170339584350586,0.0011107921600341797,0.001316070556640625
67.0,0.6170339584350586,0.0011513233184814453,0.0014870166778564453
70.0,0.6170339584350586,0.0012040138244628906,0.0022106170654296875
74.0,0.6170339584350586,0.0011706352233886719,0.0025975704193115234
76.0,0.6170339584350586,0.0010900497436523438,0.0015211105346679688
77.0,0.6170339584350586,0.0010607242584228516,0.0015215873718261719
83.0,0.6170339584350586,0.0015866756439208984,0.0015664100646972656
89.0,0.6170339584350586,0.0011153221130371094,0.0016126632690429688
97.0,0.45105457305908203,0.0009109973907470703,0.0016362667083740234
103.0,0.3553743362426758,0.0008463859558105469,0.001678466796875
111.0,0.20631122589111328,0.00096893310546875,0.0017383098602294922
112.0,0.20631122589111328,0.0011124610900878906,0.0019652843475341797
120.0,0.20631122589111328,0.000993490219116211,0.002748250961303711
121.0,0.20631122589111328,0.0006339550018310547,0.0018608570098876953
128.0,0.20631122589111328,0.0009217262268066406,0.00203704833984375
135.0,0.20631122589111328,0.0009601116180419922,0.002040863037109375
143.0,0.20631122589111328,0.0007474422454833984,0.0020530223846435547
152.0,0.20631122589111328,0.0009789466857910156,0.002051115036010742
161.0,0.20631122589111328,0.0012962818145751953,0.0021903514862060547
170.0,0.20631122589111328,0.0009102821350097656,0.003495931625366211
178.0,0.20631122589111328,0.0010485649108886719,0.003017425537109375
187.0,0.20631122589111328,0.0010228157043457031,0.002402782440185547
188.0,0.20631122589111328,0.0009815692901611328,0.0022971630096435547
197.0,0.20631122589111328,0.0009417533874511719,0.002334117889404297
206.0,0.20631122589111328,0.0011301040649414062,0.002508401870727539
215.0,0.200286865234375,0.0010766983032226562,0.00262451171875
224.0,0.200286865234375,0.0013120174407958984,0.002809286117553711
232.0,0.200286865234375,0.0010192394256591797,0.002317190170288086
240.0,0.200286865234375,0.0011620521545410156,0.0024573802947998047
249.0,0.200286865234375,0.0013108253479003906,0.0024383068084716797
257.0,0.200286865234375,0.0012145042419433594,0.0035593509674072266
266.0,0.200286865234375,0.0012290477752685547,0.005042314529418945
269.0,0.200286865234375,0.0011723041534423828,0.0029344558715820312
273.0,0.200286865234375,0.0010364055633544922,0.002669811248779297
274.0,0.200286865234375,0.0008630752563476562,0.0027120113372802734
278.0,0.200286865234375,0.0009479522705078125,0.005389690399169922
281.0,0.200286865234375,0.0009529590606689453,0.0042116641998291016
285.0,0.200286865234375,0.0006349086761474609,0.002938985824584961
288.0,0.200286865234375,0.0006833076477050781,0.0029151439666748047
290.0,0.200286865234375,0.0010495185852050781,0.00385284423828125
299.0,0.200286865234375,0.0010120868682861328,0.0034177303314208984
308.0,0.200286865234375,0.004179954528808594,0.005461931228637695
317.0,0.200286865234375,0.0009109973907470703,0.005204200744628906
326.0,0.200286865234375,0.0008909702301025391,0.005281209945678711
335.0,0.200286865234375,0.002571582794189453,0.00556492805480957
344.0,0.200286865234375,0.0008738040924072266,0.003064870834350586
349.0,0.200286865234375,0.0009419918060302734,0.0034210681915283203
354.0,0.200286865234375,0.0009605884552001953,0.0032777786254882812
358.0,0.200286865234375,0.0009007453918457031,0.004133462905883789
367.0,0.200286865234375,0.0010750293731689453,0.0032587051391601562
376.0,0.200286865234375,0.0006489753723144531,0.004694700241088867
385.0,0.200286865234375,0.0010447502136230469,0.007366657257080078
394.0,0.200286865234375,0.0007963180541992188,0.004660367965698242
403.0,0.200286865234375,0.0009641647338867188,0.007127523422241211
408.0,0.200286865234375,0.0008504390716552734,0.006823301315307617
412.0,0.200286865234375,0.0011050701141357422,0.0061457157135009766
418.0,0.200286865234375,0.0009708404541015625,0.006241559982299805
420.0,0.200286865234375,0.0006742477416992188,0.014161825180053711
421.0,0.200286865234375,0.0010609626770019531,0.009150028228759766
424.0,0.200286865234375,0.0009336471557617188,0.007643938064575195
425.0,0.200286865234375,0.0011947154998779297,0.006477832794189453
428.0,0.200286865234375,0.0008881092071533203,0.006412982940673828
429.0,0.200286865234375,0.0007512569427490234,0.007236003875732422
431.0,0.200286865234375,0.001157522201538086,0.006704092025756836
434.0,0.200286865234375,0.0008797645568847656,0.004200458526611328
437.0,0.200286865234375,0.0006995201110839844,0.00445556640625
440.0,0.200286865234375,0.0009200572967529297,0.007915019989013672
443.0,0.200286865234375,0.0007016658782958984,0.005379915237426758
446.0,0.200286865234375,0.0009562969207763672,0.007149696350097656
447.0,0.200286865234375,0.0022420883178710938,0.004437923431396484
450.0,0.200286865234375,0.000990152359008789,0.005758047103881836
451.0,0.200286865234375,0.0006988048553466797,0.007691144943237305
453.0,0.200286865234375,0.0006399154663085938,0.008612871170043945
455.0,0.200286865234375,0.0011210441589355469,0.008955717086791992
457.0,0.200286865234375,0.0011723041534423828,0.006432771682739258
459.0,0.200286865234375,0.0011203289031982422,0.010730504989624023
462.0,0.200286865234375,0.0009579658508300781,0.00772404670715332
463.0,0.200286865234375,0.0008676052093505859,0.011025428771972656
464.0,0.200286865234375,0.0006656646728515625,0.013095855712890625
466.0,0.200286865234375,0.0013647079467773438,0.008519172668457031
475.0,0.200286865234375,0.0006573200225830078,0.007548332214355469
476.0,0.200286865234375,0.0009801387786865234,0.005250692367553711
485.0,0.200286865234375,0.0006213188171386719,0.005607128143310547
