cost,incumbents,operation_time
50.0,10.998824489413694,0.0
59.44364765573883,10.998824489413694,24.77480459213257
67.1600721239517,10.998824489413694,44.498602867126465
76.63203657396691,10.998824489413694,64.22733521461487
86.19797589095094,10.998824489413694,86.49497365951538
95.39871152669042,10.998824489413694,108.75215864181519
105.2722667093114,10.998824489413694,130.61015939712524
114.17124926170274,10.998824489413694,153.56575393676758
122.85625039524498,10.998824489413694,177.21524047851562
130.1090358236301,10.998824489413694,200.82028007507324
137.4636682036631,10.998824489413694,223.9965832233429
146.16297473877398,10.998824489413694,246.50992512702942
155.76658779797083,10.998824489413694,268.77203726768494
162.61973269392837,10.998824489413694,289.82127594947815
172.38272856597774,10.998824489413694,312.0819637775421
181.36751504306847,10.998824489413694,334.29219937324524
186.70222748631224,10.998824489413694,357.43181800842285
195.28019028123734,10.998824489413694,380.8152313232422
200.73969732677566,10.998824489413694,404.4621949195862
209.6947467975855,10.998824489413694,431.8405201435089
210.6956027416593,10.998824489413694,459.3222351074219
218.1863374272712,10.998824489413694,487.44143509864807
227.38942877012616,10.998824489413694,515.7066872119904
234.6776894394819,10.998824489413694,544.3909254074097
241.45424642341962,10.998824489413694,572.9580166339874
242.463597609972,10.998824489413694,601.5330624580383
252.27852533452577,10.998824489413694,630.6989381313324
260.41493763309893,10.998824489413694,660.3428053855896
267.45389929507326,10.998824489413694,690.3055174350739
277.2699452832554,10.998824489413694,720.9974763393402
283.80805936180906,10.998824489413694,752.5858721733093
291.9356987490231,10.998824489413694,783.9072806835175
301.66147267388135,10.998824489413694,815.6994922161102
