cost,SR,IR,rmse,r2,max_value,operation_time
50.0,1.6012367193499575,1.5533429241268895,1.647655349066996,0.5215656472898746,12.197521787424945,0.0
51.0,1.1728408561398673,0.57234948474626,1.8400821825955642,0.40328899099024285,12.625917650635035,2.190997838973999
52.0,1.1728408561398673,1.6187984437772318,1.3919634715757654,0.6585357139839516,12.625917650635035,2.110128164291382
53.0,1.1728408561398673,-5.374684478473721,5.304974082722214,-3.959708397912725,12.625917650635035,2.054584503173828
54.0,1.1728408561398673,-3.676359395734938,3.1556714855982593,-0.754984080864141,12.625917650635035,2.3885931968688965
57.0,1.1728408561398673,-4.03472712789511,5.933144043842138,-5.203822943626536,12.625917650635035,2.40200138092041
60.0,1.1728408561398673,-38.08188260890529,17.87611669773427,-55.31654102491477,12.625917650635035,2.3911728858947754
61.0,0.003580751182811426,-18.804118700862936,14.519221504758812,-36.15149305319159,13.795177755592091,2.336528778076172
62.0,0.003580751182811426,6.1871159223271945,2.7516151201880037,-0.33433532831956403,13.795177755592091,2.438615560531616
65.0,0.003580751182811426,-97.71124323852965,39.26791488669276,-270.74733406484535,13.795177755592091,2.4225916862487793
66.0,0.003580751182811426,-99.85144098005233,44.223842398250156,-343.6692645982925,13.795177755592091,2.4140000343322754
67.0,0.003580751182811426,-92.98822984446058,51.562539202077396,-467.5524384478371,13.795177755592091,2.3541836738586426
68.0,0.003580751182811426,-17.091240270553417,20.696066336925657,-74.48579368254062,13.795177755592091,2.4265637397766113
69.0,0.003580751182811426,-2.5720338153914213,71.29099281978525,-894.6924964094202,13.795177755592091,2.430002212524414
72.0,0.003580751182811426,-154.43194547267993,92.71936902012564,-1514.0624869789087,13.795177755592091,2.448672294616699
73.0,0.003580751182811426,-90.69153331263699,30.049258637503733,-158.13185805187,13.795177755592091,2.3738720417022705
74.0,0.003580751182811426,-67.19980308734036,17.142882799166724,-50.791360815442935,13.795177755592091,2.4465904235839844
75.0,0.003580751182811426,-257.72382552427644,137.3243128931646,-3322.414264701326,13.795177755592091,2.4485929012298584
76.0,0.003580751182811426,-600.261422198304,71.7615672496474,-906.5560164790516,13.795177755592091,2.456650972366333
77.0,0.003580751182811426,-34.76744413395106,17.176300044625005,-50.993475187865776,13.795177755592091,2.380340576171875
78.0,0.003580751182811426,-17.098486360548574,19.55847826228958,-66.41549592110262,13.795177755592091,2.4756019115448
79.0,0.003580751182811426,-449.23785291515486,212.3822830601937,-7948.250453671143,13.795177755592091,2.4560024738311768
82.0,0.003580751182811426,4.569030826754844,41.77775388074798,-306.595363122736,13.795177755592091,2.4626173973083496
85.0,0.003580751182811426,-0.47548344341521087,24.02491214436099,-100.72161029169041,13.795177755592091,2.487522602081299
86.0,0.003580751182811426,3.113483426179842,3.8193653735315833,-1.5708220909699122,13.795177755592091,2.408590793609619
87.0,0.003580751182811426,-550.3860583763737,207.4844421475981,-7585.83580560559,13.795177755592091,2.4616076946258545
93.0,0.003580751182811426,-56.74513183649201,10.513073472759487,-18.478208457584547,13.795177755592091,2.4805901050567627
94.0,0.003580751182811426,-65.46431267365841,21.581083506993174,-81.07976430448201,13.795177755592091,2.467221260070801
97.0,0.003580751182811426,-200.78088173121387,75.8794815586115,-1013.7015414072762,13.795177755592091,2.418668746948242
98.0,0.003580751182811426,1.1855187389840225,8.989173110635843,-13.240626573463057,13.795177755592091,2.490572690963745
102.0,0.003580751182811426,-5.0755577123331825,65.71397604170674,-760.0358235470743,13.795177755592091,2.496608018875122
103.0,0.003580751182811426,-8.50673965201269,7.61622730619558,-9.222789174366447,13.795177755592091,2.497872829437256
104.0,0.003580751182811426,-196.40135957639174,38.16739063657416,-255.7287758210004,13.795177755592091,2.4930002689361572
105.0,0.003580751182811426,-238.51523513809886,79.8466306574351,-1122.576894029244,13.795177755592091,2.442592144012451
110.0,0.003580751182811426,-8.520838538554145,9.959325950331964,-16.48032499276536,13.795177755592091,2.480602502822876
111.0,0.003580751182811426,-1.4989231664714158,1.9183224347212329,0.3514658914629776,13.795177755592091,2.4994335174560547
112.0,0.003580751182811426,-1276.1488775085581,269.5142972397695,-12800.275007307464,13.795177755592091,2.5115878582000732
113.0,0.003580751182811426,-228.24081349435178,73.69469443496932,-956.1104436535414,13.795177755592091,2.4395625591278076
114.0,0.003580751182811426,-12.160204343023889,4.332004084484332,-2.3072522842762213,13.795177755592091,2.5159988403320312
115.0,0.003580751182811426,-976.9417112444968,293.827340598478,-15214.07225026345,13.795177755592091,2.514038324356079
116.0,0.003580751182811426,-209.87479675808098,38.53794368942573,-260.73794353832835,13.795177755592091,2.543189764022827
120.0,0.003580751182811426,-37.59732270993825,18.599255928642993,-59.9650242760916,13.795177755592091,2.5295915603637695
126.0,0.003580751182811426,-97.74686851280158,22.904386645373187,-91.45426340927165,13.795177755592091,2.4585647583007812
127.0,0.003580751182811426,-1404.4555989518362,423.73682891334727,-31642.31937352722,13.795177755592091,2.527332067489624
128.0,0.003580751182811426,-0.25737125684648987,4.549211371313158,-2.6472190057383216,13.795177755592091,2.550585985183716
129.0,0.003580751182811426,-607.3234933202115,224.90285022058924,-8913.141607742007,13.795177755592091,2.5459957122802734
137.0,0.003580751182811426,-7.380410684158857,2.9868925492035747,-0.5722760872209456,13.795177755592091,2.5547516345977783
138.0,0.003580751182811426,-828.8500845340859,202.13381719938204,-7199.581415894099,13.795177755592091,2.4704763889312744
139.0,0.003580751182811426,-314.3061771246292,68.28742222427134,-820.8092930874149,13.795177755592091,2.576573371887207
140.0,0.003580751182811426,-884.9679887487365,170.22481626681355,-5105.641360360874,13.795177755592091,2.5705976486206055
141.0,0.003580751182811426,-116.80946852121374,11.86759546628319,-23.820760168391217,13.795177755592091,2.5576016902923584
142.0,0.003580751182811426,-352.9218344771792,87.55050931863929,-1349.8494927098438,13.795177755592091,2.5644023418426514
144.0,0.003580751182811426,-472.642580729359,257.11083749839975,-11649.119395897438,13.795177755592091,2.8844127655029297
145.0,0.003580751182811426,-18.634945801562836,8.121498762276495,-10.624170598901262,13.795177755592091,2.668900728225708
146.0,0.003580751182811426,-91.0057894240922,27.89036365491766,-136.0875339793878,13.795177755592091,2.5947067737579346
147.0,0.003580751182811426,-228.53931703701917,27.57529936546842,-133.00780144871499,13.795177755592091,2.6108102798461914
148.0,0.003580751182811426,-11.6321257363122,7.526155860125228,-8.98242431413332,13.795177755592091,2.600594997406006
149.0,0.003580751182811426,-8.388093965883986,2.330009258312918,0.04323582860049713,13.795177755592091,2.5997474193573
155.0,0.003580751182811426,-7.948821493447351,5.957816205208689,-5.2555257044734285,13.795177755592091,2.60530424118042
156.0,0.003580751182811426,-43.51993033306643,9.149674251658558,-13.75369751756947,13.795177755592091,2.543564558029175
157.0,0.003580751182811426,-445.3163082903899,64.59328864986115,-734.2997241794646,13.795177755592091,2.6319985389709473
158.0,0.003580751182811426,-389.28844579583154,43.799692027004745,-337.08953169072305,13.795177755592091,2.633805751800537
159.0,0.003580751182811426,-289.65767157103664,72.48500079812113,-924.9465252528174,13.795177755592091,2.7100653648376465
162.0,0.003580751182811426,-14.51390517257699,15.26491100873723,-40.065599170432144,13.795177755592091,2.677577257156372
163.0,0.003580751182811426,5.664549279849149,5.344830188345243,-4.034512617677714,13.795177755592091,2.6425845623016357
164.0,0.003580751182811426,-243.89398480901292,29.93300531272087,-156.90295436788185,13.795177755592091,2.562589645385742
165.0,0.003580751182811426,-8.348316284531908,5.971285876730132,-5.283843169327566,13.795177755592091,2.680180788040161
166.0,0.003580751182811426,-1876.5034756462555,291.338608470465,-14957.418974894557,13.795177755592091,2.6525542736053467
167.0,0.003580751182811426,-1500.6131807878048,179.47253153966875,-5675.564642125381,13.795177755592091,2.6558923721313477
168.0,0.003580751182811426,4.559371222139772,2.558653143988811,-0.1537519348849874,13.795177755592091,2.6839993000030518
169.0,0.003580751182811426,-619.7090867765476,105.30629415411397,-1953.3316693010504,13.795177755592091,2.699303388595581
170.0,0.003580751182811426,-7.609538322822349,7.500051043879575,-8.913295419066491,13.795177755592091,2.612443685531616
171.0,0.003580751182811426,-499.43534469436463,75.67285956051504,-1008.1829426759258,13.795177755592091,2.7981433868408203
172.0,0.003580751182811426,-2003.2285845293693,631.6264058382712,-70307.87776058522,13.795177755592091,2.7041468620300293
176.0,0.003580751182811426,-1038.9903888577344,357.05352710426,-22466.578374077595,13.795177755592091,2.6935923099517822
177.0,0.003580751182811426,-473.9199098193624,117.4918049491994,-2431.790781550609,13.795177755592091,2.628845691680908
178.0,0.003580751182811426,-1702.1387599484713,177.2918103140054,-5538.453988358261,13.795177755592091,2.7211098670959473
179.0,0.003580751182811426,-1670.6880353269491,374.7290856277215,-24746.105908362882,13.795177755592091,2.7372965812683105
184.0,0.003580751182811426,-6.284404360757453,7.337868722207803,-8.489197499778736,13.795177755592091,2.72769832611084
191.0,0.003580751182811426,-10.713334990766807,7.7647577137533155,-9.625403415125973,13.795177755592091,2.729335069656372
192.0,0.003580751182811426,-212.3440197661165,45.867243806392665,-369.7617283080346,13.795177755592091,2.7530009746551514
195.0,0.003580751182811426,-13.829067021599261,5.4845124728727646,-4.301095976428926,13.795177755592091,2.891195297241211
196.0,0.003580751182811426,-966.6926975761792,453.7980802841233,-36291.33565910913,13.795177755592091,2.8351991176605225
197.0,0.003580751182811426,0.1465777506423649,2.549771348736593,-0.14575585091658239,13.795177755592091,2.69155216217041
198.0,0.003580751182811426,-1009.0344348624653,465.57503506299474,-38199.494032600654,13.795177755592091,2.6788458824157715
200.0,0.003580751182811426,-355.2792913155867,159.1115848991582,-4460.626527704213,13.795177755592091,2.793271780014038
201.0,0.003580751182811426,-67.92519821611765,11.420645649430579,-21.98639809367126,13.795177755592091,2.7826027870178223
202.0,0.003580751182811426,-579.6875802287475,179.3539042661847,-5668.062961161323,13.795177755592091,2.7915537357330322
203.0,0.003580751182811426,-1234.0168144747065,241.16329563706296,-10248.720681804363,13.795177755592091,2.7953219413757324
204.0,0.003580751182811426,-2550.2781100545635,924.7008732370523,-150691.67620145186,13.795177755592091,2.805202007293701
205.0,0.003580751182811426,-1475.217819269855,418.9781998330439,-30935.59152728202,13.795177755592091,2.8095929622650146
206.0,0.003580751182811426,3.5167438891557197,6.574560538161533,-6.617686008074684,13.795177755592091,2.8281922340393066
213.0,0.003580751182811426,-9.915672960113568,10.789647358709226,-19.516539547606772,13.795177755592091,2.867804765701294
220.0,0.003580751182811426,-11.58432318947343,5.122763145077122,-3.6248554459512405,13.795177755592091,2.8025918006896973
221.0,0.003580751182811426,-457.9837415174415,78.57386232375165,-1087.042383942115,13.795177755592091,2.8456051349639893
223.0,0.003580751182811426,-1163.2006428151367,285.0103754437695,-14314.646005515004,13.795177755592091,2.862203359603882
224.0,0.003580751182811426,-1019.0331456356596,481.14469056844376,-40797.200285555286,13.795177755592091,2.877140522003174
226.0,0.003580751182811426,-1410.0795733929976,375.91724358242493,-24903.286585481797,13.795177755592091,2.8696000576019287
227.0,-0.0009374557782262372,-3686.4695533884096,732.2021943079785,-94481.56226389957,13.799695962553129,2.904714345932007
228.0,-0.0009374557782262372,3.384289685561674,4.686344036234563,-2.8704186736904695,13.799695962553129,2.9006216526031494
229.0,-0.0009374557782262372,-17.393871964157274,3.95256590510622,-1.753263963069971,13.799695962553129,2.9375476837158203
236.0,-0.0009374557782262372,-8.79816796493392,74.85435721295826,-986.4697057496348,13.799695962553129,2.8941617012023926
