cost,incumbents,operation_time
16.339850002884624,53.60799170480327,0.0
17.839098917814734,53.60799170480327,24.080687284469604
19.410779780719693,53.60799170480327,46.81872510910034
20.98199311189231,53.60799170480327,67.0878336429596
22.515326812554758,53.60799170480327,88.27315735816956
24.09064424226245,53.60799170480327,109.45339012145996
25.61992903808227,53.60799170480327,130.97657561302185
27.18446023696449,53.60799170480327,152.5331690311432
28.76155055385424,53.60799170480327,176.1157603263855
30.21102896860784,53.60799170480327,199.10420322418213
31.75660678757755,53.60799170480327,222.90968918800354
33.277361524008114,53.60799170480327,246.11387276649475
34.690033606306855,53.60799170480327,269.9678702354431
36.145573257588474,53.60799170480327,293.3839259147644
37.36495694959342,53.60799170480327,317.4438405036926
38.81517028388284,53.60799170480327,341.1635391712189
40.39755460120433,53.60799170480327,365.4022161960602
41.40131919090197,53.60799170480327,389.611008644104
42.636164653385464,53.60799170480327,414.5308315753937
44.15660048387165,53.60799170480327,443.3234248161316
45.70654603011033,53.60799170480327,471.0706100463867
47.232191867271595,53.60799170480327,499.06371784210205
48.62443181544077,53.60799170480327,527.3235745429993
50.183406964880525,53.60799170480327,555.9219923019409
51.22846546260024,53.60799170480327,584.7707948684692
52.787492616464924,53.60799170480327,613.8780074119568
54.29827423650711,53.60799170480327,643.0764231681824
55.879042851360474,53.60799170480327,672.7044005393982
57.4539276032974,53.60799170480327,702.715726852417
59.009591207752656,53.60799170480327,732.3440380096436
60.280886474814295,53.60799170480327,762.3945140838623
61.6748898024456,53.60799170480327,792.6879363059998
63.23165631328396,53.60799170480327,823.4674031734467
64.67943010280837,53.60799170480327,854.3107511997223
66.24235943066792,53.60799170480327,885.4548072814941
67.77104500457467,53.60799170480327,917.233186006546
69.31386921846992,53.60799170480327,949.9117257595062
70.58725055781713,53.60799170480327,982.8661720752716
72.14816971765627,53.60799170480327,1016.067981004715
73.34288798557311,53.60799170480327,1049.2595772743225
74.65164119015859,53.60799170480327,1082.553447008133
76.02034522358699,53.60799170480327,1116.5921518802643
77.55153036935069,53.60799170480327,1150.7908704280853
78.95434916735498,53.60799170480327,1184.8592112064362
80.52893170148207,53.60799170480327,1219.3991334438324
82.06931570849522,53.60799170480327,1253.7406721115112
83.62728255505273,53.60799170480327,1288.8761141300201
85.20977690077515,53.60799170480327,1324.630806684494
86.76958560148492,53.60799170480327,1361.3597254753113
88.34531797433718,53.60799170480327,1395.230859041214
89.87792550205053,53.60799170480327,1429.8926837444305
91.45151873313837,53.60799170480327,1465.4226217269897
93.0063330325408,53.60799170480327,1501.1611750125885
94.45031805288322,53.60799170480327,1537.2101378440857
95.9888785529428,53.60799170480327,1574.0910439491272
97.30716193293081,53.60799170480327,1611.25119638443
98.88509829667412,53.60799170480327,1648.3824961185455
100.09848360298906,53.60799170480327,1685.9393680095673
101.6690799374712,53.60799170480327,1723.873871088028
103.22822243049679,53.60799170480327,1762.0662369728088
104.76328099251207,53.60799170480327,1800.5386681556702
105.83663718267621,53.60799170480327,1839.0938189029694
107.40016655189507,53.60799170480327,1879.5051772594452
108.57815661337808,53.60799170480327,1920.0578317642212
110.15859641137371,53.60799170480327,1960.569301366806
111.68576668379939,53.60799170480327,2001.7470231056213
113.25113052287455,53.60799170480327,2043.2291266918182
114.78917511874006,53.60799170480327,2085.057774782181
115.871983438494,53.60799170480327,2127.3702993392944
117.43662804717665,53.60799170480327,2169.857872724533
118.8725890558497,53.60799170480327,2212.6082763671875
120.41008036243093,53.60799170480327,2256.3291823863983
121.97447815654607,53.60799170480327,2300.154760122299
123.54846363823097,53.60799170480327,2344.6418340206146
124.78001511584111,53.60799170480327,2389.3206758499146
126.10727016661076,53.60799170480327,2434.312762260437
127.69118127173817,53.60799170480327,2480.1726093292236
129.24393222375102,53.60799170480327,2526.183485031128
130.80407452067027,53.60799170480327,2573.3307614326477
131.88502730423107,53.60799170480327,2620.1947541236877
133.4396509526952,53.60799170480327,2667.982475757599
135.0235143142074,53.60799170480327,2715.2745814323425
136.4824338594687,53.60799170480327,2763.1135659217834
138.06664758881115,53.60799170480327,2811.521335840225
139.49409582594282,53.60799170480327,2859.7575285434723
141.0200852270165,53.60799170480327,2908.638975381851
142.55747557786572,53.60799170480327,2958.1747398376465
144.10453695192538,53.60799170480327,3008.123544692993
145.59938719976947,53.60799170480327,3058.4239559173584
147.1737440302839,53.60799170480327,3108.5793890953064
148.70233440917846,53.60799170480327,3159.0411660671234
149.8033894437283,53.60799170480327,3209.8720791339874
151.3309706259801,53.60799170480327,3261.3033628463745
