cost,SR,operation_time
104.0,11.792674869999999,1704.5004510879517
111.0,11.792674869999999,2828.3512947559357
118.0,11.792674869999999,1501.479222536087
125.0,11.792674869999999,1507.9012777805328
132.0,11.792674869999999,1525.0250041484833
139.0,11.792674869999999,1567.0927860736847
146.0,11.792674869999999,1681.536150932312
153.0,11.792674869999999,1772.5769114494324
160.0,11.792674869999999,4523.790328502655
