cost,incumbents,operation_time
50.0,191.14666748046875,0.0
58.51072454730397,191.1466378626414,59.177207231521606
60.29446814191132,191.1466378626414,112.85467767715454
61.71974875451538,191.1466378626414,166.01239466667175
64.75952940586387,191.1466378626414,219.5670166015625
73.97805093788021,191.1466378626414,273.46312522888184
77.16526268191693,191.1466378626414,333.4372937679291
80.880847172102,191.1466378626414,391.57989144325256
85.43054018005014,191.1466378626414,451.96314811706543
87.09166343485866,191.1466378626414,514.3633615970612
93.5151196575905,191.1466378626414,576.5410351753235
102.7682696884682,191.1466378626414,640.0389060974121
106.24567457314052,191.1466378626414,710.1607315540314
108.54495531318267,191.1466378626414,776.850391626358
118.26047591141077,191.1466378626414,845.611330986023
119.48833706348344,191.1466378626414,916.0919647216797
122.6471058082187,191.1466378626414,995.6928734779358
123.98326125342628,191.1466378626414,1072.6085460186005
130.27217625927895,191.1466378626414,1143.7444548606873
137.6747461439025,191.1466378626414,1223.8421173095703
139.22847920369054,191.1466378626414,1307.0044894218445
143.76216391167821,191.1466378626414,1408.855196237564
147.1510703291012,191.1466378626414,1534.1298050880432
154.85055769351266,191.1466378626414,1668.410718679428
157.62012314426687,191.1466378626414,1794.2139868736267
166.42095713103114,191.1466378626414,1925.7353885173798
168.87334977354774,191.1466378626414,2058.9750113487244
172.88958167645427,191.1466378626414,2201.932115316391
178.06778998369293,191.1466378626414,2339.2068514823914
187.68338250112586,191.1466378626414,2492.5586891174316
197.66199188121374,191.1466378626414,2642.8885128498077
207.00054871957477,191.1466378626414,2778.4009199142456
214.5863086278797,191.1466378626414,2899.7908520698547
224.20122523367982,191.1466378626414,3027.6912002563477
234.184243924645,191.1466378626414,3152.383322954178
244.0820493801298,191.1466378626414,3280.203717470169
253.14077866384332,191.1466378626414,3406.167002916336
260.0177064548297,191.1466378626414,3531.2561588287354
269.68481500965476,191.1466378626414,3656.1058266162872
279.5003734936914,191.1466378626414,3785.171874523163
289.02502348955954,191.1466378626414,3920.1819100379944
298.8389052878063,191.1466378626414,4052.646561861038
308.76329112647403,191.1466378626414,4186.943224906921
