cost,incumbents,operation_time
30.0,39.123146057128906,0.0
34.0,39.12314277619115,26.20989680290222
38.0,39.12314277619115,58.6284294128418
42.0,39.12314277619115,96.63867807388306
46.0,39.12314277619115,137.72621273994446
50.0,39.12314277619115,180.26078534126282
54.0,39.12314277619115,223.6365897655487
58.0,39.12314277619115,267.42130756378174
62.0,39.12314277619115,313.146404504776
66.0,39.12314277619115,358.0119352340698
69.0,39.12314277619115,403.18466782569885
73.0,39.12314277619115,447.00444746017456
77.0,39.12314277619115,492.0208594799042
81.0,39.12314277619115,537.9651086330414
84.0,39.12314277619115,584.8736162185669
88.0,39.12314277619115,630.7856147289276
91.0,39.12314277619115,674.9376974105835
94.0,39.12314277619115,718.6487498283386
97.0,39.12314277619115,763.6801931858063
100.0,39.12314277619115,813.2142448425293
104.0,39.12314277619115,863.1419818401337
107.0,39.12314277619115,912.8744285106659
111.0,39.12314277619115,961.1288022994995
114.0,39.12314277619115,1009.3299031257629
117.0,39.12314277619115,1058.060391664505
120.0,39.12314277619115,1107.612982749939
123.0,39.12314277619115,1158.0833134651184
126.0,39.12314277619115,1208.9244983196259
129.0,39.12314277619115,1260.0129129886627
132.0,39.12314277619115,1312.9809293746948
135.0,39.12314277619115,1366.0663034915924
137.0,39.12314277619115,1418.253011226654
140.0,39.12314277619115,1469.6876211166382
143.0,39.12314277619115,1523.1695568561554
146.0,39.12314277619115,1576.613667011261
149.0,39.12314277619115,1632.5908448696136
153.0,39.12314277619115,1689.959284067154
