cost,incumbents,operation_time
50.0,39.123146057128906,0.0
59.700185030341565,39.12314277619115,28.56942343711853
66.0647954499192,39.12314277619115,51.937589168548584
75.09068814360349,39.12314277619115,76.4969916343689
84.59046381764088,61.82342120174713,106.76550221443176
93.70882575227614,61.82342120174713,133.43985652923584
101.67610189341991,61.82342120174713,166.60054993629456
110.00003196015909,61.82342120174713,196.701180934906
119.84993601361906,61.82342120174713,231.51382493972778
128.60233847674976,61.82342120174713,264.61703276634216
136.5644681645641,61.82342120174713,296.83417797088623
143.3889338397393,61.82342120174713,332.51296401023865
150.49260141548936,61.82342120174713,365.1019744873047
