cost,SR,data,y,operation_time
1.0,43.52894439697266,"[1.2056469544768, -3.9249211829156, 0.2668785210699]",32.621055603027344,0.0001609325408935547
3.0,43.52894439697266,"[-1.9369745627046, 2.7860685717314, 0.5327035477385]",20.087228775024414,0.00013518333435058594
6.0,43.52894439697266,"[4.7466989886016, -1.6470223013312, 0.8018118236214]",28.547178268432617,0.00010585784912109375
7.0,43.52894439697266,"[-3.389976369217, 0.3517857287079, 0.0051106689498]",12.29622745513916,0.0001049041748046875
8.0,32.33956375122071,"[3.7219584174454, 3.7836880329996, 0.188362441957]",43.8104362487793,0.00014925003051757812
12.0,32.33956375122071,"[-4.375497084111, -2.654474535957, 0.985197157599]",34.358856201171875,0.00010967254638671875
15.0,32.33956375122071,"[2.1909514535218, 1.8187658768147, 0.7232843525708]",12.443869590759277,0.0001399517059326172
17.0,32.33956375122071,"[-0.9127649199218, -0.5334357451648, 0.4575851680711]",1.9412283897399902,0.00011372566223144531
18.0,32.33956375122071,"[4.0025733783841, 2.3146599996835, 0.3993627736345]",27.411046981811523,0.00011205673217773438
20.0,32.33956375122071,"[-2.8607512637973, -0.9536370355636, 0.6648220643401]",10.445395469665527,0.00011873245239257812
24.0,32.33956375122071,"[0.0454564671963, 4.5731991436332, 0.9342813016847]",42.01511001586914,0.00010013580322265625
25.0,32.33956375122071,"[-1.8119220156223, -3.3682922180742, 0.1372134573758]",26.767654418945312,0.0001399517059326172
26.0,32.33956375122071,"[1.5579474903643, -2.4963004793972, 0.0716247847304]",15.346482276916504,0.00014209747314453125
30.0,32.33956375122071,"[-0.3383361361921, 1.1253901477903, 0.8685820456594]",3.6491057872772217,0.0001342296600341797
32.0,29.97714462280274,"[2.5287715811282, -4.4415955711156, 0.6065624235198]",46.172855377197266,0.00010800361633300781
33.0,29.97714462280274,"[-4.3737729173154, 3.2270686049014, 0.3409848306328]",41.3198127746582,0.00011491775512695312
34.0,29.97714462280274,"[2.9461134597659, -0.656169494614, 0.3735214127228]",10.655533790588379,9.965896606445312e-05
36.0,29.97714462280274,"[-3.9112650230527, 2.0271109696478, 0.5764540154487]",23.638280868530273,9.870529174804688e-05
39.0,29.97714462280274,"[1.7268387507647, -3.6962821055204, 0.8381150877103]",31.572284698486328,9.775161743164062e-05
40.0,27.45755996704102,"[-0.1364858914167, 4.9108017701656, 0.1035738717765]",48.692440032958984,9.799003601074219e-05
41.0,27.45755996704102,"[0.4295061714947, 0.7975575793535, 0.1717182742432]",2.672314405441284,9.894371032714844e-05
45.0,27.45755996704102,"[-1.4730383269489, -2.1585499960929, 0.9061411879957]",12.276792526245117,0.00017571449279785156
47.0,27.45755996704102,"[4.2822905350476, 3.5243883635849, 0.6362928235903]",43.76522445678711,0.00010776519775390625
49.0,23.761686706542974,"[-2.6139930915087, -4.7293019946665, 0.4332496374846]",52.38831329345703,0.0001227855682373047
51.0,23.761686706542974,"[2.021745480597, 3.1236670259386, 0.4919679425657]",24.00162696838379,0.00013780593872070312
54.0,23.761686706542974,"[-1.1149298772216, -4.2529068980366, 0.6952662812546]",38.65778732299805,0.00014591217041015625
58.0,23.761686706542974,"[3.3055225294083, 0.0642313342541, 0.9565458744764]",11.068352699279785,0.00011587142944335938
59.0,23.761686706542974,"[-4.8370989877731, -1.3495493959635, 0.2223713481799]",27.87649917602539,0.0001049041748046875
60.0,23.761686706542974,"[4.4660758413374, -2.9421767871827, 0.0375251490623]",37.75396728515625,9.918212890625e-05
63.0,23.761686706542974,"[-3.6376405321062, 4.0810036193579, 0.7718255175278]",47.320404052734375,0.0001087188720703125
64.0,13.291323089599615,"[-4.269237249228, -4.663623805229, 0.1215324420408]",62.85867691040039,0.00021409988403320312
65.0,6.729673767089849,"[-4.6714923117241, -4.8519564283209, 0.1896129346759]",69.42032623291016,0.00015616416931152344
66.0,6.729673767089849,"[-4.3640464992559, -4.7206722979809, 0.1392110327702]",64.97505187988281,0.00017523765563964844
