cost,incumbents,operation_time
30.0,13.308239156475414,0.0
34.0,13.308239156475414,32.55549478530884
39.0,13.308239156475414,59.55592465400696
43.0,13.308239156475414,86.51803064346313
48.0,13.308239156475414,110.84939646720886
52.0,13.308239156475414,134.8210849761963
56.0,13.308239156475414,158.64585661888123
60.0,13.308239156475414,182.28030014038086
65.0,13.308239156475414,207.4048638343811
68.0,13.308239156475414,232.3265335559845
73.0,13.308239156475414,256.72166895866394
77.0,13.308239156475414,280.97685980796814
81.0,13.308239156475414,305.87897205352783
85.0,13.308239156475414,330.65493512153625
89.0,13.308239156475414,355.2464084625244
92.0,13.308239156475414,380.2670741081238
95.0,13.308239156475414,405.22646617889404
99.0,13.308239156475414,430.4827995300293
103.0,13.308239156475414,456.21800541877747
107.0,13.308239156475414,486.44992423057556
111.0,13.308239156475414,516.9235019683838
115.0,13.308239156475414,547.4468002319336
117.0,13.308239156475414,576.2451345920563
121.0,13.308239156475414,605.3878111839294
124.0,13.308239156475414,635.279833316803
127.0,13.308239156475414,665.1649215221405
131.0,13.308239156475414,695.1134705543518
133.0,13.308239156475414,723.8110539913177
138.0,13.308239156475414,753.0641865730286
142.0,13.308239156475414,782.5957033634186
146.0,13.308239156475414,812.8796751499176
151.0,13.308239156475414,843.1139314174652
