cost,incumbents,operation_time
30.0,72.47613525390625,0.0
34.0,72.47613926232795,40.75236368179321
38.0,72.47613926232795,78.56324553489685
42.0,72.47613926232795,117.04934883117676
46.0,72.47613926232795,162.2208240032196
50.0,72.47613926232795,206.16990184783936
54.0,72.47613926232795,251.32004284858704
58.0,72.47613926232795,295.54272723197937
62.0,72.47613926232795,341.17704677581787
66.0,72.47613926232795,387.3530580997467
70.0,72.47613926232795,433.8608076572418
74.0,72.47613926232795,479.6352713108063
78.0,72.47613926232795,526.3585827350616
82.0,72.47613926232795,573.5059108734131
86.0,72.47613926232795,621.082572221756
90.0,72.47613926232795,668.6720969676971
94.0,72.47613926232795,716.6394052505493
98.0,72.47613926232795,762.73286652565
101.0,72.47613926232795,809.8302173614502
105.0,72.47613926232795,863.33948969841
109.0,72.47613926232795,918.637984752655
112.0,72.47613926232795,974.8130071163177
116.0,72.47613926232795,1030.6853964328766
120.0,72.47613926232795,1086.7243583202362
124.0,72.47613926232795,1141.5590341091156
128.0,72.47613926232795,1197.5964000225067
131.0,72.47613926232795,1253.313528060913
135.0,72.47613926232795,1309.6655762195587
138.0,72.47613926232795,1364.6605806350708
141.0,72.47613926232795,1418.426081418991
145.0,72.47613926232795,1472.33443069458
148.0,72.47613926232795,1525.8564674854279
151.0,72.47613926232795,1580.7639892101288
154.0,72.47613926232795,1635.2022428512573
157.0,72.47613926232795,1690.7723052501678
160.0,72.47613926232795,1747.4767754077911
163.0,72.47613926232795,1802.9219312667847
166.0,72.47613926232795,1859.7354748249054
169.0,72.47613926232795,1916.7556133270264
172.0,72.47613926232795,1974.85013961792
175.0,72.47613926232795,2034.504741191864
176.0,72.47613926232795,2095.0668308734894
180.0,72.47613926232795,2154.3065073490143
184.0,72.47613926232795,2213.3137946128845
188.0,72.47613926232795,2272.9562151432037
192.0,72.47613926232795,2333.1547996997833
196.0,72.47613926232795,2392.9575831890106
200.0,72.47613926232795,2451.8661091327667
204.0,72.47613926232795,2511.8727655410767
208.0,72.47613926232795,2572.8682634830475
212.0,72.47613926232795,2634.6325306892395
216.0,72.47613926232795,2695.3810052871704
220.0,72.47613926232795,2757.14848613739
224.0,72.47613926232795,2820.0339739322662
228.0,72.47613926232795,2883.2044224739075
232.0,72.47613926232795,2947.2125260829926
236.0,72.47613926232795,3010.626152038574
240.0,72.47613926232795,3074.55486869812
244.0,72.47613926232795,3139.8836913108826
248.0,72.47613926232795,3204.6417021751404
252.0,72.47613926232795,3269.7734668254852
256.0,72.47613926232795,3335.6738243103027
260.0,72.47613926232795,3400.0890374183655
264.0,72.47613926232795,3466.476902961731
268.0,72.47613926232795,3533.7471737861633
272.0,72.47613926232795,3602.2065007686615
276.0,72.47613926232795,3670.6692378520966
280.0,72.47613926232795,3740.2759249210358
284.0,72.47613926232795,3810.8705670833588
288.0,72.47613926232795,3881.6132366657257
292.0,72.47613926232795,3952.6404139995575
296.0,72.47613926232795,4024.3627939224243
299.0,72.47613926232795,4096.238255977631
303.0,72.47613926232795,4168.151046037674
