cost,SR,operation_time,time
0.0,55.0,14.18332314491272,14.18332314491272
8.0,15.556648254394531,0.0008094310760498047,0.0012416839599609375
9.0,8.874969482421875,0.0007855892181396484,0.0006477832794189453
11.0,8.874969482421875,0.0011229515075683594,0.0007534027099609375
15.0,2.7858848571777344,0.0008380413055419922,0.0011751651763916016
18.0,2.7858848571777344,0.0006470680236816406,0.0010852813720703125
19.0,2.7858848571777344,0.0008411407470703125,0.0013077259063720703
20.0,2.7858848571777344,0.0007283687591552734,0.0012898445129394531
27.0,2.7858848571777344,0.0008361339569091797,0.0018839836120605469
33.0,2.7858848571777344,0.0006861686706542969,0.0023682117462158203
34.0,2.7858848571777344,0.0007226467132568359,0.0034165382385253906
36.0,2.7858848571777344,0.0007915496826171875,0.0023241043090820312
39.0,2.7858848571777344,0.0006697177886962891,0.008157014846801758
43.0,2.7858848571777344,0.0007483959197998047,0.005829572677612305
45.0,2.7858848571777344,0.0005447864532470703,0.0032062530517578125
46.0,2.7858848571777344,0.0008151531219482422,0.0019474029541015625
55.0,2.7858848571777344,0.0008041858673095703,0.0021114349365234375
63.0,2.7858848571777344,0.0007047653198242188,0.0032339096069335938
64.0,2.32415771484375,0.0007548332214355469,0.0042226314544677734
66.0,2.32415771484375,0.0007650852203369141,0.002446889877319336
70.0,2.32415771484375,0.0012309551239013672,0.005398273468017578
74.0,2.32415771484375,0.0007519721984863281,0.003938198089599609
76.0,2.32415771484375,0.0008051395416259766,0.004666328430175781
77.0,2.32415771484375,0.0007784366607666016,0.007869482040405273
82.0,2.32415771484375,0.0007989406585693359,0.01005697250366211
88.0,2.32415771484375,0.0007519721984863281,0.015780925750732422
89.0,2.32415771484375,0.0009372234344482422,0.012576818466186523
97.0,1.0596466064453125,0.0007104873657226562,0.012197494506835938
105.0,0.6031684875488281,0.0008919239044189453,0.005246877670288086
108.0,0.6031684875488281,0.0007691383361816406,0.0036025047302246094
117.0,0.6031684875488281,0.0007398128509521484,0.011108636856079102
120.0,0.6031684875488281,0.0005671977996826172,0.003358125686645508
128.0,0.6031684875488281,0.0011277198791503906,0.0032300949096679688
136.0,0.6031684875488281,0.0005424022674560547,0.01028299331665039
