cost,SR,data,y,operation_time
1.,0.503376092761755,"[0.9308470431715, 0.2668785210699]",-0.46997809410095215,4.601478576660156e-05
5.,0.503376092761755,"[0.3194977585226, 0.6341031137854]",-1.0612024068832397,3.6716461181640625e-05
12.,0.21051878854632378,"[1.2037812829949, 0.8783407658339]",-0.17712078988552094,4.00543212890625e-05
13.,0.21051878854632378,"[0.5927184582688, 0.0267984084785]",-0.4320346713066101,3.504753112792969e-05
14.,0.03787085646763444,"[1.395078335423, 0.2437662715092]",-0.004472857806831598,3.504753112792969e-05
21.,0.03787085646763444,"[0.4119333964773, 0.8452418493107]",-0.6423661112785339,3.361701965332031e-05
25.,0.03787085646763444,"[1.111649505794, 0.6052189609036]",-0.03280412033200264,3.600120544433594e-05
28.,0.03787085646763444,"[0.1282417103648, 0.4879314480349]",-0.008517209440469742,3.2901763916015625e-05
30.,0.03787085646763444,"[1.2804647572339, 0.4273283528164]",-0.06423571705818176,3.1948089599609375e-05
33.,0.03787085646763444,"[0.67277758196, 0.5444921487942]",-0.64447420835495,3.409385681152344e-05
39.,0.03787085646763444,"[0.8036278788932, 0.7887832103297]",-0.5807271599769592,3.314018249511719e-05
40.,0.03787085646763444,"[0.1962271635421, 0.1871795793995]",-1.160323977470398,3.3855438232421875e-05
41.,0.03487953857984394,"[0.9976257481612, 0.0910676661879]",-0.0014815399190410972,3.314018249511719e-05
49.,0.03487953857984394,"[0.0122835435905, 0.9427265878767]",-0.12942321598529816,3.1948089599609375e-05
54.,0.002877715975046158,"[1.4644258003682, 0.7025282196701]",0.030520282685756683,3.2901763916015625e-05
56.,0.002877715975046158,"[0.478820739314, 0.3354235738516]",-0.24092616140842438,3.2901763916015625e-05
58.,0.002877715975046158,"[1.4063910003752, 0.3660388812423]",-0.003938986454159021,3.2901763916015625e-05
63.,0.002877715975046158,"[0.517740285024, 0.7331854738295]",-0.16671277582645416,3.2901763916015625e-05
72.,0.002877715975046158,"[0.9589572572149, 0.9735784064978]",-0.33520475029945374,3.2901763916015625e-05
73.,0.002877715975046158,"[0.070020081941, 0.1219919491559]",-1.2967464923858643,3.2901763916015625e-05
74.,0.002877715975046158,"[0.9437426930172, 0.0235674064095]",-0.4589841961860657,8.702278137207031e-05
75.,0.002877715975046158,"[0.7508736551749, 0.0114660163706]",-0.00031981978099793196,4.029273986816406e-05
76.,0.002877715975046158,"[0.952591198051, 0.0201627450389]",-0.3983389735221863,5.602836608886719e-05
77.,0.002877715975046158,"[0.9062491876742, 0.0181338579778]",-0.2539713978767395,3.62396240234375e-05
78.,0.002877715975046158,"[0.74126441798, 0.0096066056185]",-0.031919531524181366,3.409385681152344e-05
79.,0.002877715975046158,"[0.9649107713442, 0.0261542452372]",-0.2677362263202667,3.409385681152344e-05
80.,0.002877715975046158,"[0.831752586947, 0.0236802411083]",-0.45640531182289124,3.504753112792969e-05
81.,0.002877715975046158,"[0.8656920231523, 0.0090491715059]",-0.029474550858139992,3.504753112792969e-05
82.,0.002877715975046158,"[0.8299676735264, 0.0235889192567]",-0.47869423031806946,9.202957153320312e-05
