cost,incumbents,operation_time
50.0,-0.016536002473592885,0.0
51.37102460772898,-0.016536002473592885,41.448835372924805
58.74796243581184,-0.016536002473592885,81.94437885284424
68.37237747871905,-0.016536002473592885,119.59928441047668
78.13414911280611,-0.016536002473592885,156.25588059425354
88.0075424131943,-0.016536002473592885,193.06932973861694
97.6848891122029,-0.016536002473592885,231.6463508605957
106.69672157193945,-0.016536002473592885,268.3959090709686
116.14835041248386,0.022241573144702913,314.3943054676056
126.1005882649799,0.022241573144702913,360.92306184768677
134.82512256960462,0.022241573144702913,410.7754557132721
144.20680345330686,0.022241573144702913,456.1719558238983
153.68848841014926,0.022241573144702913,503.6231904029846
161.25481483834955,0.022241573144702913,550.5281271934509
169.99748631214825,0.022241573144702913,595.8280825614929
178.5622061622688,0.022241573144702913,642.599173784256
188.5622061622688,0.022241573144702913,689.6633040904999
197.12699118681698,0.022241573144702913,732.6751947402954
207.12699118681698,0.022241573144702913,775.8469541072845
217.12699118681698,0.022241573144702913,822.3755478858948
227.12699118681698,0.022241573144702913,871.4440031051636
237.12699118681698,0.022241573144702913,922.6106090545654
247.12699118681698,0.022241573144702913,973.9758749008179
257.126991186817,0.022241573144702913,1023.8797223567963
267.126991186817,0.022241573144702913,1076.134345293045
277.0367182797699,0.022241573144702913,1124.73179936409
286.2875075617909,0.022241573144702913,1175.4224541187286
296.2875075617909,0.022241573144702913,1224.2209424972534
305.21690041675555,0.022241573144702913,1321.1418902873993
