cost,SR,operation_time,time
0.0,0.033,23.691816806793213,23.691816806793213
5.0,0.17050533759593964,0.0015506744384765625,0.0009553432464599609
6.0,0.17050533759593964,0.00052642822265625,0.0005753040313720703
8.0,0.17050533759593964,0.00029921531677246094,0.0008122920989990234
14.0,0.033050166971050204,0.0007195472717285156,0.0009100437164306641
22.0,0.033050166971050204,0.0005781650543212891,0.0016825199127197266
24.0,0.033050166971050204,0.0004420280456542969,0.0009860992431640625
25.0,0.033050166971050204,0.00040221214294433594,0.001233816146850586
29.0,0.033050166971050204,0.00037741661071777344,0.001636505126953125
32.0,0.033050166971050204,0.0004811286926269531,0.0013430118560791016
33.0,5.904603004455722e-05,0.0005819797515869141,0.0011026859283447266
34.0,5.904603004455722e-05,0.0005474090576171875,0.0011210441589355469
42.0,5.904603004455722e-05,0.0005898475646972656,0.0013439655303955078
47.0,5.904603004455722e-05,0.0005316734313964844,0.0012710094451904297
49.0,5.904603004455722e-05,0.00037741661071777344,0.0013921260833740234
50.0,5.904603004455722e-05,0.001173257827758789,0.0023119449615478516
54.0,5.904603004455722e-05,0.0005552768707275391,0.0023653507232666016
58.0,5.904603004455722e-05,0.0005578994750976562,0.0023310184478759766
59.0,5.904603004455722e-05,0.0005667209625244141,0.002340078353881836
61.0,5.904603004455722e-05,0.0003147125244140625,0.0024869441986083984
67.0,5.904603004455722e-05,0.00030994415283203125,0.002579212188720703
68.0,5.904603004455722e-05,0.0007271766662597656,0.002653360366821289
69.0,5.904603004455722e-05,0.00030732154846191406,0.003149747848510742
70.0,5.904603004455722e-05,0.0003256797790527344,0.003028392791748047
71.0,5.904603004455722e-05,0.00041604042053222656,0.003980398178100586
72.0,5.904603004455722e-05,0.0002865791320800781,0.0028803348541259766
73.0,5.904603004455722e-05,0.00031375885009765625,0.002188444137573242
75.0,5.904603004455722e-05,0.0002949237823486328,0.003312826156616211
76.0,5.904603004455722e-05,0.0004680156707763672,0.002723217010498047
77.0,5.904603004455722e-05,0.0003821849822998047,0.0036869049072265625
78.0,5.904603004455722e-05,0.0003006458282470703,0.003045797348022461
79.0,5.904603004455722e-05,0.0002961158752441406,0.0026934146881103516
80.0,5.904603004455722e-05,0.0004942417144775391,0.003436565399169922
