cost,SR,IR,rmse,r2,max_value,operation_time
30.0,73.92201785291383,121.47530396972908,34.26772384117688,0.5232917403907682,170.14057369982055,0.0
31.0,73.92201785291383,139.2637041545898,62.394308243810215,-0.5804185128571773,170.14057369982055,1.38875150680542
32.0,73.92201785291383,125.89384223006114,47.49035797084911,0.08442685344784995,170.14057369982055,1.3273422718048096
33.0,73.92201785291383,115.1422265811853,53.963659521041684,-0.1821836457153061,170.14057369982055,1.4627196788787842
34.0,73.92201785291383,97.75879379988768,46.79819079242124,0.11092113292995986,170.14057369982055,1.6486098766326904
35.0,56.90852425179153,75.50847164687423,33.673251369527854,0.5396880339337584,187.15406730094284,1.5834174156188965
36.0,56.90852425179153,39.32324398981669,58.849895309898564,-0.40596189135100214,187.15406730094284,1.472909688949585
37.0,56.90852425179153,100.17310966894044,53.555289434891506,-0.16435899238284013,187.15406730094284,1.398385763168335
38.0,56.90852425179153,120.311301721532,57.37664995099955,-0.3364494453594904,187.15406730094284,1.3717763423919678
39.0,56.90852425179153,69.94721488924554,63.65425643684501,-0.6448907518730642,187.15406730094284,1.4410278797149658
41.0,56.90852425179153,93.97509304859446,73.6795048856398,-1.203817146430588,187.15406730094284,1.4060800075531006
42.0,56.90852425179153,83.56606538249738,41.56233975790177,0.2987350441159725,187.15406730094284,1.4109385013580322
43.0,56.90852425179153,98.66871931370244,61.4168586608311,-0.5312896917981189,187.15406730094284,1.4850594997406006
44.0,56.90852425179153,-124.64346621435146,82.85188658830208,-1.786679123747661,187.15406730094284,1.4818360805511475
45.0,55.61957682316486,46.90355507814229,38.60573632368151,0.39495755786677267,188.4430147295695,1.4719438552856445
46.0,55.61957682316486,85.75896763175041,58.982340300655075,-0.4122974047681274,188.4430147295695,1.449267864227295
47.0,55.61957682316486,-448.4828676368335,259.0050582829427,-26.233198503929113,188.4430147295695,1.5634095668792725
48.0,40.223904144596105,55.217663765791855,38.34419092506183,0.40312784759705456,203.83868740813827,1.4656565189361572
49.0,30.089266323673144,6.2330264844010514,53.50680519545751,-0.16225173063684295,213.97332522906123,1.4742450714111328
50.0,30.089266323673144,-318.7410539395448,170.8975568278645,-10.856427995379903,213.97332522906123,1.4517526626586914
