cost,SR,IR,rmse,r2,max_value,operation_time
50.0,62.67515064971548,212.50643532108214,63.099580709839785,-0.00024259081262578697,240.86360667450327,0.0
51.0,62.67515064971548,-45507.91735241444,13297.103736413459,-44417.768127451214,240.86360667450327,1.8344581127166748
52.0,62.67515064971548,-129.4324642262144,321.0234239671947,-24.889629851731865,240.86360667450327,1.881432056427002
53.0,62.67515064971548,183.54828163683163,64.0578593085704,-0.030854185987834848,240.86360667450327,1.8808555603027344
54.0,62.67515064971548,190.69292309935253,62.431283678036365,0.020832645249034387,240.86360667450327,1.9550518989562988
57.0,62.67515064971548,173.26915016670856,54.181957762500595,0.2625004103090628,240.86360667450327,2.0268099308013916
58.0,62.67515064971548,-24507.810966119046,9737.28077551851,-23818.233535628675,240.86360667450327,1.896310806274414
60.0,62.67515064971548,134.5313432370818,42.79548900565891,0.5399040793183151,240.86360667450327,1.895794153213501
65.0,62.67515064971548,157.6879968489574,49.06877249742845,0.3951289711007404,240.86360667450327,1.8964462280273438
69.0,62.67515064971548,138.84213685700468,41.88595655685389,0.5592530941290161,240.86360667450327,2.006885051727295
74.0,62.67515064971548,137.4864177789215,41.70784624911734,0.562993472462562,240.86360667450327,1.885819673538208
78.0,62.67515064971548,181.61547644125187,58.07829942544456,0.15261615698315611,240.86360667450327,1.9722251892089844
83.0,62.67515064971548,160.96111393514732,52.99302696803894,0.2945116433018853,240.86360667450327,1.8982665538787842
84.0,62.67515064971548,-16462.12804069867,6836.579588406823,-11740.67740663302,240.86360667450327,1.9202091693878174
86.0,62.67515064971548,-589.5966973711401,375.6386640105665,-34.44810070336605,240.86360667450327,1.9524614810943604
87.0,62.67515064971548,-52301.005773711215,22114.939563872897,-122862.79057234865,240.86360667450327,1.9818878173828125
88.0,43.879981919086276,-11890.098247625816,4980.90307170181,-6231.590267222051,259.6587754051325,2.04126238822937
91.0,43.879981919086276,-39.12637077444941,222.4581262798211,-11.432227423398416,259.6587754051325,2.0118324756622314
94.0,43.879981919086276,-186.5469137882107,185.53786853870292,-7.648036669906247,259.6587754051325,1.987971544265747
99.0,43.879981919086276,165.7799011312557,50.46956583097459,0.36010084947987975,259.6587754051325,2.0128366947174072
104.0,43.879981919086276,127.79894748402634,33.274285905304204,0.721855879523873,259.6587754051325,2.008586883544922
108.0,43.879981919086276,132.43184210636798,33.47537859490863,0.7184838003246563,259.6587754051325,2.015784978866577
113.0,43.879981919086276,141.41410092150906,37.292569574067386,0.6506208261769515,259.6587754051325,2.027829647064209
114.0,-1.5325125601219725,21.66858576108524,73.64750680339853,-0.3626003453465785,305.0712698843407,2.0202958583831787
118.0,-1.5325125601219725,117.84416084117916,30.749955324747624,0.7624574717348916,305.0712698843407,1.99192214012146
119.0,-1.5325125601219725,-57846.88135304861,22830.810205404734,-130945.8463896624,305.0712698843407,2.022674322128296
120.0,-1.5325125601219725,-2665.788373574755,619.666772190371,-95.46478801645446,305.0712698843407,2.06585693359375
121.0,-1.5325125601219725,-23.34821375765631,97.18868813139193,-1.372924040257396,305.0712698843407,2.035240650177002
124.0,-1.5325125601219725,107.5067650388263,36.01925326681488,0.6740718990035399,305.0712698843407,2.05550217628479
130.0,-1.5325125601219725,128.55900474271462,33.97970226149471,0.7099375341985403,305.0712698843407,2.0846147537231445
131.0,-1.6667466044183925,-71.25887730165465,102.0846089423331,-1.618019850555204,305.20550392863714,2.0980207920074463
136.0,-1.6667466044183925,168.65027170901962,53.63115895899806,0.2774186295545471,305.20550392863714,2.0719003677368164
141.0,-1.6667466044183925,121.99040177996451,32.28088053001299,0.7382159747123125,305.20550392863714,2.0723705291748047
145.0,-1.6667466044183925,123.87607319832952,34.255597558182366,0.7052081369179175,305.20550392863714,2.2194440364837646
150.0,-1.6667466044183925,162.0511967088981,52.738263307308564,0.30127860018059127,305.20550392863714,2.225104570388794
