cost,incumbents,operation_time
50.0,-1.3304914411940956,0.0
58.24016684340125,-1.3304914409964983,45.38793587684631
66.89309946405602,-1.3304914409964983,88.62564444541931
76.85031239744607,-1.3304914409964983,132.39220905303955
86.80763975643453,-1.3304914409964983,179.83702945709229
96.42537866706904,-1.3304914409964983,227.13420271873474
106.3967579802831,-1.3304914409964983,274.9832851886749
115.94249501776102,-1.3304914409964983,323.01383113861084
125.73378547442337,-1.3304914409964983,373.96960067749023
135.73378547442337,-1.3304914409964983,426.0804617404938
145.73378547442337,-1.3304914409964983,478.4335923194885
155.73378547442337,-1.3304914409964983,530.8426237106323
