cost,SR,data,y,operation_time
tensor(1.),3.0571231842041016,"[0.6205646954477, 0.1075078817084, 0.2668785210699]",10.942876815795898,0.0001430511474609375
tensor(4.),3.0571231842041016,"[0.3063025437295, 0.7786068571731, 0.5327035477385]",6.3079962730407715,9.012222290039062e-05
tensor(10.),3.0571231842041016,"[0.9746698988602, 0.3352977698669, 0.8018118236214]",7.905609130859375,0.00010180473327636719
tensor(11.),3.0571231842041016,"[0.1610023630783, 0.5351785728708, 0.0051106689498]",8.132377624511719,8.082389831542969e-05
tensor(12.),3.0571231842041016,"[0.8721958417445, 0.8783688033, 0.188362441957]",4.483630657196045,0.00010704994201660156
tensor(21.),3.0571231842041016,"[0.0624502915889, 0.2345525464043, 0.985197157599]",7.877727031707764,8.296966552734375e-05
tensor(26.),3.0571231842041016,"[0.7190951453522, 0.6818765876815, 0.7232843525708]",5.549908638000488,8.487701416015625e-05
tensor(28.),3.0571231842041016,"[0.4087235080078, 0.4466564254835, 0.4575851680711]",8.357730865478516,8.0108642578125e-05
tensor(30.),3.0571231842041016,"[0.9002573378384, 0.7314659999683, 0.3993627736345]",5.0943427085876465,7.891654968261719e-05
tensor(34.),3.0571231842041016,"[0.2139248736203, 0.4046362964436, 0.6648220643401]",9.78876781463623,7.700920104980469e-05
tensor(42.),3.0571231842041016,"[0.5045456467196, 0.9573199143633, 0.9342813016847]",4.754750728607178,8.20159912109375e-05
tensor(43.),1.4131584167480469,"[0.3188077984378, 0.1631707781926, 0.1372134573758]",12.586841583251953,7.700920104980469e-05
tensor(44.),1.4131584167480469,"[0.6557947490364, 0.2503699520603, 0.0716247847304]",9.421010971069336,8.106231689453125e-05
tensor(51.),1.4131584167480469,"[0.4661663863808, 0.612539014779, 0.8685820456594]",6.669525146484375,8.416175842285156e-05
tensor(55.),1.4131584167480469,"[0.7528771581128, 0.0558404428884, 0.6065624235198]",10.579764366149902,0.00011014938354492188
tensor(57.),1.4131584167480469,"[0.0626227082685, 0.8227068604901, 0.3409848306328]",4.077295303344727,9.083747863769531e-05
tensor(59.),1.4131584167480469,"[0.7946113459766, 0.4343830505386, 0.3735214127228]",7.163824558258057,8.296966552734375e-05
tensor(62.),1.4131584167480469,"[0.1088734976947, 0.7027110969648, 0.5764540154487]",6.021079063415527,8.034706115722656e-05
tensor(68.),1.4131584167480469,"[0.6726838750765, 0.130371789448, 0.8381150877103]",10.602034568786621,7.796287536621094e-05
tensor(69.),1.4131584167480469,"[0.4863514108583, 0.9910801770166, 0.1035738717765]",4.679169654846191,7.891654968261719e-05
tensor(70.),1.4131584167480469,"[0.5429506171495, 0.5797557579353, 0.1717182742432]",6.615265846252441,7.677078247070312e-05
tensor(78.),1.4131584167480469,"[0.3526961673051, 0.2841450003907, 0.9061411879957]",10.6804838180542,7.677078247070312e-05
tensor(82.),1.4131584167480469,"[0.9282290535048, 0.8524388363585, 0.6362928235903]",4.549370288848877,7.987022399902344e-05
tensor(84.),0.24178695678710938,"[0.2386006908491, 0.0270698005334, 0.4332496374846]",13.75821304321289,7.987022399902344e-05
tensor(87.),0.24178695678710938,"[0.7021745480597, 0.8123667025939, 0.4919679425657]",4.933634281158447,0.00010704994201660156
tensor(88.),0.24178695678710938,"[0.3026649292386, 0.0132288938869, 0.1555373173331]",13.341676712036133,0.00020122528076171875
tensor(90.),0.24178695678710938,"[0.3024130864849, 0.030762425154, 0.4301621441469]",13.343781471252441,0.00010418891906738281
tensor(98.),0.24178695678710938,"[0.303686735052, 0.0060076053282, 0.9187755985973]",13.33311653137207,9.179115295410156e-05
tensor(106.),0.24178695678710938,"[0.3028905257918, 0.0027551643573, 0.9476521418128]",13.339790344238281,8.797645568847656e-05
tensor(115.),0.24178695678710938,"[0.3034518477649, 0.0201826680207, 0.9807291380012]",13.335086822509766,8.392333984375e-05
tensor(123.),0.24178695678710938,"[0.3025430287891, 0.0184601918974, 0.9160591233673]",13.342696189880371,8.177757263183594e-05
tensor(131.),0.24178695678710938,"[0.3025216793549, 0.0279303660136, 0.9534632524425]",13.342874526977539,8.106231689453125e-05
tensor(134.),0.24178695678710938,"[0.303542623098, 0.0263409396117, 0.6009085040794]",13.334325790405273,8.082389831542969e-05
tensor(136.),0.24178695678710938,"[0.1908648596777, 0.0355815464487, 0.4592783307816]",13.725459098815918,0.00017595291137695312
tensor(138.),0.24178695678710938,"[0.1901096170848, 0.0356881992331, 0.4245300657778]",13.720727920532227,0.00010275840759277344
tensor(141.),0.24178695678710938,"[0.1803880694798, 0.0369974087992, 0.5536404182119]",13.64438533782959,9.107589721679688e-05
tensor(144.),0.24178695678710938,"[0.1655099845658, 0.0357444858384, 0.4827128755107]",13.465306282043457,8.797645568847656e-05
tensor(146.),0.24178695678710938,"[0.0961145688049, 0.0375930503207, 0.4226546032947]",11.186348915100098,8.606910705566406e-05
tensor(148.),0.2357635498046875,"[0.198466044645, 0.0377952299819, 0.4220763689386]",13.764236450195312,8.606910705566406e-05
tensor(156.),0.2357635498046875,"[0.9523303071278, 0.7124592745207, 0.9279547752296]",5.156336307525635,0.00012612342834472656
tensor(157.),0.2357635498046875,"[0.0785561216996, 0.7591923409066, 0.1729490327997]",4.880706787109375,0.00011420249938964844
tensor(158.),0.2357635498046875,"[0.8938875618845, 0.0828284906621, 0.288938513957]",10.271170616149902,0.00014495849609375
tensor(159.),0.2357635498046875,"[0.1974329602934, 0.0380713522232, 0.2536528496448]",13.759871482849121,0.00020599365234375
tensor(160.),0.23303604125976562,"[0.1991482609299, 0.0377944699123, 0.2311607832184]",13.766963958740234,0.00011682510375976562
tensor(162.),0.23303604125976562,"[0.198466044645, 0.0377952299819, 0.3076821728746]",13.764236450195312,0.00013899803161621094
tensor(164.),0.23303604125976562,"[0.1982339216883, 0.0379419328372, 0.3714874031939]",13.763276100158691,0.0001049041748046875
tensor(165.),0.23303604125976562,"[0.1975105104622, 0.0380557745399, 0.2405811344983]",13.760209083557129,8.916854858398438e-05
tensor(167.),0.22411632537841797,"[0.2016237828913, 0.0377426512844, 0.3647054490829]",13.775883674621582,8.392333984375e-05
tensor(169.),0.20717620849609375,"[0.2084349598025, 0.037877507751, 0.3405939941057]",13.792823791503906,0.00010585784912109375
tensor(171.),0.20717620849609375,"[0.8002052623313, 0.3944223295987, 0.317425261944]",7.519576549530029,0.00014400482177734375
tensor(173.),0.20717620849609375,"[0.2282141984411, 0.0420283088888, 0.3998054888858]",13.787467002868652,0.000179290771484375
