cost,incumbents,operation_time
50.0,12.917485078774595,0.0
60.0,12.917485078774595,17.339261770248413
70.0,12.917485078774595,35.6955680847168
80.0,12.917485078774595,51.46859884262085
90.0,12.917485078774595,68.36292123794556
100.0,12.917485078774595,85.38522815704346
110.0,12.917485078774595,101.96679329872131
120.0,12.917485078774595,120.80748915672302
130.0,12.917485078774595,139.50380849838257
140.0,12.917485078774595,158.29428029060364
150.0,12.917485078774595,176.0703523159027
160.0,12.917485078774595,195.79154753684998
