cost,SR,data,y,operation_time
1.,38.936927223205565,"[0.9308470431715, 0.2668785210699]",9.963072776794434,0.00010204315185546875
5.,38.936927223205565,"[0.3194977585226, 0.6341031137854]",-0.0011388795683160424,7.915496826171875e-05
12.,38.936927223205565,"[1.2037812829949, 0.8783407658339]",-23.251020431518555,5.984306335449219e-05
13.,38.936927223205565,"[0.5927184582688, 0.0267984084785]",0.0701606273651123,5.984306335449219e-05
14.,38.936927223205565,"[1.395078335423, 0.2437662715092]",7.048605918884277,9.393692016601562e-05
21.,38.936927223205565,"[0.4119333964773, 0.8452418493107]",0.1800253540277481,6.818771362304688e-05
25.,38.936927223205565,"[1.111649505794, 0.6052189609036]",1.8510916233062744,5.817413330078125e-05
28.,38.936927223205565,"[0.1282417103648, 0.4879314480349]",-0.9527319669723511,5.698204040527344e-05
30.,38.936927223205565,"[1.2804647572339, 0.4273283528164]",-30.108625411987305,8.487701416015625e-05
33.,38.936927223205565,"[0.67277758196, 0.5444921487942]",-3.329429864883423,6.389617919921875e-05
39.,38.936927223205565,"[0.8036278788932, 0.7887832103297]",-4.752860069274902,7.128715515136719e-05
40.,38.936927223205565,"[0.1962271635421, 0.1871795793995]",-0.6748557090759277,7.104873657226562e-05
41.,33.12335052490234,"[0.9976257481612, 0.0910676661879]",15.776649475097656,5.793571472167969e-05
49.,33.12335052490234,"[0.0122835435905, 0.9427265878767]",2.4215381145477295,6.008148193359375e-05
54.,9.977308654785155,"[1.4644258003682, 0.7025282196701]",38.922691345214844,6.4849853515625e-05
56.,9.977308654785155,"[0.478820739314, 0.3354235738516]",0.75035160779953,9.608268737792969e-05
58.,9.977308654785155,"[1.4063910003752, 0.3660388812423]",12.658061027526855,7.82012939453125e-05
63.,9.977308654785155,"[0.517740285024, 0.7331854738295]",0.9804083108901978,9.489059448242188e-05
72.,9.977308654785155,"[0.9589572572149, 0.9735784064978]",13.253173828125,8.106231689453125e-05
73.,9.977308654785155,"[0.070020081941, 0.1219919491559]",0.045341167598962784,9.393692016601562e-05
75.,1.8064102172851548,"[1.4923320422163, 0.4181797445209]",47.093589782714844,0.000148773193359375
77.,1.8064102172851548,"[1.48018996975, 0.4070842269054]",44.06156921386719,0.00011897087097167969
79.,1.8064102172851548,"[1.4676185066283, 0.409579218971]",40.0625,9.799003601074219e-05
81.,1.8064102172851548,"[1.4790950286719, 0.4231421153882]",43.746299743652344,0.00010085105895996094
83.,1.8064102172851548,"[1.4613610383814, 0.4033480907151]",37.785457611083984,9.894371032714844e-05
85.,1.409262084960936,"[1.4942501827661, 0.4051292944295]",47.49073791503906,6.818771362304688e-05
