cost,SR,operation_time,time
0.0,72.15,6.509342432022095,6.509342432022095
1.0,70.47528710365296,0.0013294219970703125,0.0008172988891601562
7.0,61.81120052337647,0.000949859619140625,0.0006794929504394531
12.0,30.809179687500006,0.0007967948913574219,0.0016021728515625
14.0,30.809179687500006,0.001172780990600586,0.0008704662322998047
16.0,30.809179687500006,0.0009987354278564453,0.0006501674652099609
19.0,30.809179687500006,0.0008215904235839844,0.0007128715515136719
28.0,30.809179687500006,0.0007052421569824219,0.0007429122924804688
29.0,30.809179687500006,0.001069784164428711,0.0009865760803222656
30.0,19.968649291992193,0.0007522106170654297,0.0007812976837158203
37.0,19.968649291992193,0.0007464885711669922,0.0007288455963134766
40.0,19.968649291992193,0.0008587837219238281,0.001222372055053711
41.0,19.968649291992193,0.0012857913970947266,0.0009510517120361328
43.0,19.968649291992193,0.000701904296875,0.0010771751403808594
47.0,19.968649291992193,0.0007545948028564453,0.0009868144989013672
53.0,19.968649291992193,0.0007050037384033203,0.000949859619140625
54.0,19.968649291992193,0.0009493827819824219,0.000978708267211914
55.0,19.968649291992193,0.0008754730224609375,0.0009317398071289062
62.0,13.536585235595709,0.0007071495056152344,0.0009908676147460938
66.0,13.536585235595709,0.0007162094116210938,0.0010724067687988281
68.0,13.536585235595709,0.0006725788116455078,0.0017483234405517578
69.0,13.536585235595709,0.0009047985076904297,0.0017685890197753906
73.0,13.536585235595709,0.0007064342498779297,0.0013904571533203125
81.0,13.536585235595709,0.0010023117065429688,0.001116037368774414
82.0,13.536585235595709,0.0007162094116210938,0.0011396408081054688
83.0,13.536585235595709,0.0012001991271972656,0.0011494159698486328
88.0,13.536585235595709,0.0007035732269287109,0.0011954307556152344
90.0,13.536585235595709,0.0006735324859619141,0.0012176036834716797
96.0,1.6389144897460994,0.0009162425994873047,0.0014836788177490234
105.0,1.6389144897460994,0.0010120868682861328,0.0012881755828857422
112.0,1.6389144897460994,0.0006749629974365234,0.00127410888671875
120.0,1.6389144897460994,0.0006902217864990234,0.001314401626586914
123.0,1.6389144897460994,0.0008149147033691406,0.001692056655883789
132.0,1.6389144897460994,0.0011527538299560547,0.0018718242645263672
141.0,1.6389144897460994,0.0006794929504394531,0.0015826225280761719
142.0,1.6389144897460994,0.0009398460388183594,0.0014767646789550781
147.0,1.6389144897460994,0.0005943775177001953,0.0014657974243164062
153.0,-2.4798904418945256,0.0008485317230224609,0.0014996528625488281
154.0,-2.4798904418945256,0.0006322860717773438,0.00165557861328125
158.0,-2.4798904418945256,0.0006353855133056641,0.0015132427215576172
163.0,-2.4798904418945256,0.0006384849548339844,0.0016086101531982422
169.0,-2.8551651000976506,0.0007390975952148438,0.0016298294067382812
175.0,-2.8551651000976506,0.0006244182586669922,0.0017549991607666016
181.0,-2.8551651000976506,0.0008766651153564453,0.002019166946411133
187.0,-2.8551651000976506,0.0009124279022216797,0.0017161369323730469
192.0,-2.9014221191406193,0.0006325244903564453,0.0017461776733398438
199.0,-3.0804077148437443,0.0006673336029052734,0.0017397403717041016
201.0,-3.0804077148437443,0.0008723735809326172,0.0018913745880126953
