cost,incumbents,operation_time
50.0,65.51425170898438,0.0
55.754402531201265,65.51424814742607,37.73425531387329
65.61271316864209,65.51424814742607,75.52410197257996
75.45767562574498,65.51424814742607,114.7044517993927
84.76078310667538,65.51424814742607,156.36357378959656
94.48870725054928,65.51424814742607,198.6428279876709
104.45571128223611,65.51424814742607,240.81354403495789
112.36111570941179,65.51424814742607,284.06913352012634
121.42358249237499,65.51424814742607,330.3278205394745
130.5282515855153,65.51424814742607,374.34595918655396
139.8514085667883,65.51424814742607,417.8681297302246
147.61211660761433,65.51424814742607,461.9441432952881
156.1075275765194,65.51424814742607,506.7746014595032
162.77094849996112,65.51424814742607,550.5548403263092
170.82234488988172,65.51424814742607,593.6380026340485
178.9606686164217,65.51424814742607,642.076810836792
186.00629070939084,65.51424814742607,688.8220691680908
192.0256769172574,65.51424814742607,733.5216333866119
198.7624474631821,65.51424814742607,779.0088949203491
205.70095540125487,65.51424814742607,832.3382654190063
212.1895607848855,65.51424814742607,887.9801604747772
217.60471190251587,65.51424814742607,946.1158154010773
224.77262522364526,65.51424814742607,1002.5842492580414
231.13504939569196,65.51424814742607,1058.0306351184845
238.4060277337002,65.51424814742607,1114.9792091846466
244.43415894268554,65.51424814742607,1170.1224763393402
250.2635357649889,65.51424814742607,1226.040824174881
256.7858606204843,65.51424814742607,1281.4388601779938
263.4532240731414,65.51424814742607,1333.3120250701904
270.8241439127477,65.51424814742607,1387.0397703647614
276.77117679557784,65.51424814742607,1440.3233268260956
283.39123793682626,65.51424814742607,1494.1516561508179
289.22367226764726,65.51424814742607,1547.1742017269135
295.6165867702764,65.51424814742607,1600.6815133094788
301.226052146355,65.51424814742607,1655.8810806274414
