cost,incumbents,operation_time
50.0,370.0394592285156,0.0
59.6404322289651,370.0394493134446,44.87141466140747
69.47457051782843,370.0394493134446,86.27195286750793
79.40647186417982,370.0394493134446,129.00022101402283
88.9890692447026,370.0394493134446,174.90720009803772
97.81462193258412,370.0394493134446,221.6179826259613
107.55690633913377,370.0394493134446,268.3891613483429
117.45647822281467,370.0394493134446,316.0401213169098
126.76860535772208,370.0394493134446,362.051237821579
136.39317892246734,370.0394493134446,409.43733644485474
145.10051999629405,370.0394493134446,458.0742394924164
154.73013205273773,370.0394493134446,508.33268094062805
164.68074173484004,370.0394493134446,559.2042820453644
173.20287112834257,370.0394493134446,609.5468509197235
182.51016256851477,370.0394493134446,661.4898669719696
192.26302589185732,370.0394493134446,712.7510814666748
201.90816421777114,370.0394493134446,768.6334857940674
211.90816421777114,370.0394493134446,823.170761346817
221.6304187822313,370.0394493134446,875.1241247653961
230.49817826256742,370.0394493134446,933.2027835845947
240.46219490629312,370.0394493134446,991.5421059131622
250.22594239562827,370.0394493134446,1050.650157213211
259.4549233510767,370.0394493134446,1109.7979140281677
268.573788122773,370.0394493134446,1166.068273305893
278.4678621495864,370.0394493134446,1224.3518924713135
287.135876132659,370.0394493134446,1283.1296372413635
295.14857368034995,370.0394493134446,1342.5111863613129
303.17374822381464,370.0394493134446,1402.5405676364899
